time_s,eda_uS,phase
-20.0,14.84,pre
-19.9,14.82,pre
-19.8,14.79,pre
-19.7,14.82,pre
-19.6,14.84,pre
-19.5,14.84,pre
-19.4,14.82,pre
-19.3,14.84,pre
-19.2,14.89,pre
-19.1,14.92,pre
-19.0,15.01,pre
-18.9,15.14,pre
-18.8,15.23,pre
-18.7,15.36,pre
-18.6,15.45,pre
-18.5,15.53,pre
-18.4,15.6,pre
-18.3,15.67,pre
-18.2,15.7,pre
-18.1,15.72,pre
-18.0,15.72,pre
-17.9,15.72,pre
-17.8,15.72,pre
-17.7,15.72,pre
-17.6,15.7,pre
-17.5,15.67,pre
-17.4,15.67,pre
-17.3,15.62,pre
-17.2,15.6,pre
-17.1,15.6,pre
-17.0,15.58,pre
-16.9,15.53,pre
-16.8,15.5,pre
-16.7,15.5,pre
-16.6,15.5,pre
-16.5,15.48,pre
-16.4,15.5,pre
-16.3,15.5,pre
-16.2,15.5,pre
-16.1,15.58,pre
-16.0,15.62,pre
-15.9,15.7,pre
-15.8,15.82,pre
-15.7,15.99,pre
-15.6,16.16,pre
-15.5,16.31,pre
-15.4,16.43,pre
-15.3,16.55,pre
-15.2,16.63,pre
-15.1,16.7,pre
-15.0,16.77,pre
-14.9,16.8,pre
-14.8,16.89,pre
-14.7,16.94,pre
-14.6,16.99,pre
-14.5,17.04,pre
-14.4,17.14,pre
-14.3,17.11,pre
-14.2,17.11,pre
-14.1,17.14,pre
-14.0,17.19,pre
-13.9,17.19,pre
-13.8,17.24,pre
-13.7,17.36,pre
-13.6,17.48,pre
-13.5,17.63,pre
-13.4,17.82,pre
-13.3,17.97,pre
-13.2,18.12,pre
-13.1,18.21,pre
-13.0,18.33,pre
-12.9,18.33,pre
-12.8,18.43,pre
-12.7,18.46,pre
-12.6,18.48,pre
-12.5,18.48,pre
-12.4,18.51,pre
-12.3,18.48,pre
-12.2,18.48,pre
-12.1,18.41,pre
-12.0,18.43,pre
-11.9,18.41,pre
-11.8,18.38,pre
-11.7,18.36,pre
-11.6,18.36,pre
-11.5,18.36,pre
-11.4,18.36,pre
-11.3,18.33,pre
-11.2,18.33,pre
-11.1,18.36,pre
-11.0,18.33,pre
-10.9,18.33,pre
-10.8,18.33,pre
-10.7,18.31,pre
-10.6,18.36,pre
-10.5,18.36,pre
-10.4,18.36,pre
-10.3,18.36,pre
-10.2,18.38,pre
-10.1,18.43,pre
-10.0,18.43,pre
-9.9,18.43,pre
-9.8,18.46,pre
-9.7,18.46,pre
-9.6,18.51,pre
-9.5,18.53,pre
-9.4,18.55,pre
-9.3,18.63,pre
-9.2,18.77,pre
-9.1,18.99,pre
-9.0,19.31,pre
-8.9,19.63,pre
-8.8,19.97,pre
-8.7,20.26,pre
-8.6,20.48,pre
-8.5,20.65,pre
-8.4,20.78,pre
-8.3,20.83,pre
-8.2,20.83,pre
-8.1,20.8,pre
-8.0,20.78,pre
-7.9,20.75,pre
-7.8,20.68,pre
-7.7,20.65,pre
-7.6,20.53,pre
-7.5,20.41,pre
-7.4,20.36,pre
-7.3,20.29,pre
-7.2,20.19,pre
-7.1,20.09,pre
-7.0,20.02,pre
-6.9,19.95,pre
-6.8,19.9,pre
-6.7,19.82,pre
-6.6,19.8,pre
-6.5,19.73,pre
-6.4,19.7,pre
-6.3,19.7,pre
-6.2,19.7,pre
-6.1,19.7,pre
-6.0,19.73,pre
-5.9,19.73,pre
-5.8,19.78,pre
-5.7,19.8,pre
-5.6,19.78,pre
-5.5,19.8,pre
-5.4,19.75,pre
-5.3,19.78,pre
-5.2,19.8,pre
-5.1,19.82,pre
-5.0,19.9,pre
-4.9,20.02,pre
-4.8,20.19,pre
-4.7,20.34,pre
-4.6,20.46,pre
-4.5,20.61,pre
-4.4,20.7,pre
-4.3,20.75,pre
-4.2,20.8,pre
-4.1,20.8,pre
-4.0,20.83,pre
-3.9,20.8,pre
-3.8,20.8,pre
-3.7,20.78,pre
-3.6,20.7,pre
-3.5,20.63,pre
-3.4,20.68,pre
-3.3,20.65,pre
-3.2,20.65,pre
-3.1,20.65,pre
-3.0,20.68,pre
-2.9,20.7,pre
-2.8,20.73,pre
-2.7,20.78,pre
-2.6,20.78,pre
-2.5,20.83,pre
-2.4,20.85,pre
-2.3,20.83,pre
-2.2,20.85,pre
-2.1,20.8,pre
-2.0,20.78,pre
-1.9,20.78,pre
-1.8,20.73,pre
-1.7,20.68,pre
-1.6,20.63,pre
-1.5,20.61,pre
-1.4,20.58,pre
-1.3,20.53,pre
-1.2,20.48,pre
-1.1,20.51,pre
-1.0,20.48,pre
-0.9,20.46,pre
-0.8,20.46,pre
-0.7,20.43,pre
-0.6,20.43,pre
-0.5,20.46,pre
-0.4,20.48,pre
-0.3,20.51,pre
-0.2,20.58,pre
-0.1,20.63,pre
0.0,20.68,stroking
0.1,20.78,stroking
0.2,20.83,stroking
0.3,20.85,stroking
0.4,20.87,stroking
0.5,20.9,stroking
0.6,20.9,stroking
0.7,20.87,stroking
0.8,20.83,stroking
0.9,20.75,stroking
1.0,20.78,stroking
1.1,20.73,stroking
1.2,20.68,stroking
1.3,20.61,stroking
1.4,20.58,stroking
1.5,20.56,stroking
1.6,20.48,stroking
1.7,20.48,stroking
1.8,20.41,stroking
1.9,20.41,stroking
2.0,20.39,stroking
2.1,20.36,stroking
2.2,20.31,stroking
2.3,20.31,stroking
2.4,20.29,stroking
2.5,20.29,stroking
2.6,20.24,stroking
2.7,20.21,stroking
2.8,20.21,stroking
2.9,20.14,stroking
3.0,20.14,stroking
3.1,20.12,stroking
3.2,20.12,stroking
3.3,20.09,stroking
3.4,20.09,stroking
3.5,20.04,stroking
3.6,20.04,stroking
3.7,20.04,stroking
3.8,20.02,stroking
3.9,20.0,stroking
4.0,20.02,stroking
4.1,20.0,stroking
4.2,20.0,stroking
4.3,19.97,stroking
4.4,19.95,stroking
4.5,19.95,stroking
4.6,19.95,stroking
4.7,19.97,stroking
4.8,19.97,stroking
4.9,20.0,stroking
5.0,20.0,stroking
5.1,20.0,stroking
5.2,19.97,stroking
5.3,19.95,stroking
5.4,19.92,stroking
5.5,19.87,stroking
5.6,19.87,stroking
5.7,19.82,stroking
5.8,19.82,stroking
5.9,19.78,stroking
6.0,19.73,stroking
6.1,19.7,stroking
6.2,19.68,stroking
6.3,19.6,stroking
6.4,19.58,stroking
6.5,19.51,stroking
6.6,19.51,stroking
6.7,19.46,stroking
6.8,19.41,stroking
6.9,19.34,stroking
7.0,19.34,stroking
7.1,19.34,stroking
7.2,19.26,stroking
7.3,19.24,stroking
7.4,19.24,stroking
7.5,19.17,stroking
7.6,19.14,stroking
7.7,19.12,stroking
7.8,19.09,stroking
7.9,19.09,stroking
8.0,19.12,stroking
8.1,19.17,stroking
8.2,19.17,stroking
8.3,19.19,stroking
8.4,19.21,stroking
8.5,19.19,stroking
8.6,19.17,stroking
8.7,19.17,stroking
8.8,19.12,stroking
8.9,19.12,stroking
9.0,19.09,stroking
9.1,18.97,stroking
9.2,18.92,stroking
9.3,18.95,stroking
9.4,18.87,stroking
9.5,18.8,stroking
9.6,18.8,stroking
9.7,18.7,stroking
9.8,18.68,stroking
9.9,18.63,stroking
10.0,18.63,stroking
10.1,18.55,stroking
10.2,18.53,stroking
10.3,18.48,stroking
10.4,18.46,stroking
10.5,18.38,stroking
10.6,18.36,stroking
10.7,18.31,stroking
10.8,18.31,stroking
10.9,18.24,stroking
11.0,18.21,stroking
11.1,18.21,stroking
11.2,18.19,stroking
11.3,18.14,stroking
11.4,18.09,stroking
11.5,18.12,stroking
11.6,18.04,stroking
11.7,18.07,stroking
11.8,18.04,stroking
11.9,17.97,stroking
12.0,17.97,stroking
12.1,18.02,stroking
12.2,18.09,stroking
12.3,18.12,stroking
12.4,18.16,stroking
12.5,18.19,stroking
12.6,18.21,stroking
12.7,18.19,stroking
12.8,18.19,stroking
12.9,18.14,stroking
13.0,18.07,stroking
13.1,18.04,stroking
13.2,18.02,stroking
13.3,17.94,stroking
13.4,17.87,stroking
13.5,17.8,stroking
13.6,17.77,stroking
13.7,17.68,stroking
13.8,17.63,stroking
13.9,17.6,stroking
14.0,17.53,stroking
14.1,17.53,stroking
14.2,17.46,stroking
14.3,17.41,stroking
14.4,17.36,stroking
14.5,17.36,stroking
14.6,17.29,stroking
14.7,17.26,stroking
14.8,17.21,stroking
14.9,17.19,stroking
15.0,17.19,stroking
15.1,17.14,stroking
15.2,17.16,stroking
15.3,17.11,stroking
15.4,17.09,stroking
15.5,17.07,stroking
15.6,17.09,stroking
15.7,17.02,stroking
15.8,16.99,stroking
15.9,16.97,stroking
16.0,16.94,stroking
16.1,16.92,stroking
16.2,16.89,stroking
16.3,16.87,stroking
16.4,16.87,stroking
16.5,16.85,stroking
16.6,16.82,stroking
16.7,16.8,stroking
16.8,16.8,stroking
16.9,16.77,stroking
17.0,16.75,stroking
17.1,16.72,stroking
17.2,16.75,stroking
17.3,16.75,stroking
17.4,16.77,stroking
17.5,16.8,stroking
17.6,16.82,stroking
17.7,16.87,stroking
17.8,16.97,stroking
17.9,16.92,stroking
18.0,16.99,stroking
18.1,17.02,stroking
18.2,17.04,stroking
18.3,17.04,stroking
18.4,17.07,stroking
18.5,17.04,stroking
18.6,17.04,stroking
18.7,17.07,stroking
18.8,17.09,stroking
18.9,17.09,stroking
19.0,17.11,stroking
19.1,17.14,stroking
19.2,17.14,stroking
19.3,17.11,stroking
19.4,17.11,stroking
19.5,17.09,stroking
19.6,17.09,stroking
19.7,17.04,stroking
19.8,16.99,stroking
19.9,16.94,stroking
20.0,16.87,stroking
20.1,16.8,stroking
20.2,16.82,stroking
20.3,16.75,stroking
20.4,16.65,stroking
20.5,16.58,stroking
20.6,16.58,stroking
20.7,16.5,stroking
20.8,16.48,stroking
20.9,16.43,stroking
21.0,16.41,stroking
21.1,16.41,stroking
21.2,16.38,stroking
21.3,16.36,stroking
21.4,16.33,stroking
21.5,16.31,stroking
21.6,16.31,stroking
