time_s,eda_uS,phase
-20.0,24.9,pre
-19.9,24.9,pre
-19.8,24.9,pre
-19.7,24.9,pre
-19.6,24.9,pre
-19.5,24.9,pre
-19.4,24.9,pre
-19.3,24.9,pre
-19.2,24.9,pre
-19.1,24.9,pre
-19.0,24.9,pre
-18.9,24.9,pre
-18.8,24.9,pre
-18.7,24.9,pre
-18.6,24.9,pre
-18.5,24.9,pre
-18.4,24.9,pre
-18.3,24.9,pre
-18.2,24.9,pre
-18.1,24.9,pre
-18.0,24.9,pre
-17.9,24.9,pre
-17.8,24.9,pre
-17.7,24.9,pre
-17.6,24.9,pre
-17.5,24.9,pre
-17.4,24.9,pre
-17.3,24.9,pre
-17.2,24.9,pre
-17.1,24.9,pre
-17.0,24.9,pre
-16.9,24.9,pre
-16.8,24.9,pre
-16.7,24.9,pre
-16.6,24.9,pre
-16.5,24.9,pre
-16.4,24.9,pre
-16.3,24.9,pre
-16.2,24.9,pre
-16.1,24.9,pre
-16.0,24.9,pre
-15.9,24.9,pre
-15.8,24.9,pre
-15.7,24.9,pre
-15.6,24.9,pre
-15.5,24.9,pre
-15.4,24.9,pre
-15.3,24.9,pre
-15.2,24.9,pre
-15.1,24.9,pre
-15.0,24.9,pre
-14.9,24.9,pre
-14.8,24.9,pre
-14.7,24.9,pre
-14.6,24.9,pre
-14.5,24.9,pre
-14.4,24.76,pre
-14.3,24.32,pre
-14.2,23.88,pre
-14.1,23.49,pre
-14.0,23.14,pre
-13.9,22.85,pre
-13.8,22.58,pre
-13.7,22.39,pre
-13.6,22.24,pre
-13.5,22.09,pre
-13.4,22.05,pre
-13.3,22.02,pre
-13.2,22.02,pre
-13.1,22.0,pre
-13.0,22.05,pre
-12.9,22.05,pre
-12.8,22.09,pre
-12.7,22.09,pre
-12.6,22.09,pre
-12.5,22.07,pre
-12.4,22.09,pre
-12.3,22.07,pre
-12.2,22.07,pre
-12.1,22.05,pre
-12.0,22.05,pre
-11.9,22.02,pre
-11.8,22.0,pre
-11.7,21.97,pre
-11.6,21.97,pre
-11.5,21.97,pre
-11.4,21.95,pre
-11.3,21.95,pre
-11.2,21.95,pre
-11.1,21.95,pre
-11.0,21.95,pre
-10.9,21.95,pre
-10.8,22.0,pre
-10.7,22.0,pre
-10.6,22.02,pre
-10.5,22.02,pre
-10.4,22.02,pre
-10.3,22.02,pre
-10.2,22.05,pre
-10.1,22.05,pre
-10.0,22.07,pre
-9.9,22.07,pre
-9.8,22.09,pre
-9.7,22.14,pre
-9.6,22.17,pre
-9.5,22.17,pre
-9.4,22.22,pre
-9.3,22.22,pre
-9.2,22.24,pre
-9.1,22.27,pre
-9.0,22.29,pre
-8.9,22.31,pre
-8.8,22.34,pre
-8.7,22.34,pre
-8.6,22.34,pre
-8.5,22.34,pre
-8.4,22.36,pre
-8.3,22.31,pre
-8.2,22.34,pre
-8.1,22.31,pre
-8.0,22.34,pre
-7.9,22.29,pre
-7.8,22.29,pre
-7.7,22.29,pre
-7.6,22.31,pre
-7.5,22.34,pre
-7.4,22.46,pre
-7.3,22.58,pre
-7.2,22.71,pre
-7.1,22.8,pre
-7.0,22.88,pre
-6.9,22.85,pre
-6.8,22.83,pre
-6.7,22.73,pre
-6.6,22.58,pre
-6.5,22.41,pre
-6.4,22.31,pre
-6.3,22.17,pre
-6.2,22.0,pre
-6.1,21.9,pre
-6.0,21.7,pre
-5.9,21.58,pre
-5.8,21.46,pre
-5.7,21.34,pre
-5.6,21.24,pre
-5.5,21.14,pre
-5.4,21.04,pre
-5.3,21.0,pre
-5.2,20.92,pre
-5.1,20.85,pre
-5.0,20.78,pre
-4.9,20.7,pre
-4.8,20.68,pre
-4.7,20.68,pre
-4.6,20.75,pre
-4.5,20.85,pre
-4.4,20.97,pre
-4.3,21.17,pre
-4.2,21.26,pre
-4.1,21.26,pre
-4.0,21.22,pre
-3.9,21.17,pre
-3.8,21.04,pre
-3.7,20.92,pre
-3.6,20.85,pre
-3.5,20.78,pre
-3.4,20.73,pre
-3.3,20.68,pre
-3.2,20.63,pre
-3.1,20.61,pre
-3.0,20.56,pre
-2.9,20.48,pre
-2.8,20.48,pre
-2.7,20.46,pre
-2.6,20.41,pre
-2.5,20.41,pre
-2.4,20.41,pre
-2.3,20.48,pre
-2.2,20.56,pre
-2.1,20.63,pre
-2.0,20.78,pre
-1.9,20.87,pre
-1.8,21.0,pre
-1.7,21.19,pre
-1.6,21.39,pre
-1.5,21.63,pre
-1.4,21.9,pre
-1.3,22.14,pre
-1.2,22.41,pre
-1.1,22.61,pre
-1.0,22.8,pre
-0.9,22.95,pre
-0.8,23.05,pre
-0.7,23.12,pre
-0.6,23.19,pre
-0.5,23.24,pre
-0.4,23.27,pre
-0.3,23.24,pre
-0.2,23.27,pre
-0.1,23.24,pre
0.0,23.22,stroking
0.1,23.22,stroking
0.2,23.19,stroking
0.3,23.14,stroking
0.4,23.14,stroking
0.5,23.14,stroking
0.6,23.14,stroking
0.7,23.14,stroking
0.8,23.17,stroking
0.9,23.14,stroking
1.0,23.17,stroking
1.1,23.17,stroking
1.2,23.27,stroking
1.3,23.44,stroking
1.4,23.66,stroking
1.5,24.0,stroking
1.6,24.22,stroking
1.7,24.44,stroking
1.8,24.58,stroking
1.9,24.63,stroking
2.0,24.63,stroking
2.1,24.58,stroking
2.2,24.54,stroking
2.3,24.41,stroking
2.4,24.37,stroking
2.5,24.27,stroking
2.6,24.22,stroking
2.7,24.17,stroking
2.8,24.19,stroking
2.9,24.24,stroking
3.0,24.32,stroking
3.1,24.39,stroking
3.2,24.39,stroking
3.3,24.39,stroking
3.4,24.39,stroking
3.5,24.34,stroking
3.6,24.34,stroking
3.7,24.37,stroking
3.8,24.46,stroking
3.9,24.61,stroking
4.0,24.8,stroking
4.1,24.9,stroking
4.2,24.9,stroking
4.3,24.9,stroking
4.4,24.9,stroking
4.5,24.9,stroking
4.6,24.9,stroking
4.7,24.9,stroking
4.8,24.9,stroking
4.9,24.9,stroking
5.0,24.9,stroking
