time_s,eda_uS,phase
-20.0,19.48,pre
-19.9,19.43,pre
-19.8,19.41,pre
-19.7,19.41,pre
-19.6,19.38,pre
-19.5,19.38,pre
-19.4,19.38,pre
-19.3,19.41,pre
-19.2,19.43,pre
-19.1,19.46,pre
-19.0,19.48,pre
-18.9,19.51,pre
-18.8,19.53,pre
-18.7,19.56,pre
-18.6,19.51,pre
-18.5,19.51,pre
-18.4,19.48,pre
-18.3,19.43,pre
-18.2,19.38,pre
-18.1,19.36,pre
-18.0,19.31,pre
-17.9,19.26,pre
-17.8,19.21,pre
-17.7,19.17,pre
-17.6,19.12,pre
-17.5,19.07,pre
-17.4,19.02,pre
-17.3,18.97,pre
-17.2,18.92,pre
-17.1,18.9,pre
-17.0,18.85,pre
-16.9,18.8,pre
-16.8,18.77,pre
-16.7,18.75,pre
-16.6,18.73,pre
-16.5,18.7,pre
-16.4,18.65,pre
-16.3,18.63,pre
-16.2,18.6,pre
-16.1,18.58,pre
-16.0,18.55,pre
-15.9,18.53,pre
-15.8,18.51,pre
-15.7,18.48,pre
-15.6,18.46,pre
-15.5,18.43,pre
-15.4,18.43,pre
-15.3,18.41,pre
-15.2,18.41,pre
-15.1,18.41,pre
-15.0,18.38,pre
-14.9,18.36,pre
-14.8,18.38,pre
-14.7,18.36,pre
-14.6,18.31,pre
-14.5,18.31,pre
-14.4,18.29,pre
-14.3,18.26,pre
-14.2,18.26,pre
-14.1,18.26,pre
-14.0,18.21,pre
-13.9,18.19,pre
-13.8,18.21,pre
-13.7,18.16,pre
-13.6,18.14,pre
-13.5,18.14,pre
-13.4,18.12,pre
-13.3,18.09,pre
-13.2,18.04,pre
-13.1,18.02,pre
-13.0,17.99,pre
-12.9,17.97,pre
-12.8,17.94,pre
-12.7,17.92,pre
-12.6,17.92,pre
-12.5,17.87,pre
-12.4,17.82,pre
-12.3,17.82,pre
-12.2,17.82,pre
-12.1,17.82,pre
-12.0,17.82,pre
-11.9,17.82,pre
-11.8,17.82,pre
-11.7,17.82,pre
-11.6,17.85,pre
-11.5,17.87,pre
-11.4,17.9,pre
-11.3,17.97,pre
-11.2,18.07,pre
-11.1,18.24,pre
-11.0,18.41,pre
-10.9,18.6,pre
-10.8,18.77,pre
-10.7,18.92,pre
-10.6,19.04,pre
-10.5,19.09,pre
-10.4,19.09,pre
-10.3,19.07,pre
-10.2,19.04,pre
-10.1,19.04,pre
-10.0,18.99,pre
-9.9,18.97,pre
-9.8,18.95,pre
-9.7,18.95,pre
-9.6,18.99,pre
-9.5,19.04,pre
-9.4,19.12,pre
-9.3,19.21,pre
-9.2,19.31,pre
-9.1,19.43,pre
-9.0,19.6,pre
-8.9,19.75,pre
-8.8,19.92,pre
-8.7,20.09,pre
-8.6,20.26,pre
-8.5,20.41,pre
-8.4,20.56,pre
-8.3,20.73,pre
-8.2,20.85,pre
-8.1,20.95,pre
-8.0,21.09,pre
-7.9,21.17,pre
-7.8,21.24,pre
-7.7,21.29,pre
-7.6,21.34,pre
-7.5,21.39,pre
-7.4,21.44,pre
-7.3,21.51,pre
-7.2,21.58,pre
-7.1,21.7,pre
-7.0,21.85,pre
-6.9,22.0,pre
-6.8,22.14,pre
-6.7,22.29,pre
-6.6,22.39,pre
-6.5,22.49,pre
-6.4,22.58,pre
-6.3,22.66,pre
-6.2,22.75,pre
-6.1,22.83,pre
-6.0,22.88,pre
-5.9,22.95,pre
-5.8,23.0,pre
-5.7,23.05,pre
-5.6,23.07,pre
-5.5,23.07,pre
-5.4,23.07,pre
-5.3,23.05,pre
-5.2,23.0,pre
-5.1,23.0,pre
-5.0,22.95,pre
-4.9,22.92,pre
-4.8,22.9,pre
-4.7,22.88,pre
-4.6,22.85,pre
-4.5,22.85,pre
-4.4,22.85,pre
-4.3,22.85,pre
-4.2,22.85,pre
-4.1,22.85,pre
-4.0,22.88,pre
-3.9,22.95,pre
-3.8,23.0,pre
-3.7,23.05,pre
-3.6,23.12,pre
-3.5,23.14,pre
-3.4,23.22,pre
-3.3,23.24,pre
-3.2,23.27,pre
-3.1,23.27,pre
-3.0,23.27,pre
-2.9,23.24,pre
-2.8,23.24,pre
-2.7,23.19,pre
-2.6,23.14,pre
-2.5,23.1,pre
-2.4,23.05,pre
-2.3,22.97,pre
-2.2,22.92,pre
-2.1,22.85,pre
-2.0,22.8,pre
-1.9,22.73,pre
-1.8,22.71,pre
-1.7,22.66,pre
-1.6,22.61,pre
-1.5,22.56,pre
-1.4,22.51,pre
-1.3,22.46,pre
-1.2,22.44,pre
-1.1,22.41,pre
-1.0,22.36,pre
-0.9,22.34,pre
-0.8,22.29,pre
-0.7,22.27,pre
-0.6,22.22,pre
-0.5,22.19,pre
-0.4,22.17,pre
-0.3,22.14,pre
-0.2,22.09,pre
-0.1,22.09,pre
0.0,22.05,stroking
0.1,22.05,stroking
0.2,22.0,stroking
0.3,21.97,stroking
0.4,21.95,stroking
0.5,21.92,stroking
0.6,21.9,stroking
0.7,21.87,stroking
0.8,21.85,stroking
0.9,21.83,stroking
1.0,21.8,stroking
1.1,21.78,stroking
1.2,21.75,stroking
1.3,21.7,stroking
1.4,21.7,stroking
1.5,21.68,stroking
1.6,21.63,stroking
1.7,21.61,stroking
1.8,21.56,stroking
1.9,21.53,stroking
2.0,21.51,stroking
2.1,21.48,stroking
2.2,21.46,stroking
2.3,21.44,stroking
2.4,21.39,stroking
2.5,21.36,stroking
2.6,21.34,stroking
2.7,21.31,stroking
2.8,21.26,stroking
2.9,21.26,stroking
3.0,21.22,stroking
3.1,21.19,stroking
3.2,21.17,stroking
3.3,21.12,stroking
3.4,21.09,stroking
3.5,21.04,stroking
3.6,21.02,stroking
3.7,21.0,stroking
3.8,20.95,stroking
3.9,20.9,stroking
4.0,20.87,stroking
4.1,20.85,stroking
4.2,20.83,stroking
4.3,20.8,stroking
4.4,20.75,stroking
4.5,20.73,stroking
4.6,20.68,stroking
4.7,20.65,stroking
4.8,20.65,stroking
4.9,20.63,stroking
5.0,20.61,stroking
5.1,20.58,stroking
5.2,20.53,stroking
5.3,20.51,stroking
5.4,20.48,stroking
5.5,20.43,stroking
5.6,20.41,stroking
5.7,20.39,stroking
5.8,20.36,stroking
5.9,20.34,stroking
6.0,20.29,stroking
6.1,20.26,stroking
6.2,20.24,stroking
6.3,20.21,stroking
6.4,20.19,stroking
6.5,20.17,stroking
6.6,20.14,stroking
6.7,20.12,stroking
6.8,20.07,stroking
6.9,20.04,stroking
7.0,20.02,stroking
7.1,20.0,stroking
7.2,19.97,stroking
7.3,19.95,stroking
7.4,19.92,stroking
7.5,19.9,stroking
7.6,19.85,stroking
7.7,19.8,stroking
7.8,19.78,stroking
7.9,19.75,stroking
8.0,19.7,stroking
8.1,19.68,stroking
8.2,19.63,stroking
8.3,19.6,stroking
8.4,19.58,stroking
8.5,19.53,stroking
8.6,19.51,stroking
8.7,19.51,stroking
8.8,19.48,stroking
8.9,19.46,stroking
9.0,19.41,stroking
9.1,19.38,stroking
9.2,19.36,stroking
9.3,19.34,stroking
9.4,19.34,stroking
9.5,19.29,stroking
9.6,19.24,stroking
9.7,19.21,stroking
9.8,19.19,stroking
9.9,19.14,stroking
10.0,19.14,stroking
10.1,19.12,stroking
10.2,19.09,stroking
10.3,19.07,stroking
10.4,19.04,stroking
10.5,19.04,stroking
10.6,18.99,stroking
10.7,18.97,stroking
10.8,18.92,stroking
10.9,18.92,stroking
11.0,18.9,stroking
11.1,18.85,stroking
11.2,18.82,stroking
11.3,18.8,stroking
11.4,18.75,stroking
11.5,18.73,stroking
11.6,18.68,stroking
11.7,18.65,stroking
11.8,18.63,stroking
11.9,18.58,stroking
12.0,18.58,stroking
12.1,18.55,stroking
12.2,18.53,stroking
12.3,18.51,stroking
12.4,18.46,stroking
12.5,18.43,stroking
12.6,18.41,stroking
12.7,18.38,stroking
12.8,18.36,stroking
12.9,18.36,stroking
13.0,18.31,stroking
13.1,18.31,stroking
13.2,18.29,stroking
13.3,18.26,stroking
13.4,18.24,stroking
13.5,18.21,stroking
13.6,18.19,stroking
13.7,18.16,stroking
13.8,18.12,stroking
13.9,18.12,stroking
14.0,18.07,stroking
14.1,18.04,stroking
14.2,18.02,stroking
14.3,17.99,stroking
14.4,17.97,stroking
14.5,17.94,stroking
14.6,17.92,stroking
14.7,17.9,stroking
14.8,17.87,stroking
14.9,17.85,stroking
15.0,17.8,stroking
15.1,17.77,stroking
15.2,17.77,stroking
15.3,17.75,stroking
15.4,17.75,stroking
15.5,17.7,stroking
15.6,17.68,stroking
15.7,17.65,stroking
15.8,17.63,stroking
15.9,17.6,stroking
16.0,17.58,stroking
16.1,17.58,stroking
16.2,17.55,stroking
16.3,17.53,stroking
16.4,17.53,stroking
16.5,17.5,stroking
16.6,17.48,stroking
16.7,17.46,stroking
16.8,17.46,stroking
16.9,17.43,stroking
17.0,17.43,stroking
17.1,17.41,stroking
17.2,17.41,stroking
17.3,17.46,stroking
17.4,17.48,stroking
17.5,17.55,stroking
17.6,17.65,stroking
17.7,17.72,stroking
17.8,17.77,stroking
17.9,17.8,stroking
18.0,17.82,stroking
18.1,17.82,stroking
18.2,17.8,stroking
18.3,17.77,stroking
18.4,17.72,stroking
18.5,17.65,stroking
18.6,17.6,stroking
18.7,17.55,stroking
18.8,17.48,stroking
18.9,17.41,stroking
19.0,17.33,stroking
19.1,17.29,stroking
19.2,17.21,stroking
19.3,17.16,stroking
19.4,17.09,stroking
19.5,17.04,stroking
19.6,16.97,stroking
19.7,16.94,stroking
19.8,16.89,stroking
19.9,16.82,stroking
20.0,16.8,stroking
20.1,16.77,stroking
20.2,16.75,stroking
20.3,16.7,stroking
20.4,16.7,stroking
20.5,16.67,stroking
20.6,16.67,stroking
20.7,16.72,stroking
20.8,16.8,stroking
20.9,16.92,stroking
21.0,17.09,stroking
21.1,17.31,stroking
21.2,17.53,stroking
21.3,17.75,stroking
21.4,17.9,stroking
21.5,18.04,stroking
21.6,18.09,stroking
21.7,18.09,stroking
21.8,18.12,stroking
21.9,18.12,stroking
22.0,18.07,stroking
22.1,18.07,stroking
22.2,18.04,stroking
22.3,17.99,stroking
22.4,17.97,stroking
22.5,17.94,stroking
22.6,17.92,stroking
22.7,17.87,stroking
22.8,17.85,stroking
22.9,17.82,stroking
23.0,17.77,stroking
23.1,17.77,stroking
23.2,17.72,stroking
23.3,17.7,stroking
23.4,17.68,stroking
23.5,17.65,stroking
23.6,17.63,stroking
23.7,17.63,stroking
23.8,17.63,stroking
23.9,17.6,stroking
24.0,17.6,stroking
24.1,17.6,stroking
24.2,17.6,stroking
24.3,17.6,stroking
24.4,17.6,stroking
24.5,17.63,stroking
24.6,17.63,stroking
24.7,17.63,stroking
24.8,17.63,stroking
24.9,17.65,stroking
25.0,17.6,stroking
25.1,17.6,stroking
25.2,17.58,stroking
25.3,17.58,stroking
25.4,17.55,stroking
25.5,17.55,stroking
25.6,17.53,stroking
25.7,17.53,stroking
25.8,17.5,stroking
25.9,17.53,stroking
26.0,17.5,stroking
26.1,17.48,stroking
26.2,17.53,stroking
26.3,17.55,stroking
26.4,17.55,stroking
26.5,17.55,stroking
26.6,17.58,stroking
26.7,17.6,stroking
26.8,17.58,stroking
26.9,17.6,stroking
27.0,17.6,stroking
27.1,17.6,stroking
27.2,17.58,stroking
27.3,17.58,stroking
27.4,17.55,stroking
27.5,17.55,stroking
27.6,17.53,stroking
27.7,17.5,stroking
27.8,17.5,stroking
27.9,17.5,stroking
28.0,17.48,stroking
28.1,17.48,stroking
28.2,17.48,stroking
28.3,17.46,stroking
28.4,17.46,stroking
28.5,17.48,stroking
28.6,17.46,stroking
28.7,17.46,stroking
28.8,17.43,stroking
28.9,17.43,stroking
29.0,17.41,stroking
29.1,17.38,stroking
29.2,17.38,stroking
29.3,17.36,stroking
29.4,17.36,stroking
29.5,17.33,stroking
29.6,17.31,stroking
29.7,17.29,stroking
29.8,17.26,stroking
29.9,17.26,stroking
30.0,17.21,stroking
30.1,17.19,stroking
30.2,17.19,stroking
30.3,17.19,stroking
30.4,17.16,stroking
30.5,17.14,stroking
30.6,17.11,stroking
30.7,17.09,stroking
30.8,17.09,stroking
30.9,17.07,stroking
31.0,17.07,stroking
31.1,17.04,stroking
31.2,17.02,stroking
31.3,17.02,stroking
31.4,16.99,stroking
31.5,16.99,stroking
31.6,16.94,stroking
31.7,16.94,stroking
31.8,16.89,stroking
31.9,16.89,stroking
32.0,16.87,stroking
32.1,16.85,stroking
32.2,16.82,stroking
32.3,16.8,stroking
32.4,16.8,stroking
32.5,16.77,stroking
32.6,16.75,stroking
32.7,16.72,stroking
32.8,16.7,stroking
32.9,16.7,stroking
33.0,16.67,stroking
33.1,16.65,stroking
33.2,16.65,stroking
33.3,16.63,stroking
33.4,16.6,stroking
33.5,16.6,stroking
33.6,16.58,stroking
33.7,16.55,stroking
33.8,16.55,stroking
33.9,16.5,stroking
34.0,16.5,stroking
34.1,16.48,stroking
34.2,16.46,stroking
34.3,16.43,stroking
34.4,16.41,stroking
34.5,16.38,stroking
34.6,16.38,stroking
34.7,16.36,stroking
34.8,16.31,stroking
34.9,16.31,stroking
35.0,16.28,stroking
35.1,16.26,stroking
35.2,16.24,stroking
35.3,16.26,stroking
35.4,16.24,stroking
35.5,16.24,stroking
35.6,16.26,stroking
35.7,16.26,stroking
35.8,16.26,stroking
35.9,16.28,stroking
36.0,16.31,stroking
36.1,16.28,stroking
36.2,16.31,stroking
36.3,16.28,stroking
36.4,16.26,stroking
36.5,16.24,stroking
36.6,16.21,stroking
36.7,16.14,stroking
36.8,16.14,stroking
36.9,16.09,stroking
37.0,16.04,stroking
37.1,15.99,stroking
37.2,15.97,stroking
37.3,15.94,stroking
37.4,15.89,stroking
37.5,15.87,stroking
37.6,15.82,stroking
37.7,15.8,stroking
37.8,15.8,stroking
37.9,15.75,stroking
38.0,15.72,stroking
38.1,15.7,stroking
38.2,15.65,stroking
38.3,15.65,stroking
38.4,15.62,stroking
38.5,15.6,stroking
38.6,15.58,stroking
38.7,15.55,stroking
38.8,15.5,stroking
38.9,15.5,stroking
39.0,15.48,stroking
39.1,15.45,stroking
39.2,15.45,stroking
39.3,15.43,stroking
39.4,15.41,stroking
39.5,15.41,stroking
39.6,15.38,stroking
39.7,15.41,stroking
39.8,15.38,stroking
39.9,15.38,stroking
40.0,15.38,stroking
40.1,15.36,stroking
40.2,15.33,stroking
40.3,15.33,stroking
40.4,15.31,stroking
40.5,15.31,stroking
40.6,15.31,stroking
40.7,15.28,stroking
40.8,15.26,stroking
40.9,15.26,stroking
41.0,15.21,stroking
41.1,15.21,stroking
41.2,15.19,stroking
41.3,15.19,stroking
41.4,15.16,stroking
41.5,15.16,stroking
41.6,15.16,stroking
41.7,15.14,stroking
41.8,15.14,stroking
41.9,15.14,stroking
42.0,15.14,stroking
42.1,15.14,stroking
42.2,15.14,stroking
42.3,15.11,stroking
42.4,15.11,stroking
42.5,15.11,stroking
42.6,15.09,stroking
42.7,15.09,stroking
42.8,15.06,stroking
42.9,15.04,stroking
43.0,15.04,stroking
43.1,15.01,stroking
43.2,14.99,stroking
43.3,14.99,stroking
43.4,14.94,stroking
43.5,14.94,stroking
43.6,14.92,stroking
43.7,14.92,stroking
43.8,14.89,stroking
43.9,14.87,stroking
44.0,14.84,stroking
44.1,14.84,stroking
44.2,14.84,stroking
44.3,14.82,stroking
44.4,14.82,stroking
44.5,14.79,stroking
44.6,14.79,stroking
44.7,14.79,stroking
44.8,14.75,stroking
44.9,14.75,stroking
45.0,14.75,stroking
45.1,14.72,stroking
45.2,14.75,stroking
45.3,14.72,stroking
45.4,14.7,stroking
45.5,14.7,stroking
45.6,14.67,stroking
45.7,14.67,stroking
45.8,14.67,stroking
45.9,14.67,stroking
46.0,14.67,stroking
46.1,14.67,stroking
46.2,14.67,stroking
46.3,14.67,stroking
46.4,14.67,stroking
46.5,14.67,stroking
46.6,14.67,stroking
46.7,14.65,stroking
46.8,14.65,stroking
46.9,14.65,stroking
47.0,14.65,stroking
47.1,14.62,stroking
47.2,14.62,stroking
47.3,14.62,stroking
47.4,14.62,stroking
47.5,14.6,stroking
47.6,14.6,stroking
47.7,14.6,stroking
47.8,14.6,stroking
47.9,14.62,stroking
48.0,14.65,stroking
48.1,14.72,stroking
48.2,14.79,stroking
48.3,14.92,stroking
48.4,15.09,stroking
48.5,15.33,stroking
48.6,15.6,stroking
48.7,15.87,stroking
48.8,16.11,stroking
48.9,16.36,stroking
49.0,16.53,stroking
49.1,16.67,stroking
49.2,16.77,stroking
49.3,16.87,stroking
49.4,16.94,stroking
49.5,17.04,stroking
49.6,17.11,stroking
49.7,17.21,stroking
49.8,17.29,stroking
49.9,17.38,stroking
50.0,17.53,stroking
50.1,17.72,stroking
50.2,17.87,stroking
50.3,18.07,stroking
50.4,18.26,stroking
