time_s,eda_uS,phase
-20.0,3.52,pre
-19.9,3.54,pre
-19.8,3.52,pre
-19.7,3.54,pre
-19.6,3.54,pre
-19.5,3.49,pre
-19.4,3.54,pre
-19.3,3.54,pre
-19.2,3.54,pre
-19.1,3.54,pre
-19.0,3.54,pre
-18.9,3.54,pre
-18.8,3.56,pre
-18.7,3.56,pre
-18.6,3.54,pre
-18.5,3.56,pre
-18.4,3.56,pre
-18.3,3.56,pre
-18.2,3.54,pre
-18.1,3.59,pre
-18.0,3.59,pre
-17.9,3.56,pre
-17.8,3.59,pre
-17.7,3.59,pre
-17.6,3.61,pre
-17.5,3.59,pre
-17.4,3.59,pre
-17.3,3.52,pre
-17.2,3.54,pre
-17.1,3.59,pre
-17.0,3.59,pre
-16.9,3.61,pre
-16.8,3.61,pre
-16.7,3.59,pre
-16.6,3.59,pre
-16.5,3.61,pre
-16.4,3.66,pre
-16.3,3.64,pre
-16.2,3.64,pre
-16.1,3.64,pre
-16.0,3.66,pre
-15.9,3.66,pre
-15.8,3.61,pre
-15.7,3.66,pre
-15.6,3.64,pre
-15.5,3.64,pre
-15.4,3.64,pre
-15.3,3.64,pre
-15.2,3.66,pre
-15.1,3.64,pre
-15.0,3.61,pre
-14.9,3.66,pre
-14.8,3.66,pre
-14.7,3.64,pre
-14.6,3.66,pre
-14.5,3.66,pre
-14.4,3.66,pre
-14.3,3.61,pre
-14.2,3.64,pre
-14.1,3.64,pre
-14.0,3.61,pre
-13.9,3.64,pre
-13.8,3.61,pre
-13.7,3.64,pre
-13.6,3.59,pre
-13.5,3.61,pre
-13.4,3.64,pre
-13.3,3.61,pre
-13.2,3.64,pre
-13.1,3.66,pre
-13.0,3.64,pre
-12.9,3.64,pre
-12.8,3.64,pre
-12.7,3.64,pre
-12.6,3.69,pre
-12.5,3.61,pre
-12.4,3.66,pre
-12.3,3.66,pre
-12.2,3.66,pre
-12.1,3.66,pre
-12.0,3.64,pre
-11.9,3.66,pre
-11.8,3.64,pre
-11.7,3.64,pre
-11.6,3.61,pre
-11.5,3.66,pre
-11.4,3.64,pre
-11.3,3.66,pre
-11.2,3.66,pre
-11.1,3.64,pre
-11.0,3.61,pre
-10.9,3.61,pre
-10.8,3.64,pre
-10.7,3.64,pre
-10.6,3.59,pre
-10.5,3.61,pre
-10.4,3.61,pre
-10.3,3.61,pre
-10.2,3.59,pre
-10.1,3.61,pre
-10.0,3.59,pre
-9.9,3.59,pre
-9.8,3.59,pre
-9.7,3.56,pre
-9.6,3.59,pre
-9.5,3.56,pre
-9.4,3.56,pre
-9.3,3.59,pre
-9.2,3.59,pre
-9.1,3.56,pre
-9.0,3.54,pre
-8.9,3.54,pre
-8.8,3.59,pre
-8.7,3.59,pre
-8.6,3.54,pre
-8.5,3.54,pre
-8.4,3.56,pre
-8.3,3.52,pre
-8.2,3.54,pre
-8.1,3.56,pre
-8.0,3.52,pre
-7.9,3.52,pre
-7.8,3.54,pre
-7.7,3.49,pre
-7.6,3.52,pre
-7.5,3.52,pre
-7.4,3.54,pre
-7.3,3.49,pre
-7.2,3.49,pre
-7.1,3.49,pre
-7.0,3.49,pre
-6.9,3.49,pre
-6.8,3.47,pre
-6.7,3.47,pre
-6.6,3.44,pre
-6.5,3.52,pre
-6.4,3.47,pre
-6.3,3.47,pre
-6.2,3.49,pre
-6.1,3.49,pre
-6.0,3.49,pre
-5.9,3.49,pre
-5.8,3.49,pre
-5.7,3.47,pre
-5.6,3.47,pre
-5.5,3.47,pre
-5.4,3.49,pre
-5.3,3.47,pre
-5.2,3.44,pre
