time_s,eda_uS,phase
-20.0,13.79,pre
-19.9,13.75,pre
-19.8,13.79,pre
-19.7,13.82,pre
-19.6,13.82,pre
-19.5,13.82,pre
-19.4,13.82,pre
-19.3,13.77,pre
-19.2,13.75,pre
-19.1,13.75,pre
-19.0,13.77,pre
-18.9,13.77,pre
-18.8,13.72,pre
-18.7,13.75,pre
-18.6,13.75,pre
-18.5,13.75,pre
-18.4,13.7,pre
-18.3,13.7,pre
-18.2,13.7,pre
-18.1,13.67,pre
-18.0,13.67,pre
-17.9,13.67,pre
-17.8,13.65,pre
-17.7,13.65,pre
-17.6,13.65,pre
-17.5,13.65,pre
-17.4,13.65,pre
-17.3,13.62,pre
-17.2,13.62,pre
-17.1,13.62,pre
-17.0,13.62,pre
-16.9,13.6,pre
-16.8,13.6,pre
-16.7,13.57,pre
-16.6,13.57,pre
-16.5,13.62,pre
-16.4,13.6,pre
-16.3,13.57,pre
-16.2,13.57,pre
-16.1,13.57,pre
-16.0,13.53,pre
-15.9,13.55,pre
-15.8,13.55,pre
-15.7,13.53,pre
-15.6,13.5,pre
-15.5,13.48,pre
-15.4,13.48,pre
-15.3,13.48,pre
-15.2,13.45,pre
-15.1,13.45,pre
-15.0,13.45,pre
-14.9,13.45,pre
-14.8,13.45,pre
-14.7,13.45,pre
-14.6,13.43,pre
-14.5,13.43,pre
-14.4,13.43,pre
-14.3,13.45,pre
-14.2,13.43,pre
-14.1,13.43,pre
-14.0,13.43,pre
-13.9,13.43,pre
-13.8,13.45,pre
-13.7,13.43,pre
-13.6,13.38,pre
-13.5,13.4,pre
-13.4,13.4,pre
-13.3,13.4,pre
-13.2,13.35,pre
-13.1,13.38,pre
-13.0,13.35,pre
-12.9,13.35,pre
-12.8,13.35,pre
-12.7,13.33,pre
-12.6,13.31,pre
-12.5,13.31,pre
-12.4,13.28,pre
-12.3,13.28,pre
-12.2,13.28,pre
-12.1,13.28,pre
-12.0,13.26,pre
-11.9,13.26,pre
-11.8,13.26,pre
-11.7,13.26,pre
-11.6,13.23,pre
-11.5,13.23,pre
-11.4,13.23,pre
-11.3,13.21,pre
-11.2,13.18,pre
-11.1,13.21,pre
-11.0,13.18,pre
-10.9,13.21,pre
-10.8,13.18,pre
-10.7,13.18,pre
-10.6,13.18,pre
-10.5,13.18,pre
-10.4,13.16,pre
-10.3,13.18,pre
-10.2,13.18,pre
-10.1,13.13,pre
-10.0,13.16,pre
-9.9,13.18,pre
-9.8,13.16,pre
-9.7,13.16,pre
-9.6,13.13,pre
-9.5,13.13,pre
-9.4,13.13,pre
-9.3,13.11,pre
-9.2,13.11,pre
-9.1,13.11,pre
-9.0,13.09,pre
-8.9,13.09,pre
-8.8,13.09,pre
-8.7,13.09,pre
-8.6,13.06,pre
-8.5,13.06,pre
-8.4,13.06,pre
-8.3,13.04,pre
-8.2,13.01,pre
-8.1,13.04,pre
-8.0,13.01,pre
-7.9,13.01,pre
