time_s,eda_uS,phase
-20.0,7.76,pre
-19.9,7.76,pre
-19.8,7.76,pre
-19.7,7.76,pre
-19.6,7.76,pre
-19.5,7.71,pre
-19.4,7.74,pre
-19.3,7.79,pre
-19.2,7.76,pre
-19.1,7.76,pre
-19.0,7.74,pre
-18.9,7.76,pre
-18.8,7.71,pre
-18.7,7.74,pre
-18.6,7.71,pre
-18.5,7.69,pre
-18.4,7.67,pre
-18.3,7.69,pre
-18.2,7.71,pre
-18.1,7.69,pre
-18.0,7.64,pre
-17.9,7.64,pre
-17.8,7.59,pre
-17.7,7.57,pre
-17.6,7.57,pre
-17.5,7.54,pre
-17.4,7.54,pre
-17.3,7.57,pre
-17.2,7.57,pre
-17.1,7.57,pre
-17.0,7.57,pre
-16.9,7.57,pre
-16.8,7.52,pre
-16.7,7.52,pre
-16.6,7.52,pre
-16.5,7.5,pre
-16.4,7.47,pre
-16.3,7.45,pre
-16.2,7.45,pre
-16.1,7.42,pre
-16.0,7.4,pre
-15.9,7.47,pre
-15.8,7.54,pre
-15.7,7.52,pre
-15.6,7.47,pre
-15.5,7.45,pre
-15.4,7.45,pre
-15.3,7.42,pre
-15.2,7.4,pre
-15.1,7.4,pre
-15.0,7.37,pre
-14.9,7.37,pre
-14.8,7.37,pre
-14.7,7.37,pre
-14.6,7.35,pre
-14.5,7.35,pre
-14.4,7.32,pre
-14.3,7.32,pre
-14.2,7.3,pre
-14.1,7.3,pre
-14.0,7.3,pre
-13.9,7.25,pre
-13.8,7.28,pre
-13.7,7.25,pre
-13.6,7.28,pre
-13.5,7.23,pre
-13.4,7.23,pre
-13.3,7.23,pre
-13.2,7.2,pre
-13.1,7.2,pre
-13.0,7.2,pre
-12.9,7.18,pre
-12.8,7.2,pre
-12.7,7.13,pre
-12.6,7.2,pre
-12.5,7.15,pre
-12.4,7.18,pre
-12.3,7.18,pre
-12.2,7.2,pre
-12.1,7.25,pre
-12.0,7.28,pre
-11.9,7.32,pre
-11.8,7.37,pre
-11.7,7.4,pre
-11.6,7.42,pre
-11.5,7.45,pre
-11.4,7.47,pre
-11.3,7.5,pre
-11.2,7.5,pre
-11.1,7.5,pre
-11.0,7.52,pre
-10.9,7.54,pre
-10.8,7.52,pre
-10.7,7.52,pre
-10.6,7.52,pre
-10.5,7.5,pre
-10.4,7.47,pre
-10.3,7.47,pre
-10.2,7.5,pre
-10.1,7.47,pre
-10.0,7.45,pre
-9.9,7.42,pre
-9.8,7.45,pre
-9.7,7.42,pre
-9.6,7.4,pre
-9.5,7.4,pre
-9.4,7.4,pre
-9.3,7.4,pre
-9.2,7.37,pre
-9.1,7.37,pre
-9.0,7.35,pre
-8.9,7.32,pre
-8.8,7.32,pre
-8.7,7.32,pre
-8.6,7.32,pre
-8.5,7.3,pre
-8.4,7.32,pre
-8.3,7.3,pre
-8.2,7.3,pre
-8.1,7.28,pre
-8.0,7.3,pre
-7.9,7.3,pre
-7.8,7.28,pre
-7.7,7.28,pre
-7.6,7.25,pre
-7.5,7.28,pre
-7.4,7.25,pre
-7.3,7.25,pre
-7.2,7.23,pre
-7.1,7.23,pre
-7.0,7.2,pre
-6.9,7.2,pre
-6.8,7.23,pre
-6.7,7.2,pre
-6.6,7.2,pre
-6.5,7.18,pre
-6.4,7.18,pre
-6.3,7.18,pre
-6.2,7.15,pre
-6.1,7.18,pre
-6.0,7.15,pre
-5.9,7.15,pre
-5.8,7.15,pre
-5.7,7.15,pre
-5.6,7.13,pre
-5.5,7.15,pre
-5.4,7.13,pre
-5.3,7.13,pre
-5.2,7.13,pre
-5.1,7.13,pre
-5.0,7.15,pre
-4.9,7.13,pre
-4.8,7.13,pre
-4.7,7.1,pre
-4.6,7.1,pre
-4.5,7.08,pre
-4.4,7.1,pre
-4.3,7.08,pre
-4.2,7.06,pre
-4.1,7.1,pre
-4.0,7.06,pre
-3.9,7.06,pre
-3.8,7.03,pre
-3.7,7.03,pre
-3.6,7.01,pre
-3.5,7.01,pre
-3.4,7.01,pre
-3.3,7.01,pre
-3.2,7.01,pre
-3.1,6.98,pre
-3.0,7.01,pre
-2.9,6.98,pre
-2.8,6.96,pre
-2.7,6.96,pre
-2.6,6.93,pre
-2.5,6.93,pre
-2.4,6.93,pre
-2.3,6.93,pre
-2.2,6.91,pre
-2.1,6.93,pre
-2.0,6.86,pre
-1.9,6.91,pre
-1.8,6.86,pre
-1.7,6.86,pre
-1.6,6.86,pre
-1.5,6.84,pre
-1.4,6.84,pre
-1.3,6.84,pre
-1.2,6.84,pre
-1.1,6.84,pre
-1.0,6.81,pre
-0.9,6.81,pre
-0.8,6.81,pre
-0.7,6.81,pre
-0.6,6.79,pre
-0.5,6.79,pre
-0.4,6.76,pre
-0.3,6.79,pre
-0.2,6.79,pre
-0.1,6.76,pre
0.0,6.76,stroking
0.1,6.76,stroking
0.2,6.74,stroking
0.3,6.71,stroking
0.4,6.74,stroking
0.5,6.71,stroking
0.6,6.71,stroking
0.7,6.71,stroking
0.8,6.71,stroking
0.9,6.71,stroking
1.0,6.71,stroking
1.1,6.71,stroking
1.2,6.69,stroking
1.3,6.67,stroking
1.4,6.67,stroking
1.5,6.67,stroking
1.6,6.64,stroking
1.7,6.64,stroking
1.8,6.62,stroking
1.9,6.62,stroking
2.0,6.62,stroking
2.1,6.59,stroking
2.2,6.59,stroking
2.3,6.57,stroking
2.4,6.59,stroking
2.5,6.59,stroking
2.6,6.62,stroking
2.7,6.69,stroking
2.8,6.74,stroking
2.9,6.84,stroking
3.0,6.91,stroking
3.1,6.98,stroking
3.2,7.06,stroking
3.3,7.13,stroking
3.4,7.18,stroking
3.5,7.2,stroking
3.6,7.25,stroking
3.7,7.28,stroking
3.8,7.3,stroking
3.9,7.3,stroking
4.0,7.3,stroking
4.1,7.32,stroking
4.2,7.3,stroking
4.3,7.28,stroking
4.4,7.25,stroking
4.5,7.23,stroking
4.6,7.2,stroking
4.7,7.2,stroking
4.8,7.18,stroking
4.9,7.15,stroking
5.0,7.15,stroking
5.1,7.1,stroking
5.2,7.1,stroking
5.3,7.08,stroking
5.4,7.06,stroking
5.5,7.06,stroking
5.6,7.03,stroking
5.7,7.03,stroking
5.8,7.01,stroking
5.9,7.01,stroking
6.0,6.98,stroking
6.1,6.98,stroking
6.2,6.96,stroking
6.3,6.96,stroking
6.4,6.98,stroking
6.5,6.93,stroking
6.6,6.93,stroking
6.7,6.93,stroking
6.8,6.91,stroking
6.9,6.91,stroking
7.0,6.88,stroking
7.1,6.91,stroking
7.2,6.88,stroking
7.3,6.88,stroking
7.4,6.86,stroking
7.5,6.86,stroking
7.6,6.86,stroking
7.7,6.86,stroking
7.8,6.84,stroking
7.9,6.84,stroking
8.0,6.84,stroking
8.1,6.86,stroking
8.2,6.84,stroking
8.3,6.84,stroking
8.4,6.84,stroking
8.5,6.79,stroking
8.6,6.81,stroking
8.7,6.81,stroking
8.8,6.79,stroking
8.9,6.76,stroking
9.0,6.79,stroking
9.1,6.76,stroking
9.2,6.74,stroking
9.3,6.74,stroking
9.4,6.74,stroking
9.5,6.71,stroking
9.6,6.69,stroking
9.7,6.69,stroking
9.8,6.69,stroking
9.9,6.69,stroking
10.0,6.69,stroking
10.1,6.67,stroking
10.2,6.69,stroking
10.3,6.67,stroking
10.4,6.67,stroking
10.5,6.67,stroking
10.6,6.67,stroking
10.7,6.64,stroking
10.8,6.64,stroking
10.9,6.64,stroking
11.0,6.64,stroking
11.1,6.64,stroking
11.2,6.62,stroking
11.3,6.67,stroking
11.4,6.69,stroking
11.5,6.69,stroking
11.6,6.69,stroking
