time_s,eda_uS,phase
-20.0,14.5,pre
-19.9,14.53,pre
-19.8,14.48,pre
-19.7,14.53,pre
-19.6,14.48,pre
-19.5,14.5,pre
-19.4,14.48,pre
-19.3,14.5,pre
-19.2,14.48,pre
-19.1,14.48,pre
-19.0,14.45,pre
-18.9,14.48,pre
-18.8,14.43,pre
-18.7,14.45,pre
-18.6,14.43,pre
-18.5,14.48,pre
-18.4,14.43,pre
-18.3,14.48,pre
-18.2,14.43,pre
-18.1,14.45,pre
-18.0,14.43,pre
-17.9,14.43,pre
-17.8,14.4,pre
-17.7,14.43,pre
-17.6,14.43,pre
-17.5,14.48,pre
-17.4,14.45,pre
-17.3,14.48,pre
-17.2,14.43,pre
-17.1,14.43,pre
-17.0,14.43,pre
-16.9,14.43,pre
-16.8,14.4,pre
-16.7,14.45,pre
-16.6,14.45,pre
-16.5,14.45,pre
-16.4,14.43,pre
-16.3,14.45,pre
-16.2,14.43,pre
-16.1,14.48,pre
-16.0,14.45,pre
-15.9,14.45,pre
-15.8,14.45,pre
-15.7,14.48,pre
-15.6,14.45,pre
-15.5,14.48,pre
-15.4,14.45,pre
-15.3,14.48,pre
-15.2,14.45,pre
-15.1,14.48,pre
-15.0,14.45,pre
-14.9,14.5,pre
-14.8,14.5,pre
-14.7,14.53,pre
-14.6,14.53,pre
-14.5,14.53,pre
-14.4,14.5,pre
-14.3,14.53,pre
-14.2,14.53,pre
-14.1,14.53,pre
-14.0,14.5,pre
-13.9,14.53,pre
-13.8,14.5,pre
-13.7,14.53,pre
-13.6,14.48,pre
-13.5,14.5,pre
-13.4,14.48,pre
-13.3,14.5,pre
-13.2,14.48,pre
-13.1,14.5,pre
-13.0,14.48,pre
-12.9,14.5,pre
-12.8,14.53,pre
-12.7,14.53,pre
-12.6,14.53,pre
-12.5,14.53,pre
-12.4,14.5,pre
-12.3,14.53,pre
-12.2,14.48,pre
-12.1,14.5,pre
-12.0,14.5,pre
-11.9,14.5,pre
-11.8,14.48,pre
-11.7,14.5,pre
-11.6,14.45,pre
-11.5,14.48,pre
-11.4,14.45,pre
-11.3,14.48,pre
-11.2,14.45,pre
