time_s,eda_uS,phase
-20.0,15.04,pre
-19.9,15.04,pre
-19.8,15.04,pre
-19.7,15.04,pre
-19.6,15.04,pre
-19.5,15.01,pre
-19.4,15.01,pre
-19.3,15.01,pre
-19.2,14.99,pre
-19.1,14.99,pre
-19.0,14.94,pre
-18.9,14.97,pre
-18.8,14.97,pre
-18.7,14.94,pre
-18.6,14.92,pre
-18.5,14.89,pre
-18.4,14.89,pre
-18.3,14.89,pre
-18.2,14.84,pre
-18.1,14.84,pre
-18.0,14.82,pre
-17.9,14.84,pre
-17.8,14.82,pre
-17.7,14.79,pre
-17.6,14.77,pre
-17.5,14.77,pre
-17.4,14.75,pre
-17.3,14.75,pre
-17.2,14.75,pre
-17.1,14.72,pre
-17.0,14.72,pre
-16.9,14.7,pre
-16.8,14.67,pre
-16.7,14.7,pre
-16.6,14.7,pre
-16.5,14.67,pre
-16.4,14.65,pre
-16.3,14.65,pre
-16.2,14.62,pre
-16.1,14.65,pre
-16.0,14.62,pre
-15.9,14.65,pre
-15.8,14.6,pre
-15.7,14.58,pre
-15.6,14.55,pre
-15.5,14.53,pre
-15.4,14.5,pre
-15.3,14.53,pre
-15.2,14.53,pre
-15.1,14.5,pre
-15.0,14.48,pre
-14.9,14.48,pre
-14.8,14.48,pre
-14.7,14.43,pre
-14.6,14.43,pre
-14.5,14.45,pre
-14.4,14.43,pre
-14.3,14.43,pre
-14.2,14.4,pre
-14.1,14.4,pre
-14.0,14.4,pre
-13.9,14.38,pre
-13.8,14.36,pre
-13.7,14.36,pre
-13.6,14.36,pre
-13.5,14.36,pre
-13.4,14.31,pre
-13.3,14.31,pre
-13.2,14.31,pre
-13.1,14.28,pre
-13.0,14.28,pre
-12.9,14.26,pre
-12.8,14.23,pre
-12.7,14.23,pre
-12.6,14.23,pre
-12.5,14.23,pre
-12.4,14.21,pre
-12.3,14.21,pre
-12.2,14.21,pre
-12.1,14.18,pre
-12.0,14.16,pre
-11.9,14.16,pre
-11.8,14.16,pre
-11.7,14.16,pre
-11.6,14.14,pre
-11.5,14.14,pre
-11.4,14.11,pre
-11.3,14.11,pre
-11.2,14.11,pre
-11.1,14.11,pre
-11.0,14.09,pre
-10.9,14.09,pre
-10.8,14.09,pre
-10.7,14.06,pre
-10.6,14.04,pre
-10.5,14.06,pre
-10.4,14.04,pre
-10.3,14.04,pre
-10.2,14.04,pre
-10.1,14.04,pre
-10.0,14.01,pre
-9.9,14.01,pre
-9.8,13.99,pre
-9.7,13.99,pre
-9.6,13.96,pre
-9.5,13.96,pre
-9.4,13.94,pre
-9.3,13.92,pre
-9.2,13.94,pre
-9.1,13.89,pre
-9.0,13.89,pre
-8.9,13.89,pre
-8.8,13.87,pre
-8.7,13.87,pre
-8.6,13.87,pre
-8.5,13.87,pre
-8.4,13.84,pre
-8.3,13.84,pre
-8.2,13.84,pre
-8.1,13.79,pre
-8.0,13.79,pre
-7.9,13.77,pre
-7.8,13.79,pre
-7.7,13.77,pre
-7.6,13.75,pre
-7.5,13.72,pre
-7.4,13.72,pre
-7.3,13.72,pre
-7.2,13.7,pre
-7.1,13.7,pre
-7.0,13.67,pre
-6.9,13.67,pre
-6.8,13.65,pre
-6.7,13.65,pre
-6.6,13.62,pre
-6.5,13.62,pre
-6.4,13.62,pre
-6.3,13.6,pre
-6.2,13.6,pre
-6.1,13.6,pre
-6.0,13.57,pre
-5.9,13.55,pre
-5.8,13.55,pre
-5.7,13.55,pre
-5.6,13.5,pre
-5.5,13.53,pre
-5.4,13.53,pre
-5.3,13.5,pre
-5.2,13.5,pre
-5.1,13.48,pre
-5.0,13.45,pre
-4.9,13.45,pre
-4.8,13.45,pre
-4.7,13.45,pre
-4.6,13.45,pre
-4.5,13.45,pre
-4.4,13.43,pre
-4.3,13.43,pre
-4.2,13.43,pre
-4.1,13.4,pre
-4.0,13.4,pre
-3.9,13.4,pre
-3.8,13.35,pre
-3.7,13.35,pre
-3.6,13.33,pre
-3.5,13.33,pre
-3.4,13.31,pre
-3.3,13.31,pre
-3.2,13.28,pre
-3.1,13.28,pre
-3.0,13.26,pre
-2.9,13.23,pre
-2.8,13.23,pre
-2.7,13.21,pre
-2.6,13.18,pre
-2.5,13.18,pre
-2.4,13.18,pre
-2.3,13.16,pre
-2.2,13.11,pre
-2.1,13.09,pre
-2.0,13.09,pre
-1.9,13.06,pre
-1.8,13.06,pre
-1.7,13.04,pre
-1.6,13.04,pre
-1.5,13.01,pre
-1.4,13.01,pre
-1.3,12.99,pre
-1.2,12.96,pre
-1.1,12.94,pre
-1.0,12.94,pre
-0.9,12.92,pre
-0.8,12.92,pre
-0.7,12.89,pre
-0.6,12.89,pre
-0.5,12.87,pre
-0.4,12.87,pre
-0.3,12.87,pre
-0.2,12.84,pre
-0.1,12.84,pre
0.0,12.84,stroking
0.1,12.82,stroking
0.2,12.82,stroking
0.3,12.79,stroking
0.4,12.82,stroking
0.5,12.79,stroking
0.6,12.77,stroking
0.7,12.74,stroking
0.8,12.77,stroking
0.9,12.77,stroking
1.0,12.74,stroking
1.1,12.72,stroking
1.2,12.7,stroking
1.3,12.7,stroking
1.4,12.7,stroking
1.5,12.72,stroking
1.6,12.67,stroking
1.7,12.7,stroking
1.8,12.67,stroking
1.9,12.67,stroking
2.0,12.67,stroking
2.1,12.7,stroking
2.2,12.72,stroking
2.3,12.84,stroking
2.4,12.92,stroking
2.5,13.06,stroking
2.6,13.23,stroking
2.7,13.38,stroking
2.8,13.53,stroking
2.9,13.65,stroking
3.0,13.77,stroking
3.1,13.84,stroking
3.2,13.89,stroking
3.3,13.94,stroking
3.4,13.89,stroking
3.5,13.92,stroking
3.6,13.92,stroking
3.7,13.89,stroking
3.8,13.87,stroking
3.9,13.84,stroking
4.0,13.79,stroking
4.1,13.75,stroking
4.2,13.7,stroking
4.3,13.65,stroking
4.4,13.6,stroking
4.5,13.57,stroking
4.6,13.5,stroking
4.7,13.48,stroking
4.8,13.45,stroking
4.9,13.4,stroking
5.0,13.38,stroking
5.1,13.35,stroking
5.2,13.35,stroking
5.3,13.31,stroking
5.4,13.31,stroking
5.5,13.28,stroking
5.6,13.26,stroking
5.7,13.26,stroking
5.8,13.23,stroking
5.9,13.23,stroking
6.0,13.21,stroking
6.1,13.21,stroking
6.2,13.18,stroking
6.3,13.18,stroking
6.4,13.18,stroking
6.5,13.18,stroking
6.6,13.21,stroking
6.7,13.23,stroking
6.8,13.23,stroking
6.9,13.31,stroking
7.0,13.35,stroking
7.1,13.35,stroking
7.2,13.4,stroking
7.3,13.43,stroking
7.4,13.45,stroking
7.5,13.45,stroking
7.6,13.45,stroking
7.7,13.45,stroking
7.8,13.43,stroking
7.9,13.43,stroking
8.0,13.4,stroking
8.1,13.38,stroking
8.2,13.35,stroking
8.3,13.35,stroking
8.4,13.31,stroking
8.5,13.31,stroking
8.6,13.28,stroking
8.7,13.26,stroking
8.8,13.26,stroking
8.9,13.23,stroking
9.0,13.21,stroking
9.1,13.18,stroking
9.2,13.18,stroking
9.3,13.18,stroking
9.4,13.18,stroking
9.5,13.18,stroking
9.6,13.18,stroking
9.7,13.18,stroking
9.8,13.18,stroking
9.9,13.18,stroking
10.0,13.18,stroking
10.1,13.18,stroking
10.2,13.18,stroking
10.3,13.16,stroking
10.4,13.16,stroking
10.5,13.18,stroking
10.6,13.16,stroking
10.7,13.16,stroking
10.8,13.16,stroking
10.9,13.13,stroking
11.0,13.16,stroking
11.1,13.16,stroking
11.2,13.13,stroking
11.3,13.11,stroking
11.4,13.11,stroking
11.5,13.11,stroking
11.6,13.13,stroking
11.7,13.11,stroking
11.8,13.13,stroking
11.9,13.16,stroking
12.0,13.16,stroking
12.1,13.18,stroking
12.2,13.18,stroking
12.3,13.23,stroking
12.4,13.26,stroking
12.5,13.28,stroking
12.6,13.33,stroking
12.7,13.38,stroking
12.8,13.4,stroking
12.9,13.45,stroking
13.0,13.48,stroking
13.1,13.55,stroking
13.2,13.6,stroking
13.3,13.6,stroking
13.4,13.62,stroking
13.5,13.62,stroking
13.6,13.62,stroking
13.7,13.62,stroking
13.8,13.62,stroking
13.9,13.6,stroking
14.0,13.57,stroking
14.1,13.57,stroking
14.2,13.55,stroking
14.3,13.53,stroking
14.4,13.53,stroking
14.5,13.5,stroking
14.6,13.48,stroking
14.7,13.45,stroking
14.8,13.45,stroking
14.9,13.43,stroking
15.0,13.38,stroking
15.1,13.38,stroking
15.2,13.35,stroking
15.3,13.35,stroking
15.4,13.31,stroking
15.5,13.31,stroking
15.6,13.28,stroking
15.7,13.26,stroking
15.8,13.26,stroking
15.9,13.26,stroking
16.0,13.23,stroking
16.1,13.23,stroking
16.2,13.21,stroking
16.3,13.21,stroking
16.4,13.21,stroking
16.5,13.21,stroking
16.6,13.21,stroking
16.7,13.21,stroking
16.8,13.18,stroking
16.9,13.21,stroking
17.0,13.23,stroking
17.1,13.23,stroking
17.2,13.23,stroking
17.3,13.23,stroking
17.4,13.26,stroking
17.5,13.28,stroking
17.6,13.26,stroking
17.7,13.28,stroking
17.8,13.26,stroking
17.9,13.26,stroking
18.0,13.26,stroking
18.1,13.23,stroking
18.2,13.23,stroking
18.3,13.23,stroking
18.4,13.21,stroking
18.5,13.21,stroking
18.6,13.18,stroking
18.7,13.18,stroking
18.8,13.16,stroking
18.9,13.18,stroking
19.0,13.16,stroking
19.1,13.18,stroking
19.2,13.16,stroking
19.3,13.18,stroking
19.4,13.16,stroking
19.5,13.16,stroking
19.6,13.13,stroking
19.7,13.16,stroking
19.8,13.16,stroking
19.9,13.11,stroking
20.0,13.11,stroking
20.1,13.09,stroking
20.2,13.09,stroking
20.3,13.06,stroking
20.4,13.06,stroking
20.5,13.06,stroking
20.6,13.04,stroking
20.7,13.01,stroking
20.8,12.99,stroking
20.9,12.99,stroking
21.0,12.96,stroking
21.1,12.96,stroking
21.2,12.96,stroking
21.3,12.96,stroking
21.4,12.92,stroking
21.5,12.92,stroking
21.6,12.92,stroking
21.7,12.89,stroking
21.8,12.89,stroking
21.9,12.89,stroking
22.0,12.87,stroking
22.1,12.87,stroking
22.2,12.87,stroking
22.3,12.84,stroking
22.4,12.84,stroking
22.5,12.84,stroking
22.6,12.79,stroking
22.7,12.79,stroking
22.8,12.79,stroking
22.9,12.79,stroking
23.0,12.74,stroking
23.1,12.74,stroking
23.2,12.72,stroking
23.3,12.72,stroking
23.4,12.67,stroking
23.5,12.67,stroking
23.6,12.67,stroking
23.7,12.67,stroking
23.8,12.67,stroking
23.9,12.65,stroking
24.0,12.67,stroking
24.1,12.67,stroking
24.2,12.7,stroking
24.3,12.7,stroking
24.4,12.7,stroking
24.5,12.72,stroking
24.6,12.72,stroking
24.7,12.72,stroking
