time_s,eda_uS,phase
-20.0,8.47,pre
-19.9,8.37,pre
-19.8,8.4,pre
-19.7,8.45,pre
-19.6,8.5,pre
-19.5,8.52,pre
-19.4,8.52,pre
-19.3,8.64,pre
-19.2,8.62,pre
-19.1,8.72,pre
-19.0,8.76,pre
-18.9,8.94,pre
-18.8,9.06,pre
-18.7,9.13,pre
-18.6,9.25,pre
-18.5,9.35,pre
-18.4,9.47,pre
-18.3,9.4,pre
-18.2,9.52,pre
-18.1,9.62,pre
-18.0,9.64,pre
-17.9,9.62,pre
-17.8,9.55,pre
-17.7,9.59,pre
-17.6,9.62,pre
-17.5,9.55,pre
-17.4,9.57,pre
-17.3,9.57,pre
-17.2,9.57,pre
-17.1,9.55,pre
-17.0,9.62,pre
-16.9,9.59,pre
-16.8,9.59,pre
-16.7,9.52,pre
-16.6,9.64,pre
-16.5,9.64,pre
-16.4,9.67,pre
-16.3,9.67,pre
-16.2,9.69,pre
-16.1,9.67,pre
-16.0,9.57,pre
-15.9,9.69,pre
-15.8,9.72,pre
-15.7,9.74,pre
-15.6,9.62,pre
-15.5,9.79,pre
-15.4,9.59,pre
-15.3,9.79,pre
-15.2,9.59,pre
-15.1,9.69,pre
-15.0,9.77,pre
-14.9,9.74,pre
-14.8,9.81,pre
-14.7,9.55,pre
-14.6,9.84,pre
-14.5,9.84,pre
-14.4,9.94,pre
-14.3,10.03,pre
-14.2,10.23,pre
-14.1,10.25,pre
-14.0,10.33,pre
-13.9,10.55,pre
-13.8,10.62,pre
-13.7,10.74,pre
-13.6,10.62,pre
-13.5,10.94,pre
-13.4,10.91,pre
-13.3,11.01,pre
-13.2,10.94,pre
-13.1,10.94,pre
-13.0,11.04,pre
-12.9,10.96,pre
-12.8,11.11,pre
-12.7,11.08,pre
-12.6,11.21,pre
-12.5,10.99,pre
-12.4,11.01,pre
-12.3,11.16,pre
-12.2,11.11,pre
-12.1,11.13,pre
-12.0,10.99,pre
-11.9,11.16,pre
-11.8,10.91,pre
-11.7,10.84,pre
-11.6,10.84,pre
-11.5,10.99,pre
-11.4,10.94,pre
-11.3,10.82,pre
-11.2,10.99,pre
-11.1,11.06,pre
-11.0,11.04,pre
-10.9,10.99,pre
-10.8,11.08,pre
-10.7,11.08,pre
-10.6,11.04,pre
-10.5,11.01,pre
-10.4,11.01,pre
-10.3,10.99,pre
-10.2,10.91,pre
-10.1,10.91,pre
-10.0,10.91,pre
-9.9,10.84,pre
-9.8,10.74,pre
-9.7,10.82,pre
