time_s,eda_uS,phase
-20.0,9.77,pre
-19.9,9.77,pre
-19.8,9.84,pre
-19.7,9.86,pre
-19.6,9.23,pre
-19.5,9.18,pre
-19.4,9.18,pre
-19.3,9.18,pre
-19.2,9.18,pre
-19.1,9.13,pre
-19.0,9.16,pre
-18.9,9.16,pre
-18.8,9.16,pre
-18.7,9.11,pre
-18.6,9.16,pre
-18.5,9.18,pre
-18.4,9.2,pre
-18.3,9.2,pre
-18.2,9.2,pre
-18.1,9.25,pre
-18.0,9.28,pre
-17.9,9.28,pre
-17.8,9.3,pre
-17.7,9.35,pre
-17.6,9.37,pre
-17.5,9.4,pre
-17.4,9.4,pre
-17.3,9.42,pre
-17.2,9.45,pre
-17.1,9.47,pre
-17.0,9.5,pre
-16.9,9.52,pre
-16.8,9.55,pre
-16.7,9.57,pre
-16.6,9.59,pre
-16.5,9.59,pre
-16.4,9.62,pre
-16.3,9.64,pre
-16.2,9.67,pre
-16.1,9.77,pre
-16.0,9.81,pre
-15.9,9.81,pre
-15.8,9.77,pre
-15.7,9.77,pre
-15.6,9.81,pre
-15.5,9.84,pre
-15.4,9.84,pre
-15.3,9.84,pre
-15.2,9.84,pre
-15.1,9.84,pre
-15.0,9.84,pre
-14.9,9.84,pre
-14.8,9.86,pre
-14.7,9.86,pre
-14.6,9.89,pre
-14.5,9.89,pre
-14.4,9.91,pre
-14.3,9.91,pre
-14.2,9.91,pre
-14.1,9.91,pre
-14.0,9.94,pre
-13.9,9.94,pre
-13.8,9.94,pre
-13.7,9.94,pre
-13.6,9.96,pre
-13.5,9.94,pre
-13.4,9.99,pre
-13.3,10.01,pre
-13.2,9.99,pre
-13.1,9.96,pre
-13.0,9.99,pre
-12.9,9.99,pre
-12.8,10.01,pre
-12.7,9.99,pre
-12.6,9.99,pre
-12.5,9.99,pre
-12.4,9.96,pre
-12.3,10.01,pre
-12.2,10.01,pre
-12.1,9.99,pre
-12.0,9.99,pre
-11.9,9.99,pre
-11.8,10.01,pre
-11.7,9.99,pre
-11.6,9.99,pre
-11.5,10.01,pre
-11.4,10.01,pre
-11.3,10.03,pre
-11.2,10.01,pre
-11.1,10.01,pre
-11.0,10.03,pre
-10.9,10.03,pre
-10.8,10.03,pre
-10.7,10.03,pre
-10.6,10.03,pre
-10.5,10.03,pre
-10.4,10.03,pre
-10.3,10.03,pre
-10.2,10.03,pre
-10.1,10.06,pre
-10.0,10.08,pre
-9.9,10.06,pre
-9.8,10.08,pre
-9.7,10.06,pre
-9.6,10.08,pre
-9.5,10.06,pre
-9.4,10.08,pre
-9.3,10.06,pre
-9.2,10.11,pre
-9.1,10.08,pre
-9.0,10.11,pre
-8.9,10.08,pre
-8.8,10.13,pre
-8.7,10.13,pre
-8.6,10.13,pre
-8.5,10.11,pre
-8.4,10.13,pre
-8.3,10.13,pre
-8.2,10.13,pre
-8.1,10.13,pre
-8.0,10.16,pre
-7.9,10.13,pre
-7.8,10.16,pre
-7.7,10.16,pre
-7.6,10.16,pre
-7.5,10.16,pre
-7.4,10.18,pre
-7.3,10.18,pre
-7.2,10.18,pre
-7.1,10.18,pre
-7.0,10.18,pre
-6.9,10.21,pre
-6.8,10.21,pre
-6.7,10.18,pre
-6.6,10.21,pre
-6.5,10.23,pre
-6.4,10.23,pre
-6.3,10.23,pre
-6.2,10.23,pre
-6.1,10.23,pre
-6.0,10.23,pre
-5.9,10.23,pre
-5.8,10.23,pre
-5.7,10.23,pre
-5.6,10.23,pre
-5.5,10.25,pre
-5.4,10.28,pre
-5.3,10.28,pre
-5.2,10.28,pre
-5.1,10.25,pre
-5.0,10.28,pre
-4.9,10.25,pre
-4.8,10.28,pre
-4.7,10.25,pre
-4.6,10.28,pre
-4.5,10.28,pre
-4.4,10.28,pre
-4.3,10.28,pre
-4.2,10.3,pre
-4.1,10.3,pre
-4.0,10.3,pre
-3.9,10.28,pre
-3.8,10.3,pre
-3.7,10.33,pre
-3.6,10.33,pre
-3.5,10.33,pre
-3.4,10.33,pre
-3.3,10.3,pre
-3.2,10.3,pre
-3.1,10.3,pre
-3.0,10.33,pre
-2.9,10.33,pre
-2.8,10.3,pre
-2.7,10.33,pre
-2.6,10.33,pre
-2.5,10.3,pre
-2.4,10.33,pre
-2.3,10.33,pre
-2.2,10.3,pre
-2.1,10.33,pre
-2.0,10.33,pre
-1.9,10.33,pre
-1.8,10.33,pre
-1.7,10.3,pre
-1.6,10.3,pre
-1.5,10.33,pre
-1.4,10.33,pre
-1.3,10.33,pre
-1.2,10.33,pre
-1.1,10.33,pre
-1.0,10.33,pre
-0.9,10.33,pre
-0.8,10.3,pre
-0.7,10.33,pre
-0.6,10.33,pre
-0.5,10.3,pre
-0.4,10.33,pre
-0.3,10.33,pre
-0.2,10.33,pre
-0.1,10.3,pre
0.0,10.33,stroking
0.1,10.3,stroking
0.2,10.3,stroking
0.3,10.3,stroking
0.4,10.33,stroking
0.5,10.3,stroking
0.6,10.3,stroking
0.7,10.28,stroking
0.8,10.3,stroking
0.9,10.3,stroking
1.0,10.33,stroking
1.1,10.3,stroking
1.2,10.3,stroking
1.3,10.3,stroking
1.4,10.3,stroking
1.5,10.3,stroking
1.6,10.33,stroking
1.7,10.33,stroking
1.8,10.3,stroking
1.9,10.3,stroking
2.0,10.3,stroking
2.1,10.3,stroking
2.2,10.3,stroking
2.3,10.28,stroking
2.4,10.3,stroking
2.5,10.3,stroking
2.6,10.3,stroking
2.7,10.33,stroking
2.8,10.28,stroking
2.9,10.3,stroking
3.0,10.3,stroking
3.1,10.3,stroking
3.2,10.3,stroking
3.3,10.28,stroking
3.4,10.28,stroking
3.5,10.3,stroking
3.6,10.3,stroking
3.7,10.28,stroking
3.8,10.3,stroking
3.9,10.28,stroking
4.0,10.3,stroking
4.1,10.3,stroking
4.2,10.3,stroking
4.3,10.3,stroking
4.4,10.3,stroking
4.5,10.3,stroking
4.6,10.33,stroking
4.7,10.3,stroking
4.8,10.33,stroking
4.9,10.38,stroking
5.0,10.38,stroking
5.1,10.38,stroking
5.2,10.4,stroking
5.3,10.42,stroking
5.4,10.45,stroking
5.5,10.45,stroking
5.6,10.47,stroking
5.7,10.5,stroking
5.8,10.52,stroking
5.9,10.52,stroking
6.0,10.55,stroking
6.1,10.57,stroking
6.2,10.57,stroking
6.3,10.6,stroking
6.4,10.6,stroking
6.5,10.62,stroking
6.6,10.62,stroking
6.7,10.64,stroking
6.8,10.64,stroking
6.9,10.62,stroking
7.0,10.62,stroking
7.1,10.62,stroking
7.2,10.64,stroking
7.3,10.62,stroking
7.4,10.6,stroking
7.5,10.62,stroking
7.6,10.6,stroking
7.7,10.57,stroking
7.8,10.57,stroking
