time_s,eda_uS,phase
-20.0,11.11,pre
-19.9,11.13,pre
-19.8,11.16,pre
-19.7,11.13,pre
-19.6,11.13,pre
-19.5,11.13,pre
-19.4,11.13,pre
-19.3,11.16,pre
-19.2,11.16,pre
-19.1,11.16,pre
-19.0,11.16,pre
-18.9,11.13,pre
-18.8,11.08,pre
-18.7,11.08,pre
-18.6,11.08,pre
-18.5,11.11,pre
-18.4,11.08,pre
-18.3,11.04,pre
-18.2,11.04,pre
-18.1,11.01,pre
-18.0,11.04,pre
-17.9,11.01,pre
-17.8,11.04,pre
-17.7,11.01,pre
-17.6,11.04,pre
-17.5,11.01,pre
-17.4,10.99,pre
-17.3,10.96,pre
-17.2,10.96,pre
-17.1,10.96,pre
-17.0,10.96,pre
-16.9,10.96,pre
-16.8,10.96,pre
-16.7,10.96,pre
-16.6,10.96,pre
-16.5,10.96,pre
-16.4,10.99,pre
-16.3,11.01,pre
-16.2,11.04,pre
-16.1,11.06,pre
-16.0,11.11,pre
-15.9,11.16,pre
-15.8,11.18,pre
-15.7,11.21,pre
-15.6,11.23,pre
-15.5,11.23,pre
-15.4,11.28,pre
-15.3,11.3,pre
-15.2,11.3,pre
-15.1,11.33,pre
-15.0,11.35,pre
-14.9,11.35,pre
-14.8,11.35,pre
-14.7,11.35,pre
-14.6,11.35,pre
-14.5,11.35,pre
-14.4,11.35,pre
-14.3,11.35,pre
-14.2,11.33,pre
-14.1,11.33,pre
-14.0,11.33,pre
-13.9,11.3,pre
-13.8,11.3,pre
-13.7,11.3,pre
-13.6,11.28,pre
-13.5,11.25,pre
-13.4,11.25,pre
-13.3,11.21,pre
-13.2,11.21,pre
-13.1,11.21,pre
-13.0,11.18,pre
-12.9,11.16,pre
-12.8,11.13,pre
-12.7,11.13,pre
-12.6,11.13,pre
-12.5,11.13,pre
-12.4,11.11,pre
-12.3,11.11,pre
-12.2,11.11,pre
-12.1,11.13,pre
-12.0,11.13,pre
-11.9,11.16,pre
-11.8,11.18,pre
-11.7,11.21,pre
-11.6,11.23,pre
-11.5,11.28,pre
-11.4,11.3,pre
-11.3,11.35,pre
-11.2,11.45,pre
-11.1,11.5,pre
-11.0,11.57,pre
-10.9,11.67,pre
-10.8,11.77,pre
-10.7,11.87,pre
-10.6,11.91,pre
-10.5,11.96,pre
-10.4,12.01,pre
-10.3,12.06,pre
-10.2,12.11,pre
-10.1,12.11,pre
-10.0,12.13,pre
-9.9,12.16,pre
-9.8,12.18,pre
-9.7,12.16,pre
-9.6,12.16,pre
-9.5,12.16,pre
-9.4,12.16,pre
-9.3,12.18,pre
-9.2,12.13,pre
-9.1,12.16,pre
-9.0,12.18,pre
-8.9,12.21,pre
-8.8,12.21,pre
-8.7,12.23,pre
-8.6,12.23,pre
-8.5,12.26,pre
-8.4,12.26,pre
-8.3,12.28,pre
-8.2,12.28,pre
-8.1,12.26,pre
-8.0,12.26,pre
-7.9,12.28,pre
-7.8,12.26,pre
-7.7,12.26,pre
-7.6,12.23,pre
-7.5,12.21,pre
-7.4,12.21,pre
-7.3,12.21,pre
-7.2,12.21,pre
-7.1,12.21,pre
-7.0,12.16,pre
-6.9,12.18,pre
-6.8,12.16,pre
-6.7,12.16,pre
-6.6,12.13,pre
-6.5,12.11,pre
-6.4,12.08,pre
-6.3,12.08,pre
-6.2,12.04,pre
-6.1,12.06,pre
-6.0,12.04,pre
-5.9,12.04,pre
-5.8,12.06,pre
-5.7,12.13,pre
-5.6,12.23,pre
-5.5,12.33,pre
-5.4,12.5,pre
-5.3,12.65,pre
-5.2,12.79,pre
-5.1,12.94,pre
-5.0,13.09,pre
-4.9,13.23,pre
-4.8,13.31,pre
-4.7,13.43,pre
-4.6,13.53,pre
-4.5,13.6,pre
-4.4,13.65,pre
-4.3,13.67,pre
-4.2,13.75,pre
-4.1,13.77,pre
-4.0,13.82,pre
-3.9,13.84,pre
-3.8,13.87,pre
-3.7,13.89,pre
-3.6,13.89,pre
-3.5,13.89,pre
-3.4,13.92,pre
-3.3,13.89,pre
-3.2,13.89,pre
-3.1,13.89,pre
-3.0,13.89,pre
-2.9,13.87,pre
-2.8,13.89,pre
-2.7,13.96,pre
-2.6,14.01,pre
-2.5,14.09,pre
-2.4,14.16,pre
-2.3,14.28,pre
-2.2,14.4,pre
-2.1,14.48,pre
-2.0,14.6,pre
-1.9,14.67,pre
-1.8,14.75,pre
-1.7,14.82,pre
-1.6,14.87,pre
-1.5,14.92,pre
-1.4,14.94,pre
-1.3,14.97,pre
-1.2,14.99,pre
-1.1,15.01,pre
-1.0,15.04,pre
-0.9,15.04,pre
-0.8,15.04,pre
