time_s,eda_uS,phase
-20.0,10.16,pre
-19.9,10.16,pre
-19.8,10.13,pre
-19.7,10.16,pre
-19.6,10.13,pre
-19.5,10.13,pre
-19.4,10.18,pre
-19.3,10.13,pre
-19.2,10.13,pre
-19.1,10.13,pre
-19.0,10.16,pre
-18.9,10.13,pre
-18.8,10.18,pre
-18.7,10.13,pre
-18.6,10.08,pre
-18.5,10.18,pre
-18.4,10.13,pre
-18.3,10.18,pre
-18.2,10.16,pre
-18.1,10.11,pre
-18.0,10.13,pre
-17.9,10.13,pre
-17.8,10.13,pre
-17.7,10.11,pre
-17.6,10.11,pre
-17.5,10.13,pre
-17.4,10.08,pre
-17.3,10.13,pre
-17.2,10.13,pre
-17.1,10.11,pre
-17.0,10.11,pre
-16.9,10.11,pre
-16.8,10.08,pre
-16.7,10.08,pre
-16.6,10.11,pre
-16.5,10.13,pre
-16.4,10.11,pre
-16.3,10.06,pre
-16.2,10.08,pre
-16.1,10.11,pre
-16.0,10.08,pre
-15.9,10.06,pre
-15.8,10.06,pre
-15.7,10.11,pre
-15.6,10.08,pre
-15.5,10.08,pre
-15.4,10.11,pre
-15.3,10.06,pre
-15.2,10.06,pre
-15.1,10.11,pre
-15.0,10.06,pre
-14.9,10.08,pre
-14.8,10.11,pre
-14.7,10.11,pre
-14.6,10.11,pre
-14.5,10.08,pre
-14.4,10.08,pre
-14.3,10.06,pre
-14.2,10.03,pre
-14.1,10.06,pre
-14.0,10.06,pre
-13.9,10.08,pre
-13.8,10.06,pre
-13.7,10.01,pre
-13.6,10.01,pre
-13.5,10.06,pre
-13.4,10.06,pre
-13.3,10.06,pre
-13.2,10.06,pre
-13.1,10.01,pre
-13.0,10.03,pre
-12.9,10.08,pre
-12.8,10.03,pre
-12.7,10.03,pre
-12.6,10.06,pre
-12.5,10.06,pre
-12.4,10.13,pre
-12.3,10.03,pre
-12.2,10.06,pre
-12.1,10.06,pre
-12.0,10.03,pre
-11.9,9.99,pre
-11.8,10.03,pre
-11.7,10.11,pre
-11.6,10.06,pre
-11.5,10.06,pre
-11.4,10.06,pre
-11.3,10.06,pre
-11.2,10.06,pre
-11.1,10.06,pre
-11.0,10.06,pre
-10.9,10.01,pre
-10.8,10.06,pre
-10.7,10.06,pre
-10.6,10.06,pre
-10.5,10.06,pre
-10.4,10.06,pre
-10.3,10.06,pre
-10.2,10.06,pre
-10.1,10.06,pre
-10.0,10.06,pre
-9.9,10.06,pre
-9.8,9.99,pre
-9.7,10.06,pre
-9.6,10.03,pre
-9.5,10.06,pre
-9.4,10.06,pre
-9.3,10.06,pre
-9.2,10.03,pre
-9.1,10.06,pre
-9.0,10.06,pre
-8.9,10.06,pre
-8.8,10.06,pre
-8.7,10.01,pre
-8.6,10.06,pre
-8.5,10.06,pre
-8.4,10.06,pre
-8.3,10.03,pre
-8.2,10.08,pre
-8.1,10.06,pre
-8.0,10.06,pre
-7.9,10.06,pre
-7.8,10.06,pre
-7.7,10.13,pre
-7.6,10.06,pre
-7.5,10.03,pre
-7.4,10.08,pre
-7.3,10.08,pre
-7.2,10.08,pre
-7.1,10.08,pre
-7.0,10.08,pre
-6.9,10.06,pre
-6.8,10.13,pre
-6.7,10.08,pre
-6.6,10.06,pre
-6.5,10.06,pre
-6.4,10.06,pre
-6.3,10.08,pre
-6.2,10.08,pre
-6.1,10.08,pre
-6.0,10.08,pre
-5.9,10.06,pre
-5.8,10.08,pre
-5.7,10.03,pre
-5.6,10.06,pre
-5.5,10.08,pre
-5.4,10.08,pre
-5.3,10.06,pre
-5.2,10.06,pre
-5.1,10.08,pre
-5.0,10.06,pre
-4.9,10.06,pre
-4.8,10.08,pre
-4.7,10.06,pre
-4.6,10.18,pre
-4.5,10.13,pre
-4.4,10.06,pre
-4.3,10.11,pre
-4.2,10.16,pre
-4.1,10.06,pre
-4.0,10.11,pre
-3.9,10.11,pre
-3.8,10.11,pre
-3.7,10.06,pre
