time_s,eda_uS,phase
-20.0,11.69,pre
-19.9,11.67,pre
-19.8,11.69,pre
-19.7,11.69,pre
-19.6,11.72,pre
-19.5,11.72,pre
-19.4,11.72,pre
-19.3,11.72,pre
-19.2,11.72,pre
-19.1,11.72,pre
-19.0,11.72,pre
-18.9,11.69,pre
-18.8,11.72,pre
-18.7,11.72,pre
-18.6,11.69,pre
-18.5,11.69,pre
-18.4,11.69,pre
-18.3,11.67,pre
-18.2,11.67,pre
-18.1,11.65,pre
-18.0,11.65,pre
-17.9,11.65,pre
-17.8,11.62,pre
-17.7,11.62,pre
-17.6,11.62,pre
-17.5,11.62,pre
-17.4,11.62,pre
-17.3,11.62,pre
-17.2,11.62,pre
-17.1,11.6,pre
-17.0,11.62,pre
-16.9,11.67,pre
-16.8,11.77,pre
-16.7,11.89,pre
-16.6,12.08,pre
-16.5,12.23,pre
-16.4,12.38,pre
-16.3,12.5,pre
-16.2,12.62,pre
-16.1,12.67,pre
-16.0,12.7,pre
-15.9,12.7,pre
-15.8,12.67,pre
-15.7,12.65,pre
-15.6,12.57,pre
-15.5,12.52,pre
-15.4,12.5,pre
-15.3,12.48,pre
-15.2,12.43,pre
-15.1,12.43,pre
-15.0,12.4,pre
-14.9,12.48,pre
-14.8,12.5,pre
-14.7,12.52,pre
-14.6,12.55,pre
-14.5,12.55,pre
-14.4,12.57,pre
-14.3,12.55,pre
-14.2,12.48,pre
-14.1,12.43,pre
-14.0,12.4,pre
-13.9,12.3,pre
-13.8,12.26,pre
-13.7,12.21,pre
-13.6,12.11,pre
-13.5,12.04,pre
-13.4,12.01,pre
-13.3,11.94,pre
-13.2,11.89,pre
-13.1,11.82,pre
-13.0,11.79,pre
-12.9,11.74,pre
-12.8,11.72,pre
-12.7,11.69,pre
-12.6,11.67,pre
-12.5,11.69,pre
-12.4,11.65,pre
-12.3,11.62,pre
-12.2,11.65,pre
-12.1,11.62,pre
-12.0,11.62,pre
-11.9,11.62,pre
-11.8,11.62,pre
-11.7,11.67,pre
-11.6,11.77,pre
-11.5,11.82,pre
-11.4,11.89,pre
-11.3,11.96,pre
-11.2,12.04,pre
-11.1,12.06,pre
-11.0,12.08,pre
-10.9,12.13,pre
-10.8,12.11,pre
-10.7,12.11,pre
-10.6,12.08,pre
-10.5,12.06,pre
-10.4,12.04,pre
-10.3,11.99,pre
-10.2,11.96,pre
-10.1,11.94,pre
-10.0,11.94,pre
-9.9,11.89,pre
-9.8,11.89,pre
-9.7,11.84,pre
-9.6,11.87,pre
-9.5,11.82,pre
-9.4,11.82,pre
-9.3,11.79,pre
-9.2,11.79,pre
-9.1,11.79,pre
-9.0,11.79,pre
-8.9,11.79,pre
-8.8,11.77,pre
-8.7,11.79,pre
-8.6,11.77,pre
-8.5,11.77,pre
-8.4,11.79,pre
-8.3,11.77,pre
-8.2,11.77,pre
-8.1,11.77,pre
-8.0,11.77,pre
-7.9,11.77,pre
-7.8,11.77,pre
-7.7,11.79,pre
-7.6,11.77,pre
-7.5,11.77,pre
-7.4,11.77,pre
-7.3,11.74,pre
-7.2,11.77,pre
-7.1,11.74,pre
-7.0,11.74,pre
-6.9,11.74,pre
-6.8,11.77,pre
-6.7,11.74,pre
-6.6,11.74,pre
-6.5,11.74,pre
-6.4,11.74,pre
-6.3,11.74,pre
-6.2,11.74,pre
-6.1,11.74,pre
-6.0,11.72,pre
-5.9,11.74,pre
-5.8,11.72,pre
-5.7,11.74,pre
-5.6,11.74,pre
-5.5,11.74,pre
-5.4,11.77,pre
-5.3,11.72,pre
-5.2,11.74,pre
-5.1,11.74,pre
-5.0,11.74,pre
-4.9,11.72,pre
-4.8,11.72,pre
-4.7,11.74,pre
-4.6,11.72,pre
-4.5,11.72,pre
-4.4,11.74,pre
-4.3,11.72,pre
-4.2,11.74,pre
-4.1,11.72,pre
-4.0,11.72,pre
-3.9,11.72,pre
-3.8,11.72,pre
-3.7,11.72,pre
-3.6,11.69,pre
-3.5,11.69,pre
-3.4,11.72,pre
-3.3,11.69,pre
-3.2,11.69,pre
-3.1,11.69,pre
-3.0,11.67,pre
-2.9,11.69,pre
-2.8,11.67,pre
-2.7,11.67,pre
-2.6,11.67,pre
-2.5,11.67,pre
-2.4,11.67,pre
-2.3,11.67,pre
-2.2,11.67,pre
-2.1,11.65,pre
-2.0,11.65,pre
-1.9,11.65,pre
-1.8,11.65,pre
-1.7,11.65,pre
-1.6,11.65,pre
-1.5,11.62,pre
-1.4,11.62,pre
-1.3,11.65,pre
-1.2,11.69,pre
-1.1,11.72,pre
-1.0,11.72,pre
-0.9,11.69,pre
-0.8,11.72,pre
-0.7,11.72,pre
-0.6,11.72,pre
-0.5,11.72,pre
-0.4,11.72,pre
-0.3,11.69,pre
-0.2,11.69,pre
-0.1,11.67,pre
0.0,11.67,stroking
0.1,11.65,stroking
0.2,11.65,stroking
0.3,11.62,stroking
0.4,11.62,stroking
0.5,11.62,stroking
0.6,11.62,stroking
0.7,11.6,stroking
0.8,11.6,stroking
0.9,11.55,stroking
1.0,11.57,stroking
1.1,11.55,stroking
1.2,11.55,stroking
1.3,11.55,stroking
1.4,11.55,stroking
1.5,11.52,stroking
1.6,11.52,stroking
1.7,11.52,stroking
1.8,11.52,stroking
1.9,11.52,stroking
2.0,11.52,stroking
2.1,11.52,stroking
2.2,11.52,stroking
2.3,11.55,stroking
2.4,11.62,stroking
2.5,11.67,stroking
2.6,11.72,stroking
2.7,11.79,stroking
2.8,11.87,stroking
2.9,11.87,stroking
3.0,11.91,stroking
3.1,11.96,stroking
3.2,11.99,stroking
3.3,12.01,stroking
3.4,12.08,stroking
3.5,12.11,stroking
3.6,12.13,stroking
3.7,12.16,stroking
3.8,12.18,stroking
3.9,12.18,stroking
4.0,12.26,stroking
4.1,12.3,stroking
4.2,12.35,stroking
4.3,12.38,stroking
4.4,12.45,stroking
4.5,12.45,stroking
4.6,12.5,stroking
4.7,12.52,stroking
4.8,12.57,stroking
4.9,12.6,stroking
5.0,12.62,stroking
5.1,12.6,stroking
5.2,12.57,stroking
5.3,12.57,stroking
5.4,12.52,stroking
5.5,12.48,stroking
5.6,12.45,stroking
5.7,12.38,stroking
5.8,12.33,stroking
5.9,12.26,stroking
6.0,12.21,stroking
6.1,12.13,stroking
6.2,12.11,stroking
6.3,12.06,stroking
6.4,12.04,stroking
6.5,12.04,stroking
6.6,12.04,stroking
6.7,12.06,stroking
6.8,12.08,stroking
6.9,12.08,stroking
7.0,12.11,stroking
7.1,12.13,stroking
7.2,12.13,stroking
7.3,12.13,stroking
7.4,12.11,stroking
7.5,12.13,stroking
7.6,12.13,stroking
7.7,12.13,stroking
7.8,12.18,stroking
7.9,12.21,stroking
8.0,12.28,stroking
8.1,12.3,stroking
8.2,12.38,stroking
8.3,12.4,stroking
8.4,12.45,stroking
8.5,12.45,stroking
8.6,12.45,stroking
8.7,12.48,stroking
8.8,12.45,stroking
8.9,12.43,stroking
9.0,12.4,stroking
9.1,12.38,stroking
9.2,12.33,stroking
9.3,12.3,stroking
9.4,12.3,stroking
9.5,12.23,stroking
9.6,12.21,stroking
9.7,12.21,stroking
9.8,12.26,stroking
9.9,12.3,stroking
10.0,12.45,stroking
10.1,12.6,stroking
10.2,12.77,stroking
10.3,12.92,stroking
10.4,13.04,stroking
10.5,13.11,stroking
10.6,13.18,stroking
10.7,13.23,stroking
10.8,13.26,stroking
10.9,13.28,stroking
11.0,13.33,stroking
11.1,13.35,stroking
11.2,13.43,stroking
11.3,13.43,stroking
11.4,13.45,stroking
11.5,13.45,stroking
11.6,13.48,stroking
11.7,13.45,stroking
11.8,13.43,stroking
11.9,13.38,stroking
12.0,13.31,stroking
12.1,13.26,stroking
12.2,13.18,stroking
12.3,13.11,stroking
12.4,13.06,stroking
12.5,12.99,stroking
12.6,12.94,stroking
12.7,12.87,stroking
12.8,12.84,stroking
12.9,12.77,stroking
13.0,12.72,stroking
13.1,12.7,stroking
13.2,12.67,stroking
13.3,12.65,stroking
13.4,12.62,stroking
13.5,12.57,stroking
13.6,12.55,stroking
13.7,12.52,stroking
13.8,12.52,stroking
13.9,12.5,stroking
14.0,12.5,stroking
14.1,12.5,stroking
14.2,12.52,stroking
14.3,12.57,stroking
14.4,12.7,stroking
14.5,12.84,stroking
14.6,13.06,stroking
14.7,13.26,stroking
14.8,13.45,stroking
14.9,13.57,stroking
15.0,13.7,stroking
15.1,13.77,stroking
15.2,13.82,stroking
15.3,13.84,stroking
15.4,13.82,stroking
15.5,13.82,stroking
15.6,13.79,stroking
15.7,13.72,stroking
15.8,13.67,stroking
15.9,13.65,stroking
16.0,13.57,stroking
16.1,13.48,stroking
16.2,13.43,stroking
16.3,13.35,stroking
16.4,13.28,stroking
16.5,13.21,stroking
16.6,13.13,stroking
16.7,13.09,stroking
16.8,13.01,stroking
16.9,12.96,stroking
17.0,12.92,stroking
17.1,12.87,stroking
17.2,12.84,stroking
17.3,12.77,stroking
17.4,12.77,stroking
17.5,12.72,stroking
17.6,12.7,stroking
17.7,12.7,stroking
17.8,12.67,stroking
17.9,12.65,stroking
18.0,12.67,stroking
18.1,12.67,stroking
18.2,12.72,stroking
18.3,12.79,stroking
18.4,12.94,stroking
18.5,13.11,stroking
18.6,13.28,stroking
18.7,13.43,stroking
18.8,13.5,stroking
18.9,13.6,stroking
19.0,13.62,stroking
19.1,13.65,stroking
19.2,13.62,stroking
19.3,13.57,stroking
19.4,13.55,stroking
19.5,13.48,stroking
19.6,13.43,stroking
19.7,13.35,stroking
19.8,13.28,stroking
19.9,13.23,stroking
20.0,13.18,stroking
20.1,13.09,stroking
20.2,13.01,stroking
20.3,12.94,stroking
20.4,12.87,stroking
20.5,12.82,stroking
20.6,12.79,stroking
20.7,12.77,stroking
20.8,12.74,stroking
20.9,12.74,stroking
21.0,12.79,stroking
21.1,12.82,stroking
21.2,12.89,stroking
21.3,12.96,stroking
21.4,13.04,stroking
21.5,13.09,stroking
21.6,13.11,stroking
21.7,13.11,stroking
21.8,13.11,stroking
21.9,13.09,stroking
22.0,13.09,stroking
22.1,13.04,stroking
22.2,13.04,stroking
22.3,12.96,stroking
22.4,12.94,stroking
22.5,12.89,stroking
22.6,12.84,stroking
22.7,12.79,stroking
22.8,12.79,stroking
22.9,12.72,stroking
23.0,12.7,stroking
23.1,12.67,stroking
23.2,12.67,stroking
23.3,12.65,stroking
23.4,12.65,stroking
23.5,12.6,stroking
23.6,12.6,stroking
23.7,12.6,stroking
23.8,12.65,stroking
23.9,12.7,stroking
24.0,12.79,stroking
24.1,12.92,stroking
24.2,13.11,stroking
24.3,13.26,stroking
24.4,13.43,stroking
24.5,13.48,stroking
24.6,13.57,stroking
24.7,13.55,stroking
24.8,13.55,stroking
24.9,13.5,stroking
25.0,13.48,stroking
25.1,13.4,stroking
25.2,13.35,stroking
25.3,13.26,stroking
25.4,13.18,stroking
25.5,13.09,stroking
25.6,13.04,stroking
25.7,12.92,stroking
25.8,12.84,stroking
25.9,12.79,stroking
26.0,12.72,stroking
26.1,12.67,stroking
26.2,12.6,stroking
26.3,12.55,stroking
26.4,12.52,stroking
26.5,12.48,stroking
26.6,12.48,stroking
26.7,12.45,stroking
26.8,12.45,stroking
26.9,12.45,stroking
27.0,12.45,stroking
27.1,12.48,stroking
27.2,12.52,stroking
27.3,12.6,stroking
27.4,12.67,stroking
27.5,12.79,stroking
27.6,12.87,stroking
27.7,12.94,stroking
27.8,12.99,stroking
27.9,13.04,stroking
28.0,13.06,stroking
28.1,13.06,stroking
28.2,13.06,stroking
28.3,13.04,stroking
28.4,13.04,stroking
28.5,12.96,stroking
28.6,12.94,stroking
28.7,12.92,stroking
28.8,12.87,stroking
28.9,12.79,stroking
29.0,12.77,stroking
29.1,12.7,stroking
29.2,12.67,stroking
29.3,12.6,stroking
29.4,12.57,stroking
29.5,12.52,stroking
29.6,12.5,stroking
29.7,12.45,stroking
29.8,12.45,stroking
29.9,12.43,stroking
30.0,12.43,stroking
30.1,12.4,stroking
30.2,12.4,stroking
30.3,12.4,stroking
30.4,12.4,stroking
30.5,12.43,stroking
30.6,12.45,stroking
30.7,12.43,stroking
30.8,12.45,stroking
30.9,12.48,stroking
31.0,12.52,stroking
31.1,12.57,stroking
31.2,12.62,stroking
31.3,12.65,stroking
31.4,12.67,stroking
31.5,12.65,stroking
31.6,12.65,stroking
31.7,12.6,stroking
31.8,12.6,stroking
31.9,12.57,stroking
32.0,12.52,stroking
32.1,12.48,stroking
32.2,12.48,stroking
32.3,12.43,stroking
32.4,12.4,stroking
32.5,12.38,stroking
32.6,12.35,stroking
32.7,12.35,stroking
32.8,12.33,stroking
32.9,12.3,stroking
33.0,12.28,stroking
33.1,12.26,stroking
33.2,12.26,stroking
33.3,12.26,stroking
33.4,12.26,stroking
33.5,12.26,stroking
33.6,12.23,stroking
33.7,12.21,stroking
33.8,12.23,stroking
33.9,12.23,stroking
34.0,12.28,stroking
34.1,12.28,stroking
34.2,12.28,stroking
34.3,12.3,stroking
34.4,12.38,stroking
34.5,12.43,stroking
34.6,12.5,stroking
34.7,12.6,stroking
34.8,12.7,stroking
34.9,12.79,stroking
35.0,12.87,stroking
35.1,12.89,stroking
35.2,12.92,stroking
35.3,12.89,stroking
35.4,12.89,stroking
35.5,12.87,stroking
35.6,12.87,stroking
35.7,12.89,stroking
35.8,12.92,stroking
35.9,12.96,stroking
36.0,13.06,stroking
36.1,13.11,stroking
36.2,13.18,stroking
36.3,13.18,stroking
36.4,13.18,stroking
36.5,13.18,stroking
36.6,13.16,stroking
36.7,13.11,stroking
36.8,13.09,stroking
36.9,12.99,stroking
37.0,12.94,stroking
37.1,12.89,stroking
37.2,12.84,stroking
37.3,12.79,stroking
37.4,12.77,stroking
37.5,12.74,stroking
37.6,12.77,stroking
37.7,12.77,stroking
37.8,12.79,stroking
37.9,12.84,stroking
38.0,12.92,stroking
38.1,13.06,stroking
38.2,13.23,stroking
38.3,13.38,stroking
38.4,13.53,stroking
38.5,13.62,stroking
38.6,13.75,stroking
38.7,13.82,stroking
38.8,13.92,stroking
38.9,13.96,stroking
39.0,14.04,stroking
39.1,14.04,stroking
39.2,14.14,stroking
39.3,14.16,stroking
39.4,14.21,stroking
39.5,14.23,stroking
39.6,14.28,stroking
39.7,14.36,stroking
39.8,14.43,stroking
39.9,14.53,stroking
40.0,14.62,stroking
40.1,14.7,stroking
40.2,14.77,stroking
40.3,14.82,stroking
40.4,14.84,stroking
40.5,14.84,stroking
40.6,14.84,stroking
40.7,14.82,stroking
40.8,14.79,stroking
40.9,14.72,stroking
41.0,14.67,stroking
41.1,14.62,stroking
41.2,14.55,stroking
41.3,14.5,stroking
41.4,14.5,stroking
41.5,14.55,stroking
41.6,14.65,stroking
41.7,14.77,stroking
41.8,14.87,stroking
41.9,15.01,stroking
42.0,15.14,stroking
42.1,15.23,stroking
42.2,15.31,stroking
42.3,15.38,stroking
42.4,15.41,stroking
42.5,15.43,stroking
42.6,15.43,stroking
42.7,15.43,stroking
42.8,15.38,stroking
42.9,15.33,stroking
43.0,15.31,stroking
43.1,15.26,stroking
43.2,15.21,stroking
43.3,15.19,stroking
43.4,15.14,stroking
43.5,15.11,stroking
43.6,15.06,stroking
43.7,15.11,stroking
43.8,15.14,stroking
43.9,15.21,stroking
44.0,15.33,stroking
44.1,15.43,stroking
44.2,15.55,stroking
44.3,15.65,stroking
44.4,15.72,stroking
44.5,15.8,stroking
44.6,15.8,stroking
44.7,15.82,stroking
44.8,15.8,stroking
44.9,15.8,stroking
45.0,15.8,stroking
45.1,15.8,stroking
45.2,15.8,stroking
45.3,15.77,stroking
45.4,15.75,stroking
45.5,15.75,stroking
45.6,15.7,stroking
45.7,15.62,stroking
45.8,15.6,stroking
45.9,15.53,stroking
46.0,15.5,stroking
46.1,15.45,stroking
46.2,15.43,stroking
46.3,15.36,stroking
46.4,15.31,stroking
46.5,15.28,stroking
46.6,15.23,stroking
46.7,15.21,stroking
46.8,15.19,stroking
46.9,15.14,stroking
47.0,15.14,stroking
47.1,15.11,stroking
47.2,15.06,stroking
47.3,15.06,stroking
47.4,15.04,stroking
47.5,15.01,stroking
47.6,15.01,stroking
47.7,15.01,stroking
47.8,14.99,stroking
47.9,14.94,stroking
48.0,14.94,stroking
48.1,14.92,stroking
48.2,14.92,stroking
48.3,14.89,stroking
48.4,14.87,stroking
48.5,14.87,stroking
48.6,14.89,stroking
48.7,14.87,stroking
48.8,14.89,stroking
48.9,14.92,stroking
49.0,14.97,stroking
49.1,15.01,stroking
49.2,15.06,stroking
49.3,15.14,stroking
49.4,15.19,stroking
49.5,15.19,stroking
49.6,15.23,stroking
49.7,15.23,stroking
49.8,15.23,stroking
49.9,15.21,stroking
50.0,15.19,stroking
50.1,15.14,stroking
50.2,15.06,stroking
50.3,15.01,stroking
50.4,14.94,stroking
50.5,14.87,stroking
50.6,14.82,stroking
50.7,14.75,stroking
50.8,14.67,stroking
50.9,14.62,stroking
51.0,14.55,stroking
51.1,14.53,stroking
51.2,14.45,stroking
51.3,14.4,stroking
51.4,14.4,stroking
51.5,14.33,stroking
51.6,14.31,stroking
51.7,14.28,stroking
51.8,14.28,stroking
51.9,14.23,stroking
52.0,14.28,stroking
52.1,14.28,stroking
52.2,14.33,stroking
52.3,14.36,stroking
52.4,14.4,stroking
52.5,14.43,stroking
52.6,14.43,stroking
52.7,14.43,stroking
52.8,14.4,stroking
52.9,14.36,stroking
53.0,14.33,stroking
53.1,14.28,stroking
53.2,14.23,stroking
53.3,14.16,stroking
53.4,14.16,stroking
53.5,14.14,stroking
53.6,14.14,stroking
53.7,14.14,stroking
53.8,14.14,stroking
53.9,14.14,stroking
54.0,14.14,stroking
54.1,14.16,stroking
54.2,14.23,stroking
54.3,14.31,stroking
54.4,14.33,stroking
54.5,14.36,stroking
54.6,14.36,stroking
54.7,14.28,stroking
