time_s,eda_uS,phase
-20.0,13.13,pre
-19.9,13.11,pre
-19.8,13.11,pre
-19.7,13.11,pre
-19.6,13.11,pre
-19.5,13.09,pre
-19.4,13.09,pre
-19.3,13.04,pre
-19.2,13.01,pre
-19.1,12.99,pre
-19.0,12.96,pre
-18.9,12.94,pre
-18.8,12.92,pre
-18.7,12.89,pre
-18.6,12.87,pre
-18.5,12.84,pre
-18.4,12.82,pre
-18.3,12.79,pre
-18.2,12.79,pre
-18.1,12.79,pre
-18.0,12.77,pre
-17.9,12.77,pre
-17.8,12.77,pre
-17.7,12.79,pre
-17.6,12.79,pre
-17.5,12.79,pre
-17.4,12.82,pre
-17.3,12.79,pre
-17.2,12.82,pre
-17.1,12.82,pre
-17.0,12.79,pre
-16.9,12.82,pre
-16.8,12.82,pre
-16.7,12.79,pre
-16.6,12.79,pre
-16.5,12.77,pre
-16.4,12.74,pre
-16.3,12.7,pre
-16.2,12.67,pre
-16.1,12.67,pre
-16.0,12.7,pre
-15.9,12.65,pre
-15.8,12.67,pre
-15.7,12.62,pre
-15.6,12.62,pre
-15.5,12.6,pre
-15.4,12.6,pre
-15.3,12.6,pre
-15.2,12.6,pre
-15.1,12.62,pre
-15.0,12.67,pre
-14.9,12.7,pre
-14.8,12.7,pre
-14.7,12.72,pre
-14.6,12.72,pre
-14.5,12.72,pre
-14.4,12.72,pre
-14.3,12.74,pre
-14.2,12.74,pre
-14.1,12.74,pre
-14.0,12.72,pre
-13.9,12.74,pre
-13.8,12.7,pre
-13.7,12.67,pre
-13.6,12.65,pre
-13.5,12.65,pre
-13.4,12.62,pre
-13.3,12.62,pre
-13.2,12.6,pre
-13.1,12.6,pre
-13.0,12.57,pre
-12.9,12.55,pre
-12.8,12.67,pre
-12.7,12.62,pre
-12.6,12.62,pre
-12.5,12.65,pre
-12.4,12.7,pre
-12.3,12.7,pre
-12.2,12.72,pre
-12.1,12.74,pre
-12.0,12.74,pre
-11.9,12.72,pre
-11.8,12.72,pre
-11.7,12.72,pre
