time_s,eda_uS,phase
-20.0,4.96,pre
-19.9,4.91,pre
-19.8,4.91,pre
-19.7,4.93,pre
-19.6,4.91,pre
-19.5,4.91,pre
-19.4,4.91,pre
-19.3,4.91,pre
-19.2,4.88,pre
-19.1,4.91,pre
-19.0,4.88,pre
-18.9,4.88,pre
-18.8,4.86,pre
-18.7,4.86,pre
-18.6,4.86,pre
-18.5,4.86,pre
-18.4,4.88,pre
-18.3,4.88,pre
-18.2,4.86,pre
-18.1,4.76,pre
-18.0,4.81,pre
-17.9,4.86,pre
-17.8,4.83,pre
-17.7,4.83,pre
-17.6,4.83,pre
-17.5,4.86,pre
-17.4,4.86,pre
-17.3,4.83,pre
-17.2,4.81,pre
-17.1,4.83,pre
-17.0,4.83,pre
-16.9,4.81,pre
-16.8,4.79,pre
-16.7,4.81,pre
-16.6,4.76,pre
-16.5,4.79,pre
-16.4,4.76,pre
-16.3,4.76,pre
-16.2,4.79,pre
-16.1,4.79,pre
-16.0,4.76,pre
-15.9,4.81,pre
-15.8,4.76,pre
-15.7,4.81,pre
-15.6,4.81,pre
-15.5,4.83,pre
-15.4,4.83,pre
-15.3,4.83,pre
-15.2,4.83,pre
-15.1,4.83,pre
-15.0,4.83,pre
-14.9,4.86,pre
-14.8,4.86,pre
-14.7,4.86,pre
-14.6,4.86,pre
-14.5,4.86,pre
-14.4,4.83,pre
-14.3,4.86,pre
-14.2,4.86,pre
-14.1,4.79,pre
-14.0,4.76,pre
-13.9,4.76,pre
-13.8,4.76,pre
-13.7,4.79,pre
-13.6,4.76,pre
-13.5,4.76,pre
-13.4,4.76,pre
-13.3,4.76,pre
-13.2,4.79,pre
-13.1,4.76,pre
-13.0,4.74,pre
-12.9,4.74,pre
-12.8,4.76,pre
-12.7,4.76,pre
-12.6,4.74,pre
-12.5,4.71,pre
-12.4,4.74,pre
-12.3,4.74,pre
-12.2,4.71,pre
-12.1,4.74,pre
-12.0,4.74,pre
-11.9,4.74,pre
-11.8,4.71,pre
-11.7,4.71,pre
-11.6,4.66,pre
-11.5,4.66,pre
-11.4,4.71,pre
-11.3,4.69,pre
-11.2,4.69,pre
-11.1,4.69,pre
-11.0,4.66,pre
-10.9,4.66,pre
-10.8,4.66,pre
-10.7,4.66,pre
-10.6,4.66,pre
-10.5,4.66,pre
-10.4,4.64,pre
-10.3,4.64,pre
-10.2,4.61,pre
-10.1,4.64,pre
-10.0,4.59,pre
-9.9,4.61,pre
-9.8,4.64,pre
-9.7,4.59,pre
-9.6,4.61,pre
-9.5,4.59,pre
-9.4,4.59,pre
-9.3,4.57,pre
-9.2,4.61,pre
-9.1,4.59,pre
-9.0,4.57,pre
-8.9,4.59,pre
-8.8,4.57,pre
-8.7,4.57,pre
-8.6,4.57,pre
-8.5,4.57,pre
-8.4,4.54,pre
-8.3,4.54,pre
-8.2,4.57,pre
-8.1,4.54,pre
-8.0,4.54,pre
-7.9,4.52,pre
-7.8,4.52,pre
-7.7,4.52,pre
-7.6,4.52,pre
-7.5,4.49,pre
-7.4,4.54,pre
-7.3,4.49,pre
-7.2,4.49,pre
-7.1,4.49,pre
-7.0,4.47,pre
-6.9,4.47,pre
-6.8,4.44,pre
-6.7,4.47,pre
-6.6,4.47,pre
-6.5,4.47,pre
-6.4,4.44,pre
-6.3,4.47,pre
-6.2,4.44,pre
-6.1,4.42,pre
-6.0,4.42,pre
-5.9,4.42,pre
-5.8,4.44,pre
-5.7,4.42,pre
-5.6,4.39,pre
-5.5,4.44,pre
-5.4,4.39,pre
-5.3,4.37,pre
-5.2,4.42,pre
-5.1,4.37,pre
-5.0,4.35,pre
-4.9,4.37,pre
-4.8,4.37,pre
-4.7,4.32,pre
-4.6,4.37,pre
-4.5,4.32,pre
-4.4,4.35,pre
-4.3,4.32,pre
-4.2,4.32,pre
-4.1,4.32,pre
-4.0,4.32,pre
-3.9,4.32,pre
-3.8,4.3,pre
-3.7,4.3,pre
-3.6,4.27,pre
-3.5,4.3,pre
-3.4,4.25,pre
-3.3,4.27,pre
-3.2,4.27,pre
-3.1,4.25,pre
-3.0,4.27,pre
-2.9,4.27,pre
-2.8,4.25,pre
-2.7,4.25,pre
-2.6,4.2,pre
-2.5,4.22,pre
-2.4,4.22,pre
-2.3,4.2,pre
-2.2,4.2,pre
-2.1,4.17,pre
-2.0,4.2,pre
-1.9,4.17,pre
-1.8,4.13,pre
-1.7,4.17,pre
-1.6,4.13,pre
-1.5,4.15,pre
-1.4,4.1,pre
-1.3,4.15,pre
-1.2,4.1,pre
-1.1,4.1,pre
-1.0,4.08,pre
-0.9,4.13,pre
-0.8,4.1,pre
-0.7,4.08,pre
-0.6,4.08,pre
-0.5,4.08,pre
-0.4,4.08,pre
-0.3,4.03,pre
-0.2,4.08,pre
-0.1,4.08,pre
0.0,4.05,stroking
0.1,4.05,stroking
0.2,4.05,stroking
0.3,4.0,stroking
0.4,4.03,stroking
0.5,4.03,stroking
0.6,4.03,stroking
0.7,4.0,stroking
0.8,4.0,stroking
0.9,3.98,stroking
1.0,4.03,stroking
1.1,4.0,stroking
1.2,3.96,stroking
1.3,3.93,stroking
1.4,3.98,stroking
1.5,3.96,stroking
1.6,3.93,stroking
1.7,3.96,stroking
1.8,3.93,stroking
1.9,3.93,stroking
2.0,3.93,stroking
2.1,3.93,stroking
2.2,3.93,stroking
2.3,3.91,stroking
2.4,3.93,stroking
2.5,3.91,stroking
2.6,3.93,stroking
2.7,3.88,stroking
2.8,3.93,stroking
2.9,3.88,stroking
3.0,3.88,stroking
3.1,3.88,stroking
3.2,3.93,stroking
3.3,3.93,stroking
3.4,3.88,stroking
3.5,3.88,stroking
3.6,3.86,stroking
3.7,3.88,stroking
3.8,3.86,stroking
3.9,3.88,stroking
4.0,3.88,stroking
4.1,3.83,stroking
4.2,3.86,stroking
4.3,3.83,stroking
4.4,3.83,stroking
4.5,3.83,stroking
4.6,3.86,stroking
4.7,3.86,stroking
4.8,3.81,stroking
4.9,3.83,stroking
5.0,3.76,stroking
5.1,3.81,stroking
5.2,3.83,stroking
5.3,3.81,stroking
5.4,3.81,stroking
5.5,3.81,stroking
5.6,3.81,stroking
5.7,3.74,stroking
5.8,3.78,stroking
5.9,3.76,stroking
6.0,3.78,stroking
6.1,3.76,stroking
6.2,3.74,stroking
6.3,3.74,stroking
6.4,3.76,stroking
6.5,3.74,stroking
6.6,3.74,stroking
6.7,3.76,stroking
6.8,3.74,stroking
6.9,3.74,stroking
7.0,3.71,stroking
7.1,3.74,stroking
7.2,3.71,stroking
7.3,3.74,stroking
7.4,3.71,stroking
7.5,3.69,stroking
7.6,3.71,stroking
7.7,3.71,stroking
7.8,3.69,stroking
7.9,3.66,stroking
8.0,3.66,stroking
8.1,3.66,stroking
8.2,3.69,stroking
8.3,3.69,stroking
8.4,3.66,stroking
8.5,3.66,stroking
8.6,3.66,stroking
8.7,3.66,stroking
8.8,3.64,stroking
8.9,3.66,stroking
9.0,3.61,stroking
9.1,3.66,stroking
9.2,3.64,stroking
9.3,3.64,stroking
9.4,3.66,stroking
9.5,3.61,stroking
9.6,3.64,stroking
9.7,3.61,stroking
9.8,3.66,stroking
9.9,3.64,stroking
10.0,3.66,stroking
10.1,3.59,stroking
10.2,3.59,stroking
10.3,3.61,stroking
