time_s,eda_uS,phase
-20.0,6.81,pre
-19.9,6.81,pre
-19.8,6.84,pre
-19.7,6.84,pre
-19.6,6.84,pre
-19.5,6.84,pre
-19.4,6.81,pre
-19.3,6.81,pre
-19.2,6.84,pre
-19.1,6.84,pre
-19.0,6.81,pre
-18.9,6.81,pre
-18.8,6.84,pre
-18.7,6.81,pre
-18.6,6.81,pre
-18.5,6.81,pre
-18.4,6.84,pre
-18.3,6.79,pre
-18.2,6.79,pre
-18.1,6.81,pre
-18.0,6.81,pre
-17.9,6.81,pre
-17.8,6.79,pre
-17.7,6.79,pre
-17.6,6.81,pre
-17.5,6.81,pre
-17.4,6.81,pre
-17.3,6.81,pre
-17.2,6.81,pre
-17.1,6.81,pre
-17.0,6.79,pre
-16.9,6.81,pre
-16.8,6.81,pre
-16.7,6.79,pre
-16.6,6.79,pre
-16.5,6.79,pre
-16.4,6.79,pre
-16.3,6.81,pre
-16.2,6.81,pre
-16.1,6.79,pre
-16.0,6.79,pre
-15.9,6.76,pre
-15.8,6.74,pre
-15.7,6.74,pre
-15.6,6.74,pre
-15.5,6.74,pre
-15.4,6.74,pre
-15.3,6.74,pre
-15.2,6.74,pre
-15.1,6.74,pre
-15.0,6.74,pre
-14.9,6.74,pre
-14.8,6.74,pre
-14.7,6.74,pre
-14.6,6.74,pre
-14.5,6.74,pre
-14.4,6.74,pre
-14.3,6.71,pre
-14.2,6.74,pre
-14.1,6.76,pre
-14.0,6.76,pre
-13.9,6.76,pre
-13.8,6.74,pre
-13.7,6.76,pre
-13.6,6.76,pre
-13.5,6.74,pre
-13.4,6.76,pre
-13.3,6.74,pre
-13.2,6.76,pre
-13.1,6.76,pre
-13.0,6.76,pre
-12.9,6.79,pre
-12.8,6.76,pre
-12.7,6.76,pre
-12.6,6.79,pre
-12.5,6.79,pre
-12.4,6.79,pre
-12.3,6.76,pre
-12.2,6.79,pre
-12.1,6.74,pre
-12.0,6.76,pre
-11.9,6.79,pre
-11.8,6.76,pre
-11.7,6.76,pre
-11.6,6.79,pre
-11.5,6.76,pre
-11.4,6.74,pre
-11.3,6.76,pre
-11.2,6.76,pre
-11.1,6.76,pre
-11.0,6.74,pre
-10.9,6.74,pre
-10.8,6.74,pre
-10.7,6.74,pre
-10.6,6.76,pre
-10.5,6.74,pre
-10.4,6.74,pre
-10.3,6.76,pre
-10.2,6.71,pre
-10.1,6.76,pre
-10.0,6.74,pre
-9.9,6.71,pre
-9.8,6.74,pre
-9.7,6.74,pre
-9.6,6.74,pre
-9.5,6.76,pre
-9.4,6.74,pre
-9.3,6.71,pre
-9.2,6.74,pre
-9.1,6.74,pre
-9.0,6.71,pre
-8.9,6.74,pre
-8.8,6.74,pre
-8.7,6.74,pre
-8.6,6.76,pre
-8.5,6.74,pre
-8.4,6.74,pre
-8.3,6.71,pre
-8.2,6.74,pre
-8.1,6.74,pre
-8.0,6.71,pre
-7.9,6.74,pre
-7.8,6.74,pre
-7.7,6.71,pre
-7.6,6.71,pre
-7.5,6.71,pre
-7.4,6.71,pre
-7.3,6.71,pre
-7.2,6.74,pre
-7.1,6.71,pre
-7.0,6.71,pre
-6.9,6.74,pre
-6.8,6.71,pre
-6.7,6.71,pre
-6.6,6.71,pre
-6.5,6.71,pre
-6.4,6.71,pre
-6.3,6.71,pre
-6.2,6.71,pre
-6.1,6.71,pre
-6.0,6.71,pre
-5.9,6.71,pre
-5.8,6.71,pre
-5.7,6.71,pre
-5.6,6.71,pre
-5.5,6.71,pre
-5.4,6.71,pre
-5.3,6.71,pre
-5.2,6.71,pre
-5.1,6.71,pre
-5.0,6.71,pre
-4.9,6.71,pre
-4.8,6.71,pre
-4.7,6.71,pre
-4.6,6.71,pre
-4.5,6.71,pre
-4.4,6.71,pre
-4.3,6.71,pre
-4.2,6.71,pre
-4.1,6.71,pre
-4.0,6.71,pre
-3.9,6.71,pre
-3.8,6.71,pre
-3.7,6.69,pre
-3.6,6.71,pre
-3.5,6.71,pre
-3.4,6.69,pre
-3.3,6.71,pre
-3.2,6.71,pre
-3.1,6.71,pre
-3.0,6.69,pre
-2.9,6.71,pre
-2.8,6.71,pre
-2.7,6.71,pre
-2.6,6.71,pre
-2.5,6.71,pre
-2.4,6.71,pre
-2.3,6.71,pre
-2.2,6.71,pre
-2.1,6.71,pre
-2.0,6.71,pre
-1.9,6.71,pre
-1.8,6.71,pre
-1.7,6.69,pre
-1.6,6.71,pre
-1.5,6.71,pre
-1.4,6.71,pre
-1.3,6.71,pre
-1.2,6.71,pre
-1.1,6.71,pre
-1.0,6.71,pre
-0.9,6.71,pre
-0.8,6.71,pre
-0.7,6.71,pre
-0.6,6.69,pre
-0.5,6.69,pre
-0.4,6.69,pre
-0.3,6.69,pre
-0.2,6.67,pre
-0.1,6.69,pre
0.0,6.69,stroking
0.1,6.69,stroking
0.2,6.69,stroking
0.3,6.69,stroking
0.4,6.67,stroking
0.5,6.69,stroking
0.6,6.67,stroking
0.7,6.67,stroking
0.8,6.69,stroking
0.9,6.69,stroking
1.0,6.69,stroking
1.1,6.69,stroking
1.2,6.69,stroking
1.3,6.67,stroking
1.4,6.67,stroking
1.5,6.67,stroking
1.6,6.67,stroking
1.7,6.67,stroking
1.8,6.67,stroking
1.9,6.67,stroking
2.0,6.67,stroking
2.1,6.67,stroking
2.2,6.67,stroking
2.3,6.67,stroking
2.4,6.67,stroking
2.5,6.67,stroking
2.6,6.67,stroking
2.7,6.69,stroking
2.8,6.67,stroking
2.9,6.67,stroking
3.0,6.69,stroking
3.1,6.69,stroking
3.2,6.67,stroking
3.3,6.67,stroking
3.4,6.67,stroking
3.5,6.67,stroking
3.6,6.67,stroking
3.7,6.67,stroking
3.8,6.67,stroking
3.9,6.67,stroking
4.0,6.67,stroking
4.1,6.67,stroking
4.2,6.67,stroking
4.3,6.67,stroking
4.4,6.67,stroking
4.5,6.67,stroking
4.6,6.67,stroking
4.7,6.67,stroking
4.8,6.64,stroking
4.9,6.67,stroking
5.0,6.67,stroking
5.1,6.64,stroking
5.2,6.64,stroking
5.3,6.67,stroking
5.4,6.67,stroking
5.5,6.67,stroking
5.6,6.67,stroking
5.7,6.67,stroking
5.8,6.67,stroking
5.9,6.67,stroking
6.0,6.67,stroking
6.1,6.67,stroking
6.2,6.67,stroking
6.3,6.67,stroking
6.4,6.64,stroking
6.5,6.67,stroking
6.6,6.67,stroking
6.7,6.64,stroking
6.8,6.67,stroking
6.9,6.67,stroking
7.0,6.67,stroking
7.1,6.67,stroking
7.2,6.67,stroking
7.3,6.67,stroking
7.4,6.67,stroking
7.5,6.67,stroking
7.6,6.64,stroking
7.7,6.64,stroking
7.8,6.64,stroking
7.9,6.64,stroking
8.0,6.67,stroking
8.1,6.64,stroking
8.2,6.64,stroking
8.3,6.64,stroking
8.4,6.64,stroking
8.5,6.67,stroking
8.6,6.64,stroking
8.7,6.64,stroking
8.8,6.64,stroking
8.9,6.64,stroking
9.0,6.64,stroking
9.1,6.64,stroking
9.2,6.64,stroking
9.3,6.64,stroking
9.4,6.62,stroking
9.5,6.64,stroking
9.6,6.64,stroking
9.7,6.67,stroking
9.8,6.64,stroking
9.9,6.67,stroking
10.0,6.64,stroking
10.1,6.64,stroking
10.2,6.64,stroking
10.3,6.64,stroking
10.4,6.64,stroking
10.5,6.64,stroking
10.6,6.62,stroking
10.7,6.64,stroking
10.8,6.64,stroking
10.9,6.64,stroking
11.0,6.64,stroking
11.1,6.64,stroking
11.2,6.62,stroking
11.3,6.62,stroking
11.4,6.64,stroking
11.5,6.64,stroking
11.6,6.62,stroking
11.7,6.64,stroking
11.8,6.64,stroking
11.9,6.64,stroking
12.0,6.64,stroking
12.1,6.62,stroking
12.2,6.64,stroking
12.3,6.64,stroking
12.4,6.64,stroking
12.5,6.64,stroking
12.6,6.62,stroking
12.7,6.64,stroking
12.8,6.64,stroking
12.9,6.64,stroking
13.0,6.64,stroking
13.1,6.62,stroking
13.2,6.64,stroking
13.3,6.62,stroking
13.4,6.62,stroking
13.5,6.62,stroking
13.6,6.64,stroking
13.7,6.64,stroking
13.8,6.64,stroking
13.9,6.62,stroking
14.0,6.62,stroking
14.1,6.64,stroking
14.2,6.62,stroking
14.3,6.64,stroking
14.4,6.62,stroking
14.5,6.64,stroking
14.6,6.62,stroking
14.7,6.62,stroking
14.8,6.62,stroking
14.9,6.62,stroking
15.0,6.62,stroking
15.1,6.62,stroking
15.2,6.62,stroking
15.3,6.62,stroking
15.4,6.62,stroking
15.5,6.62,stroking
15.6,6.62,stroking
15.7,6.59,stroking
15.8,6.64,stroking
15.9,6.62,stroking
16.0,6.62,stroking
16.1,6.62,stroking
16.2,6.62,stroking
16.3,6.62,stroking
16.4,6.62,stroking
16.5,6.62,stroking
16.6,6.62,stroking
16.7,6.62,stroking
16.8,6.62,stroking
16.9,6.62,stroking
17.0,6.62,stroking
17.1,6.62,stroking
17.2,6.62,stroking
17.3,6.62,stroking
17.4,6.62,stroking
17.5,6.59,stroking
17.6,6.62,stroking
17.7,6.62,stroking
17.8,6.62,stroking
17.9,6.62,stroking
18.0,6.62,stroking
18.1,6.62,stroking
18.2,6.62,stroking
18.3,6.62,stroking
18.4,6.62,stroking
18.5,6.59,stroking
18.6,6.62,stroking
18.7,6.62,stroking
18.8,6.62,stroking
18.9,6.62,stroking
19.0,6.62,stroking
19.1,6.59,stroking
19.2,6.62,stroking
19.3,6.59,stroking
19.4,6.62,stroking
19.5,6.62,stroking
19.6,6.59,stroking
19.7,6.62,stroking
19.8,6.62,stroking
19.9,6.62,stroking
20.0,6.59,stroking
20.1,6.62,stroking
20.2,6.62,stroking
20.3,6.59,stroking
20.4,6.59,stroking
20.5,6.59,stroking
20.6,6.62,stroking
20.7,6.62,stroking
20.8,6.62,stroking
20.9,6.59,stroking
21.0,6.62,stroking
21.1,6.59,stroking
21.2,6.62,stroking
21.3,6.62,stroking
21.4,6.59,stroking
21.5,6.59,stroking
21.6,6.59,stroking
21.7,6.59,stroking
21.8,6.59,stroking
21.9,6.59,stroking
22.0,6.59,stroking
22.1,6.59,stroking
22.2,6.57,stroking
22.3,6.59,stroking
22.4,6.62,stroking
22.5,6.59,stroking
22.6,6.59,stroking
22.7,6.59,stroking
22.8,6.59,stroking
22.9,6.62,stroking
23.0,6.59,stroking
23.1,6.59,stroking
23.2,6.59,stroking
23.3,6.62,stroking
23.4,6.59,stroking
23.5,6.59,stroking
23.6,6.62,stroking
23.7,6.62,stroking
23.8,6.57,stroking
23.9,6.59,stroking
24.0,6.62,stroking
24.1,6.59,stroking
24.2,6.59,stroking
24.3,6.59,stroking
24.4,6.59,stroking
24.5,6.59,stroking
24.6,6.62,stroking
24.7,6.62,stroking
24.8,6.62,stroking
24.9,6.62,stroking
25.0,6.62,stroking
25.1,6.62,stroking
25.2,6.62,stroking
25.3,6.62,stroking
25.4,6.62,stroking
25.5,6.62,stroking
25.6,6.62,stroking
25.7,6.62,stroking
25.8,6.62,stroking
25.9,6.62,stroking
26.0,6.62,stroking
26.1,6.62,stroking
26.2,6.62,stroking
26.3,6.62,stroking
26.4,6.62,stroking
26.5,6.62,stroking
26.6,6.62,stroking
26.7,6.62,stroking
26.8,6.62,stroking
26.9,6.62,stroking
27.0,6.62,stroking
27.1,6.62,stroking
27.2,6.62,stroking
27.3,6.62,stroking
27.4,6.62,stroking
27.5,6.62,stroking
27.6,6.62,stroking
27.7,6.62,stroking
27.8,6.62,stroking
