time_s,eda_uS,phase
-20.0,14.33,pre
-19.9,14.33,pre
-19.8,14.31,pre
-19.7,14.31,pre
-19.6,14.26,pre
-19.5,14.26,pre
-19.4,14.23,pre
-19.3,14.23,pre
-19.2,14.23,pre
-19.1,14.23,pre
-19.0,14.23,pre
-18.9,14.21,pre
-18.8,14.21,pre
-18.7,14.21,pre
-18.6,14.18,pre
-18.5,14.18,pre
-18.4,14.16,pre
-18.3,14.16,pre
-18.2,14.16,pre
-18.1,14.14,pre
-18.0,14.14,pre
-17.9,14.09,pre
-17.8,14.09,pre
-17.7,14.09,pre
-17.6,14.09,pre
-17.5,14.09,pre
-17.4,14.09,pre
-17.3,14.06,pre
-17.2,14.06,pre
-17.1,14.04,pre
-17.0,14.04,pre
-16.9,14.04,pre
-16.8,14.01,pre
-16.7,14.01,pre
-16.6,14.01,pre
-16.5,14.01,pre
-16.4,13.99,pre
-16.3,13.99,pre
-16.2,13.96,pre
-16.1,13.96,pre
-16.0,13.96,pre
-15.9,13.94,pre
-15.8,13.94,pre
-15.7,13.92,pre
-15.6,13.92,pre
-15.5,13.92,pre
-15.4,13.89,pre
-15.3,13.92,pre
-15.2,13.87,pre
-15.1,13.89,pre
-15.0,13.87,pre
-14.9,13.87,pre
-14.8,13.84,pre
-14.7,13.84,pre
-14.6,13.87,pre
-14.5,13.84,pre
-14.4,13.82,pre
-14.3,13.82,pre
-14.2,13.79,pre
-14.1,13.77,pre
-14.0,13.77,pre
-13.9,13.75,pre
-13.8,13.75,pre
-13.7,13.72,pre
-13.6,13.7,pre
-13.5,13.67,pre
-13.4,13.67,pre
-13.3,13.67,pre
-13.2,13.67,pre
-13.1,13.67,pre
-13.0,13.67,pre
-12.9,13.67,pre
-12.8,13.67,pre
-12.7,13.67,pre
-12.6,13.65,pre
-12.5,13.65,pre
-12.4,13.65,pre
-12.3,13.62,pre
-12.2,13.62,pre
-12.1,13.62,pre
-12.0,13.6,pre
-11.9,13.6,pre
-11.8,13.57,pre
-11.7,13.57,pre
-11.6,13.55,pre
-11.5,13.55,pre
-11.4,13.53,pre
-11.3,13.53,pre
-11.2,13.5,pre
-11.1,13.5,pre
-11.0,13.5,pre
-10.9,13.5,pre
-10.8,13.48,pre
-10.7,13.45,pre
-10.6,13.45,pre
-10.5,13.45,pre
-10.4,13.43,pre
-10.3,13.45,pre
-10.2,13.4,pre
-10.1,13.4,pre
-10.0,13.38,pre
-9.9,13.38,pre
-9.8,13.38,pre
-9.7,13.38,pre
-9.6,13.35,pre
-9.5,13.35,pre
-9.4,13.35,pre
-9.3,13.33,pre
-9.2,13.31,pre
-9.1,13.31,pre
-9.0,13.28,pre
-8.9,13.28,pre
-8.8,13.28,pre
-8.7,13.26,pre
-8.6,13.26,pre
-8.5,13.23,pre
-8.4,13.21,pre
-8.3,13.18,pre
-8.2,13.18,pre
-8.1,13.18,pre
-8.0,13.16,pre
-7.9,13.13,pre
-7.8,13.11,pre
-7.7,13.11,pre
-7.6,13.09,pre
-7.5,13.09,pre
-7.4,13.06,pre
-7.3,13.09,pre
-7.2,13.06,pre
-7.1,13.06,pre
-7.0,13.06,pre
-6.9,13.06,pre
-6.8,13.04,pre
-6.7,13.04,pre
-6.6,13.04,pre
-6.5,13.04,pre
-6.4,13.04,pre
-6.3,13.04,pre
-6.2,13.01,pre
-6.1,12.99,pre
-6.0,12.96,pre
-5.9,12.96,pre
-5.8,12.96,pre
-5.7,12.96,pre
-5.6,12.94,pre
-5.5,12.94,pre
-5.4,12.92,pre
-5.3,12.92,pre
-5.2,12.89,pre
-5.1,12.89,pre
-5.0,12.89,pre
-4.9,12.89,pre
-4.8,12.87,pre
-4.7,12.87,pre
-4.6,12.84,pre
-4.5,12.84,pre
-4.4,12.82,pre
-4.3,12.82,pre
-4.2,12.79,pre
-4.1,12.79,pre
-4.0,12.77,pre
-3.9,12.77,pre
-3.8,12.74,pre
-3.7,12.74,pre
-3.6,12.72,pre
-3.5,12.72,pre
-3.4,12.7,pre
-3.3,12.7,pre
-3.2,12.67,pre
-3.1,12.67,pre
-3.0,12.65,pre
-2.9,12.65,pre
-2.8,12.65,pre
-2.7,12.65,pre
-2.6,12.62,pre
-2.5,12.6,pre
-2.4,12.57,pre
-2.3,12.57,pre
-2.2,12.55,pre
-2.1,12.55,pre
-2.0,12.52,pre
-1.9,12.52,pre
-1.8,12.5,pre
-1.7,12.5,pre
-1.6,12.5,pre
-1.5,12.48,pre
-1.4,12.48,pre
-1.3,12.48,pre
-1.2,12.48,pre
-1.1,12.48,pre
-1.0,12.48,pre
-0.9,12.48,pre
-0.8,12.48,pre
-0.7,12.48,pre
-0.6,12.5,pre
-0.5,12.48,pre
-0.4,12.48,pre
-0.3,12.5,pre
-0.2,12.48,pre
-0.1,12.48,pre
0.0,12.48,stroking
0.1,12.48,stroking
0.2,12.45,stroking
0.3,12.45,stroking
0.4,12.43,stroking
0.5,12.43,stroking
0.6,12.4,stroking
0.7,12.4,stroking
0.8,12.38,stroking
0.9,12.38,stroking
1.0,12.35,stroking
1.1,12.33,stroking
1.2,12.33,stroking
1.3,12.33,stroking
1.4,12.3,stroking
1.5,12.3,stroking
1.6,12.3,stroking
1.7,12.28,stroking
1.8,12.28,stroking
1.9,12.28,stroking
2.0,12.23,stroking
2.1,12.23,stroking
2.2,12.21,stroking
2.3,12.21,stroking
2.4,12.21,stroking
2.5,12.21,stroking
2.6,12.23,stroking
2.7,12.26,stroking
2.8,12.3,stroking
2.9,12.38,stroking
3.0,12.48,stroking
3.1,12.57,stroking
3.2,12.67,stroking
3.3,12.77,stroking
3.4,12.87,stroking
3.5,12.94,stroking
3.6,13.04,stroking
3.7,13.13,stroking
3.8,13.21,stroking
3.9,13.28,stroking
4.0,13.35,stroking
4.1,13.43,stroking
4.2,13.45,stroking
4.3,13.48,stroking
4.4,13.5,stroking
4.5,13.53,stroking
4.6,13.5,stroking
4.7,13.53,stroking
4.8,13.53,stroking
4.9,13.53,stroking
5.0,13.5,stroking
5.1,13.5,stroking
5.2,13.48,stroking
5.3,13.48,stroking
5.4,13.45,stroking
5.5,13.45,stroking
5.6,13.43,stroking
5.7,13.43,stroking
5.8,13.38,stroking
5.9,13.38,stroking
6.0,13.35,stroking
6.1,13.33,stroking
6.2,13.33,stroking
6.3,13.33,stroking
6.4,13.31,stroking
6.5,13.31,stroking
6.6,13.31,stroking
6.7,13.28,stroking
6.8,13.28,stroking
6.9,13.26,stroking
7.0,13.26,stroking
7.1,13.26,stroking
7.2,13.26,stroking
7.3,13.26,stroking
7.4,13.23,stroking
7.5,13.23,stroking
7.6,13.23,stroking
7.7,13.21,stroking
7.8,13.21,stroking
7.9,13.18,stroking
8.0,13.18,stroking
8.1,13.18,stroking
8.2,13.16,stroking
8.3,13.18,stroking
8.4,13.16,stroking
8.5,13.18,stroking
8.6,13.16,stroking
8.7,13.16,stroking
8.8,13.13,stroking
8.9,13.16,stroking
9.0,13.13,stroking
9.1,13.13,stroking
9.2,13.11,stroking
9.3,13.11,stroking
9.4,13.11,stroking
9.5,13.11,stroking
9.6,13.13,stroking
9.7,13.13,stroking
9.8,13.18,stroking
9.9,13.21,stroking
10.0,13.26,stroking
10.1,13.31,stroking
10.2,13.35,stroking
10.3,13.43,stroking
10.4,13.45,stroking
10.5,13.53,stroking
10.6,13.57,stroking
10.7,13.6,stroking
10.8,13.6,stroking
10.9,13.62,stroking
11.0,13.62,stroking
11.1,13.62,stroking
11.2,13.6,stroking
11.3,13.6,stroking
11.4,13.57,stroking
11.5,13.57,stroking
11.6,13.55,stroking
11.7,13.53,stroking
11.8,13.5,stroking
11.9,13.48,stroking
12.0,13.48,stroking
12.1,13.45,stroking
12.2,13.45,stroking
12.3,13.43,stroking
12.4,13.43,stroking
12.5,13.4,stroking
12.6,13.38,stroking
12.7,13.38,stroking
12.8,13.35,stroking
12.9,13.35,stroking
13.0,13.33,stroking
13.1,13.33,stroking
13.2,13.31,stroking
13.3,13.31,stroking
13.4,13.31,stroking
13.5,13.28,stroking
13.6,13.28,stroking
13.7,13.28,stroking
13.8,13.26,stroking
13.9,13.26,stroking
14.0,13.26,stroking
14.1,13.26,stroking
14.2,13.23,stroking
14.3,13.23,stroking
14.4,13.23,stroking
14.5,13.21,stroking
14.6,13.21,stroking
14.7,13.21,stroking
14.8,13.18,stroking
14.9,13.18,stroking
15.0,13.18,stroking
15.1,13.18,stroking
15.2,13.16,stroking
15.3,13.13,stroking
15.4,13.13,stroking
15.5,13.11,stroking
15.6,13.11,stroking
