time_s,eda_uS,phase
-20.0,9.62,pre
-19.9,9.52,pre
-19.8,9.55,pre
-19.7,9.59,pre
-19.6,9.33,pre
-19.5,9.5,pre
-19.4,9.33,pre
-19.3,9.69,pre
-19.2,9.47,pre
-19.1,9.35,pre
-19.0,9.55,pre
-18.9,9.57,pre
-18.8,9.52,pre
-18.7,9.33,pre
-18.6,9.57,pre
-18.5,9.5,pre
-18.4,9.4,pre
-18.3,9.45,pre
-18.2,9.67,pre
-18.1,9.55,pre
-18.0,9.33,pre
-17.9,9.57,pre
-17.8,9.55,pre
-17.7,9.55,pre
-17.6,9.5,pre
-17.5,9.59,pre
-17.4,9.57,pre
-17.3,9.64,pre
-17.2,9.74,pre
-17.1,9.89,pre
-17.0,10.03,pre
-16.9,9.91,pre
-16.8,10.35,pre
-16.7,10.3,pre
-16.6,10.64,pre
-16.5,10.57,pre
-16.4,10.57,pre
-16.3,10.84,pre
-16.2,10.69,pre
-16.1,10.74,pre
-16.0,10.55,pre
-15.9,10.89,pre
-15.8,10.69,pre
-15.7,10.64,pre
-15.6,10.72,pre
-15.5,10.67,pre
-15.4,10.74,pre
-15.3,10.69,pre
-15.2,10.84,pre
-15.1,10.79,pre
-15.0,10.69,pre
-14.9,10.79,pre
-14.8,10.77,pre
-14.7,10.74,pre
-14.6,10.6,pre
-14.5,10.82,pre
-14.4,10.77,pre
-14.3,10.89,pre
-14.2,10.89,pre
-14.1,11.16,pre
-14.0,11.21,pre
-13.9,11.23,pre
-13.8,11.33,pre
-13.7,11.43,pre
-13.6,11.57,pre
-13.5,11.72,pre
-13.4,11.87,pre
-13.3,12.01,pre
-13.2,12.16,pre
-13.1,12.21,pre
-13.0,12.3,pre
-12.9,12.48,pre
-12.8,12.48,pre
-12.7,12.67,pre
-12.6,12.67,pre
-12.5,12.89,pre
-12.4,12.77,pre
-12.3,12.84,pre
-12.2,12.89,pre
-12.1,13.04,pre
-12.0,12.89,pre
-11.9,12.94,pre
-11.8,13.06,pre
-11.7,12.99,pre
-11.6,12.99,pre
-11.5,13.01,pre
-11.4,13.04,pre
-11.3,13.06,pre
-11.2,12.94,pre
-11.1,13.18,pre
-11.0,13.16,pre
-10.9,13.23,pre
-10.8,13.28,pre
-10.7,13.35,pre
-10.6,13.4,pre
-10.5,13.35,pre
-10.4,13.45,pre
-10.3,13.48,pre
-10.2,13.45,pre
-10.1,13.43,pre
-10.0,13.5,pre
-9.9,13.43,pre
-9.8,13.35,pre
-9.7,13.4,pre
-9.6,13.35,pre
-9.5,13.38,pre
-9.4,13.21,pre
-9.3,13.31,pre
-9.2,13.26,pre
-9.1,13.31,pre
-9.0,13.21,pre
-8.9,13.26,pre
-8.8,13.26,pre
-8.7,13.26,pre
-8.6,13.23,pre
-8.5,13.13,pre
-8.4,13.26,pre
-8.3,13.18,pre
-8.2,13.18,pre
-8.1,13.23,pre
-8.0,13.23,pre
-7.9,13.18,pre
-7.8,13.06,pre
-7.7,13.18,pre
-7.6,13.13,pre
-7.5,13.16,pre
-7.4,13.11,pre
-7.3,13.18,pre
-7.2,13.13,pre
-7.1,13.18,pre
-7.0,13.13,pre
-6.9,13.11,pre
-6.8,13.16,pre
-6.7,13.06,pre
-6.6,13.09,pre
-6.5,13.13,pre
-6.4,13.09,pre
-6.3,13.04,pre
-6.2,13.06,pre
-6.1,13.09,pre
-6.0,12.94,pre
