time_s,eda_uS,phase
-20.0,8.18,pre
-19.9,8.18,pre
-19.8,8.2,pre
-19.7,8.18,pre
-19.6,8.15,pre
-19.5,8.23,pre
-19.4,8.23,pre
-19.3,8.23,pre
-19.2,8.25,pre
-19.1,8.23,pre
-19.0,8.28,pre
-18.9,8.28,pre
-18.8,8.25,pre
-18.7,8.25,pre
-18.6,8.28,pre
-18.5,8.23,pre
-18.4,8.28,pre
-18.3,8.25,pre
-18.2,8.28,pre
-18.1,8.28,pre
-18.0,8.28,pre
-17.9,8.28,pre
-17.8,8.3,pre
-17.7,8.35,pre
-17.6,8.3,pre
-17.5,8.3,pre
-17.4,8.42,pre
-17.3,8.47,pre
-17.2,8.64,pre
-17.1,8.67,pre
-17.0,8.42,pre
-16.9,8.42,pre
-16.8,8.45,pre
-16.7,8.5,pre
-16.6,8.52,pre
-16.5,8.5,pre
-16.4,8.52,pre
-16.3,8.54,pre
-16.2,8.54,pre
-16.1,8.54,pre
-16.0,8.54,pre
-15.9,8.52,pre
-15.8,8.57,pre
-15.7,8.59,pre
-15.6,8.59,pre
-15.5,8.54,pre
-15.4,8.59,pre
-15.3,8.59,pre
-15.2,8.59,pre
-15.1,8.67,pre
-15.0,8.59,pre
-14.9,8.59,pre
-14.8,8.59,pre
-14.7,8.59,pre
-14.6,8.59,pre
-14.5,8.62,pre
-14.4,8.62,pre
-14.3,8.62,pre
-14.2,8.59,pre
-14.1,8.59,pre
-14.0,8.64,pre
-13.9,8.59,pre
-13.8,8.62,pre
-13.7,8.59,pre
-13.6,8.62,pre
-13.5,8.62,pre
-13.4,8.62,pre
-13.3,8.59,pre
-13.2,8.62,pre
-13.1,8.59,pre
-13.0,8.59,pre
-12.9,8.54,pre
-12.8,8.59,pre
-12.7,8.57,pre
-12.6,8.59,pre
-12.5,8.57,pre
-12.4,8.57,pre
-12.3,8.57,pre
-12.2,8.57,pre
-12.1,8.59,pre
-12.0,8.54,pre
-11.9,8.57,pre
-11.8,8.54,pre
-11.7,8.54,pre
-11.6,8.54,pre
-11.5,8.5,pre
-11.4,8.54,pre
-11.3,8.54,pre
-11.2,8.52,pre
-11.1,8.52,pre
-11.0,8.54,pre
-10.9,8.52,pre
-10.8,8.47,pre
-10.7,8.54,pre
-10.6,8.52,pre
-10.5,8.57,pre
-10.4,8.54,pre
-10.3,8.54,pre
-10.2,8.57,pre
-10.1,8.57,pre
-10.0,8.57,pre
-9.9,8.59,pre
-9.8,8.62,pre
-9.7,8.62,pre
-9.6,8.62,pre
-9.5,8.62,pre
-9.4,8.62,pre
-9.3,8.62,pre
-9.2,8.62,pre
-9.1,8.59,pre
-9.0,8.67,pre
-8.9,8.67,pre
-8.8,8.67,pre
-8.7,8.62,pre
-8.6,8.67,pre
-8.5,8.67,pre
-8.4,8.69,pre
-8.3,8.69,pre
-8.2,8.72,pre
-8.1,8.69,pre
-8.0,8.72,pre
-7.9,8.67,pre
-7.8,8.74,pre
-7.7,8.76,pre
-7.6,8.74,pre
-7.5,8.72,pre
-7.4,8.74,pre
-7.3,8.74,pre
-7.2,8.74,pre
-7.1,8.72,pre
-7.0,8.72,pre
-6.9,8.69,pre
-6.8,8.72,pre
-6.7,8.72,pre
-6.6,8.74,pre
-6.5,8.74,pre
-6.4,8.74,pre
-6.3,8.72,pre
-6.2,8.72,pre
-6.1,8.74,pre
-6.0,8.72,pre
-5.9,8.74,pre
-5.8,8.74,pre
-5.7,8.72,pre
-5.6,8.76,pre
-5.5,8.74,pre
-5.4,8.79,pre
-5.3,8.74,pre
-5.2,8.76,pre
-5.1,8.74,pre
-5.0,8.74,pre
-4.9,8.74,pre
-4.8,8.74,pre
-4.7,8.74,pre
-4.6,8.72,pre
-4.5,8.72,pre
-4.4,8.72,pre
-4.3,8.72,pre
-4.2,8.74,pre
-4.1,8.69,pre
-4.0,8.74,pre
-3.9,8.64,pre
-3.8,8.69,pre
-3.7,8.74,pre
-3.6,8.69,pre
-3.5,8.67,pre
-3.4,8.67,pre
-3.3,8.69,pre
-3.2,8.69,pre
-3.1,8.67,pre
-3.0,8.67,pre
-2.9,8.69,pre
-2.8,8.69,pre
-2.7,8.69,pre
-2.6,8.69,pre
-2.5,8.69,pre
-2.4,8.69,pre
-2.3,8.67,pre
-2.2,8.67,pre
-2.1,8.67,pre
-2.0,8.67,pre
-1.9,8.67,pre
-1.8,8.62,pre
-1.7,8.69,pre
-1.6,8.74,pre
-1.5,8.67,pre
-1.4,8.64,pre
-1.3,8.67,pre
-1.2,8.67,pre
-1.1,8.67,pre
-1.0,8.67,pre
-0.9,8.67,pre
-0.8,8.67,pre
-0.7,8.67,pre
-0.6,8.69,pre
-0.5,8.62,pre
-0.4,8.67,pre
-0.3,8.67,pre
-0.2,8.67,pre
-0.1,8.69,pre
0.0,8.64,stroking
0.1,8.67,stroking
0.2,8.67,stroking
0.3,8.62,stroking
0.4,8.67,stroking
0.5,8.64,stroking
0.6,8.67,stroking
0.7,8.67,stroking
0.8,8.62,stroking
0.9,8.64,stroking
1.0,8.67,stroking
1.1,8.67,stroking
1.2,8.67,stroking
1.3,8.67,stroking
1.4,8.67,stroking
1.5,8.67,stroking
1.6,8.67,stroking
1.7,8.67,stroking
1.8,8.67,stroking
1.9,8.64,stroking
2.0,8.67,stroking
2.1,8.67,stroking
2.2,8.69,stroking
2.3,8.67,stroking
2.4,8.67,stroking
2.5,8.67,stroking
2.6,8.67,stroking
2.7,8.67,stroking
2.8,8.67,stroking
