participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S12,parallel,ff_pid,1,b,94895,33.89,0.1074,0.0000,-0.47,2.614,5.893,0.33246,10.74,0.0,1,1
S12,parallel,ff_pid,1,b,94995,29.15,0.1044,0.0000,-0.66,2.619,5.993,0.28596,10.44,0.0,1,1
S12,parallel,ff_pid,1,b,95096,27.28,0.1016,0.0000,-0.75,2.572,6.094,0.26762,10.16,0.0,1,1
S12,parallel,ff_pid,1,b,95253,30.33,0.0970,0.0000,-0.80,2.769,6.251,0.29754,9.7,0.0,1,1
S12,parallel,ff_pid,1,b,95353,32.35,0.0940,0.0000,-0.76,2.686,6.351,0.31735,9.4,0.0,1,1
S12,parallel,ff_pid,1,b,95485,33.46,0.0900,0.0000,-0.73,2.791,6.483,0.32824,9.0,0.0,1,1
S12,parallel,ff_pid,1,b,95585,33.31,0.0870,0.0000,-0.60,2.616,6.583,0.32677,8.7,0.0,1,1
S12,parallel,ff_pid,1,b,95713,34.01,0.0830,0.0000,-0.39,2.698,6.711,0.33364,8.3,0.0,1,1
S12,parallel,ff_pid,1,b,95813,35.51,0.0800,0.0000,-0.30,2.708,6.811,0.34835,8.0,0.0,1,1
S12,parallel,ff_pid,1,b,95913,37.31,0.0769,0.0000,-0.18,2.700,6.911,0.36601,7.69,0.0,1,1
S12,parallel,ff_pid,1,b,96013,38.94,0.0739,0.0000,-0.13,2.820,7.011,0.382,7.39,0.0,1,1
S12,parallel,ff_pid,1,b,96113,40.19,0.0708,0.0000,-0.15,2.656,7.111,0.39426,7.08,0.0,1,1
S12,parallel,ff_pid,1,b,96316,39.72,0.0644,-0.0003,-0.43,2.959,7.314,0.38965,6.44,-0.03,1,1
S12,parallel,ff_pid,1,b,96416,38.74,0.0613,-0.0003,-0.27,2.705,7.414,0.38004,6.13,-0.03,1,1
S12,parallel,ff_pid,1,b,96517,37.91,0.0583,-0.0003,-0.20,2.739,7.515,0.3719,5.83,-0.03,1,1
S12,parallel,ff_pid,1,b,96617,37.33,0.0552,-0.0003,-0.19,2.622,7.615,0.36621,5.52,-0.03,1,1
S12,parallel,ff_pid,1,b,96717,37.06,0.0522,-0.0003,-0.16,2.809,7.715,0.36356,5.22,-0.03,1,1
S12,parallel,ff_pid,1,b,96900,37.05,0.0464,-0.0003,0.03,2.778,7.898,0.36346,4.64,-0.03,1,1
S12,parallel,ff_pid,1,b,97047,37.00,0.0418,-0.0003,-0.09,2.962,8.045,0.36297,4.18,-0.03,1,1
S12,parallel,ff_pid,1,b,97147,36.82,0.0385,-0.0003,0.05,2.689,8.145,0.3612,3.85,-0.03,1,1
S12,parallel,ff_pid,1,b,97248,36.60,0.0354,-0.0003,0.10,2.781,8.246,0.35905,3.54,-0.03,1,1
S12,parallel,ff_pid,1,b,97348,36.36,0.0320,-0.0006,0.09,2.701,8.346,0.35669,3.2,-0.06,1,1
S12,parallel,ff_pid,1,b,97449,36.33,0.0290,-0.0006,0.04,2.747,8.447,0.3564,2.9,-0.06,1,1
S12,parallel,ff_pid,1,b,97649,36.71,0.0229,-0.0006,-0.12,2.625,8.647,0.36013,2.29,-0.06,1,1
S12,parallel,ff_pid,1,b,97775,37.04,0.0189,-0.0009,-0.03,2.841,8.773,0.36336,1.89,-0.09,1,1
S12,parallel,ff_pid,1,b,97881,37.04,0.0156,-0.0009,-0.16,2.670,8.879,0.36336,1.56,-0.09,1,1
S12,parallel,ff_pid,1,b,97981,37.05,0.0128,-0.0009,-0.05,2.686,8.979,0.36346,1.28,-0.09,1,1
S12,parallel,ff_pid,1,b,98081,36.94,0.0095,-0.0009,0.01,2.748,9.079,0.36238,0.95,-0.09,1,1
S12,parallel,ff_pid,1,b,98182,36.89,0.0064,-0.0009,0.04,2.853,9.18,0.36189,0.64,-0.09,1,1
S12,parallel,ff_pid,1,b,98282,36.95,0.0034,-0.0012,0.13,2.914,9.28,0.36248,0.34,-0.12,1,1
S12,parallel,ff_pid,1,b,98384,37.30,0.0003,-0.0012,0.19,2.854,9.382,0.36591,0.03,-0.12,1,0
S12,parallel,ff_pid,1,s,98486,37.51,-0.0006,-0.0012,0.24,0.048,9.484,0.36797,-0.06,-0.12,0,0
S12,parallel,ff_pid,1,s,98587,37.72,-0.0006,-0.0012,0.24,0.068,9.585,0.37003,-0.06,-0.12,0,0
S12,parallel,ff_pid,1,s,98688,37.90,-0.0006,-0.0012,0.24,0.093,9.686,0.3718,-0.06,-0.12,0,0
S12,parallel,ff_pid,1,s,98788,38.09,-0.0006,-0.0012,0.24,0.063,9.786,0.37366,-0.06,-0.12,0,0
S12,parallel,ff_pid,1,s,98888,38.32,-0.0006,-0.0012,0.24,0.076,9.886,0.37592,-0.06,-0.12,0,0
S12,parallel,ff_pid,1,s,98989,38.60,-0.0006,-0.0012,0.24,0.043,9.987,0.37867,-0.06,-0.12,0,0
S12,parallel,ff_pid,2,f,99089,38.84,0.0006,-0.0012,0.36,2.151,10.087,0.38102,0.06,-0.12,1,0
S12,parallel,ff_pid,2,f,99190,38.98,0.0034,-0.0012,0.40,2.976,10.188,0.38239,0.34,-0.12,1,1
S12,parallel,ff_pid,2,f,99295,39.22,0.0061,-0.0012,0.44,2.930,10.293,0.38475,0.61,-0.12,1,1
S12,parallel,ff_pid,2,f,99398,39.53,0.0092,-0.0012,0.51,2.838,10.396,0.38779,0.92,-0.12,1,1
S12,parallel,ff_pid,2,f,99530,40.76,0.0128,-0.0012,0.59,2.838,10.528,0.39986,1.28,-0.12,1,1
S12,parallel,ff_pid,2,f,99630,42.45,0.0156,-0.0012,0.66,2.919,10.628,0.41643,1.56,-0.12,1,1
S12,parallel,ff_pid,2,f,99730,44.49,0.0183,-0.0012,0.66,2.946,10.728,0.43645,1.83,-0.12,1,1
S12,parallel,ff_pid,2,f,99830,46.63,0.0211,-0.0012,0.66,3.022,10.828,0.45744,2.11,-0.12,1,1
S12,parallel,ff_pid,2,f,99931,48.71,0.0238,-0.0012,0.66,2.961,10.929,0.47785,2.38,-0.12,1,1
S12,parallel,ff_pid,2,f,100072,50.33,0.0275,-0.0012,0.52,3.068,11.07,0.49374,2.75,-0.12,1,1
S12,parallel,ff_pid,2,f,100172,50.43,0.0302,-0.0012,0.54,3.052,11.17,0.49472,3.02,-0.12,1,1
S12,parallel,ff_pid,2,f,100273,50.41,0.0330,-0.0012,0.47,2.961,11.271,0.49452,3.3,-0.12,1,1
S12,parallel,ff_pid,2,f,100374,50.27,0.0354,-0.0012,0.41,3.036,11.372,0.49315,3.54,-0.12,1,1
S12,parallel,ff_pid,2,f,100475,49.60,0.0381,-0.0012,0.34,3.098,11.473,0.48658,3.81,-0.12,1,1
S12,parallel,ff_pid,2,f,100575,49.25,0.0406,-0.0012,0.29,3.113,11.573,0.48314,4.06,-0.12,1,1
S12,parallel,ff_pid,2,f,100678,48.81,0.0430,-0.0012,0.25,3.006,11.676,0.47883,4.3,-0.12,1,1
S12,parallel,ff_pid,2,f,100783,48.45,0.0458,-0.0012,0.26,3.083,11.781,0.47529,4.58,-0.12,1,1
S12,parallel,ff_pid,2,f,100886,48.36,0.0482,-0.0012,0.30,2.991,11.884,0.47441,4.82,-0.12,1,1
S12,parallel,ff_pid,2,f,100989,48.35,0.0510,-0.0012,0.27,3.023,11.987,0.47431,5.1,-0.12,1,1
S12,parallel,ff_pid,2,f,101093,48.30,0.0534,-0.0012,0.30,3.008,12.091,0.47382,5.34,-0.12,1,1
S12,parallel,ff_pid,2,f,101197,48.24,0.0562,-0.0015,0.25,3.052,12.195,0.47323,5.62,-0.15,1,1
S12,parallel,ff_pid,2,f,101400,47.93,0.0613,-0.0015,0.08,2.923,12.398,0.47019,6.13,-0.15,1,1
S12,parallel,ff_pid,2,f,101546,47.52,0.0650,-0.0012,0.21,3.251,12.544,0.46617,6.5,-0.12,1,1
S12,parallel,ff_pid,2,f,101646,47.44,0.0677,-0.0012,0.05,3.100,12.644,0.46539,6.77,-0.12,1,1
S12,parallel,ff_pid,2,f,101839,47.51,0.0726,-0.0012,0.10,3.165,12.837,0.46607,7.26,-0.12,1,1
S12,parallel,ff_pid,2,f,101939,47.51,0.0751,-0.0015,0.04,3.070,12.937,0.46607,7.51,-0.15,1,1
S12,parallel,ff_pid,2,f,102040,47.47,0.0778,-0.0012,-0.05,3.158,13.038,0.46568,7.78,-0.12,1,1
S12,parallel,ff_pid,2,f,102171,47.44,0.0812,-0.0012,-0.03,3.030,13.169,0.46539,8.12,-0.12,1,1
S12,parallel,ff_pid,2,f,102271,47.37,0.0839,-0.0012,-0.12,3.139,13.269,0.4647,8.39,-0.12,1,1
S12,parallel,ff_pid,2,f,102372,47.48,0.0864,-0.0012,-0.16,3.139,13.37,0.46578,8.64,-0.12,1,1
S12,parallel,ff_pid,2,f,102472,47.73,0.0888,-0.0012,-0.15,3.122,13.47,0.46823,8.88,-0.12,1,1
S12,parallel,ff_pid,2,f,102572,47.78,0.0919,-0.0012,-0.18,3.093,13.57,0.46872,9.19,-0.12,1,1
S12,parallel,ff_pid,2,f,102677,47.92,0.0943,-0.0012,-0.18,3.152,13.675,0.4701,9.43,-0.12,1,1
S12,parallel,ff_pid,2,f,102781,48.08,0.0970,-0.0012,-0.15,3.049,13.779,0.47166,9.7,-0.12,1,1
S12,parallel,ff_pid,2,f,102922,48.15,0.1004,-0.0012,-0.12,2.962,13.92,0.47235,10.04,-0.12,1,1
S12,parallel,ff_pid,2,f,103028,48.25,0.1035,-0.0012,-0.14,3.379,14.026,0.47333,10.35,-0.12,1,1
S12,parallel,ff_pid,2,f,103129,48.39,0.1059,-0.0012,-0.12,3.161,14.127,0.47471,10.59,-0.12,1,1
S12,parallel,ff_pid,2,f,103279,48.52,0.1096,-0.0012,-0.04,3.034,14.277,0.47598,10.96,-0.12,1,1
S12,parallel,ff_pid,2,f,103380,48.39,0.1123,-0.0009,-0.04,3.161,14.378,0.47471,11.23,-0.09,1,1
S12,parallel,ff_pid,2,f,103480,48.30,0.1147,-0.0009,-0.05,3.099,14.478,0.47382,11.47,-0.09,1,1
S12,parallel,ff_pid,2,f,103580,48.31,0.1172,-0.0009,0.03,3.030,14.578,0.47392,11.72,-0.09,1,1
S12,parallel,ff_pid,2,f,103680,49.01,0.1196,-0.0009,0.13,3.044,14.678,0.48079,11.96,-0.09,1,0
S12,parallel,ff_pid,2,s,103780,50.02,0.1212,-0.0009,0.24,0.874,14.778,0.4907,12.12,-0.09,0,0
S12,parallel,ff_pid,2,s,103881,51.32,0.1212,-0.0009,0.24,0.896,14.879,0.50345,12.12,-0.09,0,0
S12,parallel,ff_pid,2,s,103982,52.51,0.1212,-0.0009,0.24,0.875,14.98,0.51512,12.12,-0.09,0,0
S12,parallel,ff_pid,2,s,104082,53.32,0.1212,-0.0009,0.24,0.896,15.08,0.52307,12.12,-0.09,0,0
S12,parallel,ff_pid,2,s,104183,53.72,0.1212,-0.0009,0.24,0.918,15.181,0.52699,12.12,-0.09,0,0
S12,parallel,ff_pid,2,s,104283,53.74,0.1212,-0.0009,0.24,0.982,15.281,0.52719,12.12,-0.09,0,0
S12,parallel,ff_pid,2,b,104383,52.85,0.1202,-0.0009,0.18,1.715,15.381,0.51846,12.02,-0.09,1,0
S12,parallel,ff_pid,2,b,104485,51.24,0.1175,-0.0009,0.01,2.681,15.483,0.50266,11.75,-0.09,1,1
S12,parallel,ff_pid,2,b,104589,46.71,0.1141,-0.0009,-0.21,2.685,15.587,0.45823,11.41,-0.09,1,1
S12,parallel,ff_pid,2,b,104691,40.84,0.1111,-0.0009,-0.43,2.619,15.689,0.40064,11.11,-0.09,1,1
S12,parallel,ff_pid,2,b,104792,34.81,0.1077,-0.0012,-0.57,2.614,15.79,0.34149,10.77,-0.12,1,1
S12,parallel,ff_pid,2,b,104897,27.01,0.1047,-0.0012,-0.69,2.554,15.895,0.26497,10.47,-0.12,1,1
S12,parallel,ff_pid,2,b,104999,27.81,0.1016,-0.0012,-0.76,2.579,15.997,0.27282,10.16,-0.12,1,1
S12,parallel,ff_pid,2,b,105101,29.89,0.0983,-0.0012,-0.79,2.702,16.099,0.29322,9.83,-0.12,1,1
S12,parallel,ff_pid,2,b,105203,32.03,0.0955,-0.0015,-0.79,2.686,16.201,0.31421,9.55,-0.15,1,1
S12,parallel,ff_pid,2,b,105305,33.35,0.0925,-0.0015,-0.73,2.820,16.303,0.32716,9.25,-0.15,1,1
S12,parallel,ff_pid,2,b,105407,33.51,0.0894,-0.0015,-0.63,2.896,16.405,0.32873,8.94,-0.15,1,1
S12,parallel,ff_pid,2,b,105509,33.60,0.0864,-0.0018,-0.53,2.814,16.507,0.32962,8.64,-0.18,1,1
S12,parallel,ff_pid,2,b,105611,34.60,0.0833,-0.0015,-0.41,2.788,16.609,0.33943,8.33,-0.15,1,1
S12,parallel,ff_pid,2,b,105743,36.27,0.0793,-0.0018,-0.31,2.903,16.741,0.35581,7.93,-0.18,1,1
S12,parallel,ff_pid,2,b,105843,38.17,0.0763,-0.0018,-0.19,2.861,16.841,0.37445,7.63,-0.18,1,1
S12,parallel,ff_pid,2,b,105944,40.61,0.0732,-0.0018,-0.13,2.715,16.942,0.39838,7.32,-0.18,1,1
S12,parallel,ff_pid,2,b,106050,40.79,0.0702,-0.0018,-0.19,2.849,17.048,0.40015,7.02,-0.18,1,1
S12,parallel,ff_pid,2,b,106151,40.15,0.0668,-0.0018,-0.10,2.619,17.149,0.39387,6.68,-0.18,1,1
S12,parallel,ff_pid,2,b,106260,39.10,0.0635,-0.0018,-0.44,2.905,17.258,0.38357,6.35,-0.18,1,1
S12,parallel,ff_pid,2,b,106360,38.25,0.0604,-0.0018,-0.23,2.829,17.358,0.37523,6.04,-0.18,1,1
S12,parallel,ff_pid,2,b,106460,37.43,0.0574,-0.0018,-0.19,2.788,17.458,0.36719,5.74,-0.18,1,1
S12,parallel,ff_pid,2,b,106560,37.31,0.0543,-0.0018,-0.18,2.736,17.558,0.36601,5.43,-0.18,1,1
S12,parallel,ff_pid,2,b,106757,37.46,0.0482,-0.0018,-0.11,2.688,17.755,0.36748,4.82,-0.18,1,1
S12,parallel,ff_pid,2,b,106883,37.23,0.0439,-0.0018,0.07,2.795,17.881,0.36523,4.39,-0.18,1,1
S12,parallel,ff_pid,2,b,106983,37.23,0.0409,-0.0021,0.09,2.731,17.981,0.36523,4.09,-0.21,1,1
S12,parallel,ff_pid,2,b,107083,36.67,0.0378,-0.0018,0.16,2.717,18.081,0.35973,3.78,-0.18,1,1
S12,parallel,ff_pid,2,b,107183,36.52,0.0345,-0.0021,0.21,2.777,18.181,0.35826,3.45,-0.21,1,1
S12,parallel,ff_pid,2,b,107285,36.46,0.0311,-0.0021,0.14,2.686,18.283,0.35767,3.11,-0.21,1,1
S12,parallel,ff_pid,2,b,107389,36.56,0.0281,-0.0021,0.11,2.718,18.387,0.35865,2.81,-0.21,1,1
S12,parallel,ff_pid,2,b,107492,36.79,0.0247,-0.0021,-0.01,2.655,18.49,0.36091,2.47,-0.21,1,1
S12,parallel,ff_pid,2,b,107605,37.09,0.0214,-0.0024,-0.03,2.716,18.603,0.36385,2.14,-0.24,1,1
S12,parallel,ff_pid,2,b,107705,37.33,0.0186,-0.0024,-0.05,2.747,18.703,0.36621,1.86,-0.24,1,1
S12,parallel,ff_pid,2,b,107805,37.43,0.0153,-0.0024,-0.03,2.731,18.803,0.36719,1.53,-0.24,1,1
S12,parallel,ff_pid,2,b,107906,37.44,0.0125,-0.0024,0.03,2.792,18.904,0.36729,1.25,-0.24,1,1
S12,parallel,ff_pid,2,b,108006,37.50,0.0095,-0.0024,0.04,2.976,19.004,0.36787,0.95,-0.24,1,1
S12,parallel,ff_pid,2,b,108110,37.45,0.0064,-0.0024,0.10,3.022,19.108,0.36738,0.64,-0.24,1,1
S12,parallel,ff_pid,2,b,108275,37.60,0.0015,-0.0024,0.24,2.823,19.273,0.36886,0.15,-0.24,1,0
S12,parallel,ff_pid,2,s,108376,37.75,-0.0009,-0.0024,0.27,0.218,19.374,0.37033,-0.09,-0.24,0,0
S12,parallel,ff_pid,2,s,108479,37.72,-0.0009,-0.0024,0.27,0.043,19.477,0.37003,-0.09,-0.24,0,0
S12,parallel,ff_pid,2,s,108582,37.93,-0.0009,-0.0024,0.27,0.034,19.58,0.37209,-0.09,-0.24,0,0
S12,parallel,ff_pid,2,s,108682,38.31,-0.0009,-0.0024,0.27,0.015,19.68,0.37582,-0.09,-0.24,0,0
S12,parallel,ff_pid,2,s,108783,38.62,-0.0009,-0.0024,0.27,0.031,19.781,0.37886,-0.09,-0.24,0,0
S12,parallel,ff_pid,2,s,108883,38.99,-0.0009,-0.0024,0.27,0.015,19.881,0.38249,-0.09,-0.24,0,0
S12,parallel,ff_pid,3,f,108984,39.74,-0.0003,-0.0024,0.35,1.634,19.982,0.38985,-0.03,-0.24,1,0
S12,parallel,ff_pid,3,f,109086,39.83,0.0015,-0.0024,0.38,2.808,20.084,0.39073,0.15,-0.24,1,1
S12,parallel,ff_pid,3,f,109248,40.03,0.0064,-0.0024,0.44,2.839,20.246,0.39269,0.64,-0.24,1,1
S12,parallel,ff_pid,3,f,109349,40.48,0.0095,-0.0024,0.53,2.914,20.347,0.39711,0.95,-0.24,1,1
S12,parallel,ff_pid,3,f,109450,41.48,0.0122,-0.0024,0.57,2.869,20.448,0.40692,1.22,-0.24,1,1
S12,parallel,ff_pid,3,f,109550,42.98,0.0150,-0.0024,0.64,2.899,20.548,0.42163,1.5,-0.24,1,1
S12,parallel,ff_pid,3,f,109651,44.90,0.0177,-0.0024,0.66,2.976,20.649,0.44047,1.77,-0.24,1,1
S12,parallel,ff_pid,3,f,109752,48.70,0.0204,-0.0024,0.66,2.869,20.75,0.47775,2.04,-0.24,1,1
S12,parallel,ff_pid,3,f,109870,49.94,0.0238,-0.0024,0.68,3.174,20.868,0.48991,2.38,-0.24,1,1
S12,parallel,ff_pid,3,f,109970,50.57,0.0266,-0.0027,0.61,3.006,20.968,0.49609,2.66,-0.27,1,1
S12,parallel,ff_pid,3,f,110071,50.67,0.0293,-0.0027,0.56,2.884,21.069,0.49707,2.93,-0.27,1,1
S12,parallel,ff_pid,3,f,110172,50.57,0.0320,-0.0027,0.49,2.991,21.17,0.49609,3.2,-0.27,1,1
S12,parallel,ff_pid,3,f,110272,49.90,0.0345,-0.0027,0.38,3.113,21.27,0.48952,3.45,-0.27,1,1
S12,parallel,ff_pid,3,f,110374,49.54,0.0372,-0.0027,0.32,3.084,21.372,0.48599,3.72,-0.27,1,1
S12,parallel,ff_pid,3,f,110475,49.25,0.0397,-0.0027,0.25,3.052,21.473,0.48314,3.97,-0.27,1,1
S12,parallel,ff_pid,3,f,110579,49.01,0.0424,-0.0027,0.23,3.067,21.577,0.48079,4.24,-0.27,1,1
S12,parallel,ff_pid,3,f,110682,48.83,0.0449,-0.0027,0.23,3.037,21.68,0.47902,4.49,-0.27,1,1
S12,parallel,ff_pid,3,f,110786,48.73,0.0476,-0.0027,0.26,2.992,21.784,0.47804,4.76,-0.27,1,1
S12,parallel,ff_pid,3,f,110889,48.65,0.0500,-0.0027,0.26,3.113,21.887,0.47726,5.0,-0.27,1,1
S12,parallel,ff_pid,3,f,110993,48.50,0.0528,-0.0027,0.29,3.069,21.991,0.47578,5.28,-0.27,1,1
S12,parallel,ff_pid,3,f,111096,48.42,0.0552,-0.0027,0.26,3.129,22.094,0.475,5.52,-0.27,1,1
S12,parallel,ff_pid,3,f,111200,48.34,0.0580,-0.0027,0.22,3.130,22.198,0.47422,5.8,-0.27,1,1
S12,parallel,ff_pid,3,f,111304,48.21,0.0604,-0.0027,0.16,3.133,22.302,0.47294,6.04,-0.27,1,1
S12,parallel,ff_pid,3,f,111407,48.00,0.0632,-0.0027,0.13,3.118,22.405,0.47088,6.32,-0.27,1,1
S12,parallel,ff_pid,3,f,111511,47.87,0.0659,-0.0027,-0.02,3.087,22.509,0.4696,6.59,-0.27,1,1
S12,parallel,ff_pid,3,f,111631,47.77,0.0690,-0.0027,0.03,3.421,22.629,0.46862,6.9,-0.27,1,1
S12,parallel,ff_pid,3,f,111732,47.70,0.0717,-0.0027,-0.10,3.319,22.73,0.46794,7.17,-0.27,1,1
S12,parallel,ff_pid,3,f,111833,47.67,0.0745,-0.0027,-0.10,3.026,22.831,0.46764,7.45,-0.27,1,1
S12,parallel,ff_pid,3,f,111933,47.72,0.0769,-0.0027,-0.11,3.217,22.931,0.46813,7.69,-0.27,1,1
S12,parallel,ff_pid,3,f,112042,47.78,0.0797,-0.0027,-0.20,2.984,23.04,0.46872,7.97,-0.27,1,1
S12,parallel,ff_pid,3,f,112142,47.85,0.0821,-0.0027,-0.21,3.143,23.14,0.46941,8.21,-0.27,1,1
S12,parallel,ff_pid,3,f,112242,47.96,0.0848,-0.0024,-0.21,3.131,23.24,0.47049,8.48,-0.24,1,1
