participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S17,parallel,ff_pid,1,b,79815,37.36,0.0009,0.0000,0.23,2.900,9.323,0.3665,0.09,0.0,1,0
S17,parallel,ff_pid,1,s,79918,37.27,-0.0003,0.0000,0.30,0.076,9.426,0.36562,-0.03,0.0,0,0
S17,parallel,ff_pid,1,s,80021,37.22,-0.0003,0.0000,0.30,0.061,9.529,0.36513,-0.03,0.0,0,0
S17,parallel,ff_pid,1,s,80121,37.40,-0.0003,0.0000,0.30,0.031,9.629,0.36689,-0.03,0.0,0,0
S17,parallel,ff_pid,1,s,80221,37.49,-0.0003,0.0000,0.30,0.034,9.729,0.36778,-0.03,0.0,0,0
S17,parallel,ff_pid,1,s,80324,37.75,-0.0003,0.0000,0.30,0.031,9.832,0.37033,-0.03,0.0,0,0
S17,parallel,ff_pid,1,s,80424,37.93,-0.0003,0.0000,0.30,0.063,9.932,0.37209,-0.03,0.0,0,0
S17,parallel,ff_pid,2,f,80525,37.97,0.0003,0.0000,0.37,1.923,10.033,0.37249,0.03,0.0,1,0
S17,parallel,ff_pid,2,f,80627,38.00,0.0031,0.0000,0.41,2.777,10.135,0.37278,0.31,0.0,1,1
S17,parallel,ff_pid,2,f,80731,38.18,0.0061,0.0000,0.41,2.869,10.239,0.37455,0.61,0.0,1,1
S17,parallel,ff_pid,2,f,80832,38.35,0.0089,0.0000,0.47,2.687,10.34,0.37621,0.89,0.0,1,1
S17,parallel,ff_pid,2,f,80936,40.40,0.0116,0.0000,0.53,2.857,10.444,0.39632,1.16,0.0,1,1
S17,parallel,ff_pid,2,f,81039,42.38,0.0146,0.0000,0.55,2.932,10.547,0.41575,1.46,0.0,1,1
S17,parallel,ff_pid,2,f,81142,44.41,0.0171,-0.0003,0.51,2.932,10.65,0.43566,1.71,-0.03,1,1
S17,parallel,ff_pid,2,f,81246,46.41,0.0201,-0.0003,0.46,2.839,10.754,0.45528,2.01,-0.03,1,1
S17,parallel,ff_pid,2,f,81349,48.02,0.0229,-0.0006,0.37,2.995,10.857,0.47108,2.29,-0.06,1,1
S17,parallel,ff_pid,2,f,81510,49.33,0.0275,-0.0003,0.26,3.007,11.018,0.48393,2.75,-0.03,1,1
S17,parallel,ff_pid,2,f,81610,49.67,0.0299,-0.0006,0.20,2.977,11.118,0.48726,2.99,-0.06,1,1
S17,parallel,ff_pid,2,f,81710,50.58,0.0327,-0.0006,0.13,3.069,11.218,0.49619,3.27,-0.06,1,1
S17,parallel,ff_pid,2,f,81810,50.91,0.0354,-0.0006,0.12,3.006,11.318,0.49943,3.54,-0.06,1,1
S17,parallel,ff_pid,2,f,81911,50.97,0.0381,-0.0003,0.07,3.143,11.419,0.50002,3.81,-0.03,1,1
S17,parallel,ff_pid,2,f,82016,50.89,0.0409,-0.0003,0.05,3.082,11.524,0.49923,4.09,-0.03,1,1
S17,parallel,ff_pid,2,f,82156,50.66,0.0443,-0.0003,0.14,3.296,11.664,0.49697,4.43,-0.03,1,1
S17,parallel,ff_pid,2,f,82256,50.33,0.0470,-0.0003,0.10,3.177,11.764,0.49374,4.7,-0.03,1,1
S17,parallel,ff_pid,2,f,82356,50.13,0.0494,-0.0003,0.10,3.118,11.864,0.49178,4.94,-0.03,1,1
S17,parallel,ff_pid,2,f,82550,50.13,0.0543,-0.0003,0.21,3.159,12.058,0.49178,5.43,-0.03,1,1
S17,parallel,ff_pid,2,f,82650,50.21,0.0568,0.0000,0.23,3.145,12.158,0.49256,5.68,0.0,1,1
S17,parallel,ff_pid,2,f,82750,50.28,0.0595,0.0000,0.23,3.143,12.258,0.49325,5.95,0.0,1,1
S17,parallel,ff_pid,2,f,82850,50.15,0.0620,0.0000,0.18,3.007,12.358,0.49197,6.2,0.0,1,1
S17,parallel,ff_pid,2,f,83052,50.04,0.0668,0.0000,0.19,3.045,12.56,0.49089,6.68,0.0,1,1
S17,parallel,ff_pid,2,f,83178,50.15,0.0699,0.0000,-0.18,3.101,12.686,0.49197,6.99,0.0,1,1
S17,parallel,ff_pid,2,f,83278,50.33,0.0723,0.0000,-0.16,3.017,12.786,0.49374,7.23,0.0,1,1
S17,parallel,ff_pid,2,f,83379,50.53,0.0748,0.0000,-0.17,2.985,12.887,0.4957,7.48,0.0,1,1
S17,parallel,ff_pid,2,f,83479,50.69,0.0772,0.0000,-0.15,3.048,12.987,0.49727,7.72,0.0,1,1
S17,parallel,ff_pid,2,f,83678,51.04,0.0824,0.0003,0.02,3.125,13.186,0.5007,8.24,0.03,1,1
S17,parallel,ff_pid,2,f,83778,51.27,0.0848,0.0003,-0.01,3.151,13.286,0.50296,8.48,0.03,1,1
S17,parallel,ff_pid,2,f,83878,52.23,0.0873,0.0003,-0.01,3.086,13.386,0.51238,8.73,0.03,1,1
S17,parallel,ff_pid,2,f,84055,52.57,0.0919,0.0003,-0.10,2.956,13.563,0.51571,9.19,0.03,1,1
S17,parallel,ff_pid,2,f,84161,52.72,0.0946,0.0003,-0.01,3.183,13.669,0.51718,9.46,0.03,1,1
S17,parallel,ff_pid,2,f,84261,52.81,0.0974,0.0003,-0.06,3.116,13.769,0.51807,9.74,0.03,1,1
S17,parallel,ff_pid,2,f,84362,52.94,0.0998,0.0003,-0.08,3.046,13.87,0.51934,9.98,0.03,1,1
S17,parallel,ff_pid,2,f,84462,52.81,0.1022,0.0003,-0.14,3.086,13.97,0.51807,10.22,0.03,1,1
S17,parallel,ff_pid,2,f,84562,51.94,0.1047,0.0003,-0.19,3.126,14.07,0.50953,10.47,0.03,1,1
S17,parallel,ff_pid,2,f,84666,51.42,0.1074,0.0003,-0.27,3.076,14.174,0.50443,10.74,0.03,1,1
S17,parallel,ff_pid,2,f,84769,50.69,0.1102,0.0003,-0.30,3.132,14.277,0.49727,11.02,0.03,1,1
S17,parallel,ff_pid,2,f,84874,50.15,0.1126,0.0003,-0.33,3.077,14.382,0.49197,11.26,0.03,1,1
S17,parallel,ff_pid,2,f,84976,50.08,0.1154,0.0003,-0.33,3.063,14.484,0.49128,11.54,0.03,1,1
S17,parallel,ff_pid,2,f,85079,50.07,0.1178,0.0003,-0.34,3.020,14.587,0.49119,11.78,0.03,1,1
S17,parallel,ff_pid,2,f,85186,50.09,0.1208,0.0003,-0.30,3.066,14.694,0.49138,12.08,0.03,1,0
S17,parallel,ff_pid,2,s,85288,50.09,0.1212,0.0003,-0.27,0.760,14.796,0.49138,12.12,0.03,0,0
S17,parallel,ff_pid,2,s,85389,49.92,0.1212,0.0003,-0.27,0.809,14.897,0.48972,12.12,0.03,0,0
S17,parallel,ff_pid,2,s,85492,49.36,0.1212,0.0003,-0.27,0.782,15.0,0.48422,12.12,0.03,0,0
S17,parallel,ff_pid,2,s,85594,48.68,0.1212,0.0003,-0.27,0.815,15.102,0.47755,12.12,0.03,0,0
S17,parallel,ff_pid,2,s,85694,47.28,0.1212,0.0003,-0.27,0.000,15.202,0.46382,12.12,0.03,0,0
S17,parallel,ff_pid,2,b,85798,46.71,0.1208,0.0003,-0.26,0.474,15.306,0.45823,12.08,0.03,1,0
S17,parallel,ff_pid,2,b,85902,46.35,0.1184,0.0003,-0.32,2.401,15.41,0.45469,11.84,0.03,1,1
S17,parallel,ff_pid,2,b,86004,44.62,0.1154,0.0003,-0.31,2.592,15.512,0.43772,11.54,0.03,1,1
S17,parallel,ff_pid,2,b,86108,40.60,0.1120,0.0003,-0.25,2.702,15.616,0.39829,11.2,0.03,1,1
S17,parallel,ff_pid,2,b,86212,31.97,0.1089,0.0003,-0.22,2.550,15.72,0.31363,10.89,0.03,1,1
S17,parallel,ff_pid,2,b,86316,28.53,0.1056,0.0000,-0.19,2.648,15.824,0.27988,10.56,0.0,1,1
S17,parallel,ff_pid,2,b,86420,26.99,0.1025,0.0000,-0.23,2.585,15.928,0.26477,10.25,0.0,1,1
S17,parallel,ff_pid,2,b,86521,27.85,0.0995,0.0000,-0.26,2.720,16.029,0.27321,9.95,0.0,1,1
S17,parallel,ff_pid,2,b,86625,29.14,0.0961,0.0000,-0.26,2.574,16.133,0.28586,9.61,0.0,1,1
S17,parallel,ff_pid,2,b,86729,31.07,0.0931,0.0000,-0.26,2.643,16.237,0.3048,9.31,0.0,1,1
S17,parallel,ff_pid,2,b,86833,31.78,0.0900,-0.0003,-0.28,2.596,16.341,0.31176,9.0,-0.03,1,1
S17,parallel,ff_pid,2,b,86951,32.89,0.0864,-0.0003,-0.41,2.659,16.459,0.32265,8.64,-0.03,1,1
S17,parallel,ff_pid,2,b,87052,34.47,0.0833,-0.0003,-0.35,2.672,16.56,0.33815,8.33,-0.03,1,1
S17,parallel,ff_pid,2,b,87152,36.48,0.0803,-0.0003,-0.28,2.720,16.66,0.35787,8.03,-0.03,1,1
S17,parallel,ff_pid,2,b,87253,40.18,0.0772,-0.0003,-0.16,2.686,16.761,0.39417,7.72,-0.03,1,1
S17,parallel,ff_pid,2,b,87353,41.14,0.0739,-0.0006,-0.08,2.657,16.861,0.40358,7.39,-0.06,1,1
S17,parallel,ff_pid,2,b,87454,41.17,0.0708,-0.0006,-0.05,2.664,16.962,0.40388,7.08,-0.06,1,1
S17,parallel,ff_pid,2,b,87616,39.21,0.0656,-0.0006,0.10,2.820,17.124,0.38465,6.56,-0.06,1,1
S17,parallel,ff_pid,2,b,87716,37.96,0.0626,-0.0006,0.07,2.689,17.224,0.37239,6.26,-0.06,1,1
S17,parallel,ff_pid,2,b,87816,37.01,0.0595,-0.0006,0.02,2.799,17.324,0.36307,5.95,-0.06,1,1
S17,parallel,ff_pid,2,b,87916,36.48,0.0562,-0.0006,-0.02,2.706,17.424,0.35787,5.62,-0.06,1,1
S17,parallel,ff_pid,2,b,88017,36.33,0.0528,-0.0003,-0.04,2.661,17.525,0.3564,5.28,-0.03,1,1
S17,parallel,ff_pid,2,b,88120,36.44,0.0497,-0.0006,-0.03,2.643,17.628,0.35748,4.97,-0.06,1,1
S17,parallel,ff_pid,2,b,88222,36.45,0.0467,-0.0006,-0.04,2.686,17.73,0.35757,4.67,-0.06,1,1
S17,parallel,ff_pid,2,b,88425,36.34,0.0400,-0.0006,0.18,2.717,17.933,0.3565,4.0,-0.06,1,1
S17,parallel,ff_pid,2,b,88525,36.30,0.0366,-0.0009,0.20,2.731,18.033,0.3561,3.66,-0.09,1,1
S17,parallel,ff_pid,2,b,88626,36.27,0.0333,-0.0006,0.17,2.808,18.134,0.35581,3.33,-0.06,1,1
S17,parallel,ff_pid,2,b,88726,36.55,0.0302,-0.0009,0.15,2.686,18.234,0.35856,3.02,-0.09,1,1
S17,parallel,ff_pid,2,b,88826,37.02,0.0269,-0.0009,0.15,2.640,18.334,0.36317,2.69,-0.09,1,1
S17,parallel,ff_pid,2,b,88930,37.61,0.0238,-0.0009,0.09,2.747,18.438,0.36895,2.38,-0.09,1,1
S17,parallel,ff_pid,2,b,89034,38.31,0.0204,-0.0009,0.08,2.686,18.542,0.37582,2.04,-0.09,1,1
S17,parallel,ff_pid,2,b,89137,38.97,0.0174,-0.0009,0.05,2.655,18.645,0.3823,1.74,-0.09,1,1
S17,parallel,ff_pid,2,b,89237,39.13,0.0146,-0.0009,0.05,2.655,18.745,0.38387,1.46,-0.09,1,1
S17,parallel,ff_pid,2,b,89338,38.75,0.0116,-0.0009,0.22,2.533,18.846,0.38014,1.16,-0.09,1,1
S17,parallel,ff_pid,2,b,89438,38.28,0.0085,-0.0009,0.16,2.747,18.946,0.37553,0.85,-0.09,1,1
S17,parallel,ff_pid,2,b,89539,37.82,0.0058,-0.0012,0.07,2.853,19.047,0.37101,0.58,-0.12,1,1
S17,parallel,ff_pid,2,b,89639,37.55,0.0027,-0.0012,0.05,2.823,19.147,0.36837,0.27,-0.12,1,1
S17,parallel,ff_pid,2,b,89740,37.42,0.0000,-0.0012,0.07,2.931,19.248,0.36709,0.0,-0.12,1,0
S17,parallel,ff_pid,2,s,89842,37.45,-0.0003,-0.0012,0.11,0.093,19.35,0.36738,-0.03,-0.12,0,0
S17,parallel,ff_pid,2,s,89945,37.53,-0.0003,-0.0012,0.11,0.076,19.453,0.36817,-0.03,-0.12,0,0
S17,parallel,ff_pid,2,s,90045,37.60,-0.0003,-0.0012,0.11,0.065,19.553,0.36886,-0.03,-0.12,0,0
S17,parallel,ff_pid,2,s,90148,37.71,-0.0003,-0.0012,0.11,0.076,19.656,0.36994,-0.03,-0.12,0,0
S17,parallel,ff_pid,2,s,90248,37.83,-0.0003,-0.0012,0.11,0.000,19.756,0.37111,-0.03,-0.12,0,0
S17,parallel,ff_pid,2,s,90368,37.88,-0.0003,-0.0012,0.11,0.068,19.876,0.3716,-0.03,-0.12,0,0
S17,parallel,ff_pid,3,f,90469,37.89,0.0000,-0.0012,0.24,1.878,19.977,0.3717,0.0,-0.12,1,0
S17,parallel,ff_pid,3,f,90659,38.04,0.0052,-0.0012,0.21,3.220,20.167,0.37317,0.52,-0.12,1,1
S17,parallel,ff_pid,3,f,90759,38.23,0.0079,-0.0009,0.40,2.810,20.267,0.37504,0.79,-0.09,1,1
S17,parallel,ff_pid,3,f,90859,38.80,0.0107,-0.0012,0.48,2.899,20.367,0.38063,1.07,-0.12,1,1
S17,parallel,ff_pid,3,f,90973,40.78,0.0140,-0.0012,0.71,3.054,20.481,0.40005,1.4,-0.12,1,1
S17,parallel,ff_pid,3,f,91073,42.89,0.0168,-0.0012,0.62,2.993,20.581,0.42075,1.68,-0.12,1,1
S17,parallel,ff_pid,3,f,91173,44.93,0.0195,-0.0015,0.57,3.165,20.681,0.44076,1.95,-0.15,1,1
S17,parallel,ff_pid,3,f,91274,46.98,0.0226,-0.0015,0.47,3.148,20.782,0.46087,2.26,-0.15,1,1
S17,parallel,ff_pid,3,f,91374,48.76,0.0253,-0.0015,0.34,3.114,20.882,0.47834,2.53,-0.15,1,1
S17,parallel,ff_pid,3,f,91478,49.20,0.0281,-0.0015,0.22,3.098,20.986,0.48265,2.81,-0.15,1,1
S17,parallel,ff_pid,3,f,91582,49.98,0.0311,-0.0015,0.18,3.190,21.09,0.4903,3.11,-0.15,1,1
S17,parallel,ff_pid,3,f,91764,50.38,0.0357,-0.0015,0.11,3.114,21.272,0.49423,3.57,-0.15,1,1
S17,parallel,ff_pid,3,f,91864,50.61,0.0388,-0.0015,0.08,3.143,21.372,0.49648,3.88,-0.15,1,1
S17,parallel,ff_pid,3,f,91964,50.84,0.0415,-0.0012,0.10,3.159,21.472,0.49874,4.15,-0.12,1,1
S17,parallel,ff_pid,3,f,92064,50.91,0.0443,-0.0015,0.09,3.250,21.572,0.49943,4.43,-0.15,1,1
S17,parallel,ff_pid,3,f,92167,50.66,0.0470,-0.0012,0.08,3.175,21.675,0.49697,4.7,-0.12,1,1
S17,parallel,ff_pid,3,f,92270,50.14,0.0497,-0.0012,0.13,3.235,21.778,0.49187,4.97,-0.12,1,1
S17,parallel,ff_pid,3,f,92373,49.91,0.0525,-0.0012,0.18,3.174,21.881,0.48962,5.25,-0.12,1,1
S17,parallel,ff_pid,3,f,92478,49.77,0.0552,-0.0012,0.24,3.129,21.986,0.48824,5.52,-0.12,1,1
S17,parallel,ff_pid,3,f,92660,49.91,0.0601,-0.0009,0.18,3.221,22.168,0.48962,6.01,-0.09,1,1
S17,parallel,ff_pid,3,f,92760,49.94,0.0626,-0.0009,0.15,3.101,22.268,0.48991,6.26,-0.09,1,1
S17,parallel,ff_pid,3,f,92861,49.95,0.0653,-0.0009,0.07,3.039,22.369,0.49001,6.53,-0.09,1,1
S17,parallel,ff_pid,3,f,92961,50.01,0.0677,-0.0009,0.04,3.009,22.469,0.4906,6.77,-0.09,1,1
S17,parallel,ff_pid,3,f,93061,50.04,0.0705,-0.0009,-0.02,3.103,22.569,0.49089,7.05,-0.09,1,1
S17,parallel,ff_pid,3,f,93165,50.15,0.0732,-0.0009,-0.05,3.147,22.673,0.49197,7.32,-0.09,1,1
S17,parallel,ff_pid,3,f,93306,50.42,0.0769,-0.0009,0.02,3.268,22.814,0.49462,7.69,-0.09,1,1
S17,parallel,ff_pid,3,f,93406,50.67,0.0793,-0.0006,-0.01,3.223,22.914,0.49707,7.93,-0.06,1,1
S17,parallel,ff_pid,3,f,93575,51.22,0.0836,-0.0006,-0.03,3.090,23.083,0.50247,8.36,-0.06,1,1
S17,parallel,ff_pid,3,f,93675,51.85,0.0864,-0.0006,-0.04,3.135,23.183,0.50865,8.64,-0.06,1,1
S17,parallel,ff_pid,3,f,93776,52.46,0.0888,-0.0006,0.04,3.155,23.284,0.51463,8.88,-0.06,1,1
S17,parallel,ff_pid,3,f,93876,52.88,0.0916,-0.0003,0.01,3.108,23.384,0.51875,9.16,-0.03,1,1
