participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S04,parallel,ff_pid,1,s,52484,39.49,0.0000,0.0000,-0.09,0.063,0.0,0.3874,0.0,0.0,0,0
S04,parallel,ff_pid,1,s,52585,39.40,0.0000,0.0000,0.01,1.022,0.101,0.38651,0.0,0.0,0,0
S04,parallel,ff_pid,1,f,52686,39.38,0.0021,0.0000,0.31,2.625,0.202,0.38632,0.21,0.0,1,0
S04,parallel,ff_pid,1,f,52787,39.72,0.0052,0.0000,0.42,2.887,0.303,0.38965,0.52,0.0,1,1
S04,parallel,ff_pid,1,f,52887,40.53,0.0079,0.0000,0.44,2.886,0.403,0.3976,0.79,0.0,1,1
S04,parallel,ff_pid,1,f,52987,41.89,0.0107,0.0000,0.42,2.853,0.503,0.41094,1.07,0.0,1,1
S04,parallel,ff_pid,1,f,53090,43.43,0.0137,0.0000,0.41,2.991,0.606,0.42605,1.37,0.0,1,1
S04,parallel,ff_pid,1,f,53255,45.63,0.0183,0.0000,0.32,3.143,0.771,0.44763,1.83,0.0,1,1
S04,parallel,ff_pid,1,f,53355,46.20,0.0211,0.0000,0.34,2.870,0.871,0.45322,2.11,0.0,1,1
S04,parallel,ff_pid,1,f,53455,46.39,0.0238,0.0000,0.36,2.976,0.971,0.45509,2.38,0.0,1,1
S04,parallel,ff_pid,1,f,53556,46.61,0.0266,0.0000,0.39,2.977,1.072,0.45724,2.66,0.0,1,1
S04,parallel,ff_pid,1,f,53656,47.00,0.0293,0.0000,0.36,2.976,1.172,0.46107,2.93,0.0,1,1
S04,parallel,ff_pid,1,f,53760,47.44,0.0320,0.0000,0.38,3.098,1.276,0.46539,3.2,0.0,1,1
S04,parallel,ff_pid,1,f,53871,47.78,0.0348,0.0000,0.36,2.931,1.387,0.46872,3.48,0.0,1,1
S04,parallel,ff_pid,1,f,53971,48.00,0.0372,0.0000,0.42,2.963,1.487,0.47088,3.72,0.0,1,1
S04,parallel,ff_pid,1,f,54102,48.24,0.0406,0.0000,0.48,2.964,1.618,0.47323,4.06,0.0,1,1
S04,parallel,ff_pid,1,f,54290,48.15,0.0452,0.0000,0.49,3.011,1.806,0.47235,4.52,0.0,1,1
S04,parallel,ff_pid,1,f,54391,48.12,0.0479,0.0000,0.52,3.053,1.907,0.47206,4.79,0.0,1,1
S04,parallel,ff_pid,1,f,54492,47.98,0.0504,0.0000,0.46,3.098,2.008,0.47068,5.04,0.0,1,1
S04,parallel,ff_pid,1,f,54592,47.64,0.0528,0.0000,0.41,3.069,2.108,0.46735,5.28,0.0,1,1
S04,parallel,ff_pid,1,f,54692,47.36,0.0555,0.0000,0.34,3.131,2.208,0.4646,5.55,0.0,1,1
S04,parallel,ff_pid,1,f,54852,47.00,0.0595,0.0000,0.12,3.165,2.368,0.46107,5.95,0.0,1,1
S04,parallel,ff_pid,1,f,54958,47.00,0.0623,0.0000,-0.02,3.100,2.474,0.46107,6.23,0.0,1,1
S04,parallel,ff_pid,1,f,55083,46.99,0.0653,0.0000,0.08,3.200,2.599,0.46097,6.53,0.0,1,1
S04,parallel,ff_pid,1,f,55183,47.09,0.0681,0.0000,0.03,3.141,2.699,0.46195,6.81,0.0,1,1
S04,parallel,ff_pid,1,f,55283,47.25,0.0705,0.0000,-0.02,3.049,2.799,0.46352,7.05,0.0,1,1
S04,parallel,ff_pid,1,f,55384,47.22,0.0732,0.0000,-0.08,3.168,2.9,0.46323,7.32,0.0,1,1
S04,parallel,ff_pid,1,f,55485,47.10,0.0757,0.0000,-0.15,3.088,3.001,0.46205,7.57,0.0,1,1
S04,parallel,ff_pid,1,f,55589,46.95,0.0781,0.0000,-0.23,3.160,3.105,0.46058,7.81,0.0,1,1
S04,parallel,ff_pid,1,f,55693,46.92,0.0806,0.0000,-0.24,3.189,3.209,0.46029,8.06,0.0,1,1
S04,parallel,ff_pid,1,f,55855,47.00,0.0845,0.0000,-0.38,3.297,3.371,0.46107,8.45,0.0,1,1
S04,parallel,ff_pid,1,f,55955,47.02,0.0870,0.0003,-0.40,3.250,3.471,0.46127,8.7,0.03,1,1
S04,parallel,ff_pid,1,f,56056,47.02,0.0894,0.0003,-0.35,3.128,3.572,0.46127,8.94,0.03,1,1
S04,parallel,ff_pid,1,f,56156,47.04,0.0916,0.0003,-0.35,3.115,3.672,0.46146,9.16,0.03,1,1
S04,parallel,ff_pid,1,f,56293,47.12,0.0949,0.0003,-0.41,3.012,3.809,0.46225,9.49,0.03,1,1
S04,parallel,ff_pid,1,f,56393,47.17,0.0977,0.0006,-0.36,3.079,3.909,0.46274,9.77,0.06,1,1
S04,parallel,ff_pid,1,f,56494,47.28,0.1004,0.0006,-0.31,3.030,4.01,0.46382,10.04,0.06,1,1
S04,parallel,ff_pid,1,f,56594,47.35,0.1028,0.0006,-0.30,3.084,4.11,0.4645,10.28,0.06,1,1
S04,parallel,ff_pid,1,f,56729,47.41,0.1062,0.0006,-0.33,3.163,4.245,0.46509,10.62,0.06,1,1
S04,parallel,ff_pid,1,f,56829,47.53,0.1089,0.0006,-0.21,3.013,4.345,0.46627,10.89,0.06,1,1
S04,parallel,ff_pid,1,f,56960,47.86,0.1120,0.0006,-0.16,3.034,4.476,0.46951,11.2,0.06,1,1
S04,parallel,ff_pid,1,f,57127,48.14,0.1163,0.0006,0.00,2.895,4.643,0.47225,11.63,0.06,1,1
S04,parallel,ff_pid,1,f,57228,48.26,0.1187,0.0006,0.10,2.963,4.744,0.47343,11.87,0.06,1,0
S04,parallel,ff_pid,1,s,57329,48.31,0.1208,0.0009,0.10,1.084,4.845,0.47392,12.08,0.09,0,0
S04,parallel,ff_pid,1,s,57429,48.35,0.1208,0.0009,0.10,0.831,4.945,0.47431,12.08,0.09,0,0
S04,parallel,ff_pid,1,s,57532,48.07,0.1208,0.0009,0.10,0.842,5.048,0.47157,12.08,0.09,0,0
S04,parallel,ff_pid,1,s,57633,47.60,0.1208,0.0009,0.10,0.854,5.149,0.46696,12.08,0.09,0,0
S04,parallel,ff_pid,1,s,57734,47.14,0.1208,0.0009,0.10,0.885,5.25,0.46244,12.08,0.09,0,0
S04,parallel,ff_pid,1,s,57836,46.63,0.1208,0.0009,0.09,0.875,5.352,0.45744,12.08,0.09,0,0
S04,parallel,ff_pid,1,b,57939,46.12,0.1205,0.0006,0.05,1.094,5.455,0.45244,12.05,0.06,1,0
