participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S08,parallel,ff_pid,2,b,54972,42.67,0.1208,-0.0012,0.10,0.373,15.364,0.41859,12.08,-0.12,1,0
S08,parallel,ff_pid,2,b,55072,41.84,0.1187,-0.0012,-0.01,1.934,15.464,0.41045,11.87,-0.12,1,1
S08,parallel,ff_pid,2,b,55172,40.54,0.1157,-0.0015,-0.23,2.807,15.564,0.3977,11.57,-0.15,1,1
S08,parallel,ff_pid,2,b,55272,38.06,0.1126,-0.0015,-0.38,2.698,15.664,0.37337,11.26,-0.15,1,1
S08,parallel,ff_pid,2,b,55373,37.08,0.1093,-0.0018,-0.50,2.634,15.765,0.36375,10.93,-0.18,1,1
S08,parallel,ff_pid,2,b,55489,36.76,0.1053,-0.0018,-0.82,2.698,15.881,0.36062,10.53,-0.18,1,1
S08,parallel,ff_pid,2,b,55590,36.84,0.1022,-0.0018,-0.71,2.619,15.982,0.3614,10.22,-0.18,1,1
S08,parallel,ff_pid,2,b,55690,36.81,0.0989,-0.0018,-0.62,2.792,16.082,0.36111,9.89,-0.18,1,1
S08,parallel,ff_pid,2,b,55790,36.69,0.0961,-0.0018,-0.59,2.747,16.182,0.35993,9.61,-0.18,1,1
S08,parallel,ff_pid,2,b,55892,36.09,0.0928,-0.0018,-0.43,2.762,16.284,0.35404,9.28,-0.18,1,1
S08,parallel,ff_pid,2,b,55993,35.91,0.0894,-0.0018,-0.28,2.724,16.385,0.35228,8.94,-0.18,1,1
S08,parallel,ff_pid,2,b,56094,35.88,0.0861,-0.0021,-0.23,2.843,16.486,0.35198,8.61,-0.21,1,1
S08,parallel,ff_pid,2,b,56195,35.90,0.0827,-0.0021,-0.08,2.936,16.587,0.35218,8.27,-0.21,1,1
S08,parallel,ff_pid,2,b,56295,35.96,0.0793,-0.0021,-0.04,2.763,16.687,0.35277,7.93,-0.21,1,1
S08,parallel,ff_pid,2,b,56458,36.02,0.0739,-0.0021,-0.09,2.901,16.85,0.35336,7.39,-0.21,1,1
S08,parallel,ff_pid,2,b,56559,35.92,0.0705,-0.0024,-0.05,2.701,16.951,0.35238,7.05,-0.24,1,1
S08,parallel,ff_pid,2,b,56725,35.84,0.0650,-0.0021,0.29,2.671,17.117,0.35159,6.5,-0.21,1,1
S08,parallel,ff_pid,2,b,56826,35.80,0.0616,-0.0021,0.11,2.626,17.218,0.3512,6.16,-0.21,1,1
S08,parallel,ff_pid,2,b,56926,35.88,0.0583,-0.0024,0.04,2.763,17.318,0.35198,5.83,-0.24,1,1
S08,parallel,ff_pid,2,b,57027,35.96,0.0549,-0.0024,0.05,2.749,17.419,0.35277,5.49,-0.24,1,1
S08,parallel,ff_pid,2,b,57127,36.02,0.0516,-0.0024,0.05,2.900,17.519,0.35336,5.16,-0.24,1,1
S08,parallel,ff_pid,2,b,57301,36.04,0.0458,-0.0024,0.05,2.931,17.693,0.35355,4.58,-0.24,1,1
S08,parallel,ff_pid,2,b,57401,36.01,0.0424,-0.0021,0.08,2.853,17.793,0.35326,4.24,-0.21,1,1
S08,parallel,ff_pid,2,b,57510,35.98,0.0388,-0.0024,0.04,2.716,17.902,0.35296,3.88,-0.24,1,1
S08,parallel,ff_pid,2,b,57611,36.11,0.0354,-0.0024,-0.08,2.887,18.003,0.35424,3.54,-0.24,1,1
S08,parallel,ff_pid,2,b,57711,36.26,0.0323,-0.0024,-0.11,2.884,18.103,0.35571,3.23,-0.24,1,1
S08,parallel,ff_pid,2,b,57811,36.58,0.0290,-0.0024,-0.15,2.780,18.203,0.35885,2.9,-0.24,1,1
S08,parallel,ff_pid,2,b,57911,37.00,0.0259,-0.0024,-0.16,2.762,18.303,0.36297,2.59,-0.24,1,1
S08,parallel,ff_pid,2,b,58011,37.46,0.0229,-0.0027,-0.14,2.899,18.403,0.36748,2.29,-0.27,1,1
S08,parallel,ff_pid,2,b,58112,37.85,0.0195,-0.0027,-0.10,2.871,18.504,0.37131,1.95,-0.27,1,1
S08,parallel,ff_pid,2,b,58214,38.27,0.0165,-0.0031,-0.04,2.930,18.606,0.37543,1.65,-0.31,1,1
S08,parallel,ff_pid,2,b,58315,38.83,0.0131,-0.0031,0.02,2.916,18.707,0.38092,1.31,-0.31,1,1
S08,parallel,ff_pid,2,b,58415,39.05,0.0101,-0.0031,0.13,2.930,18.807,0.38308,1.01,-0.31,1,1
S08,parallel,ff_pid,2,b,58516,39.27,0.0070,-0.0031,0.18,2.884,18.908,0.38524,0.7,-0.31,1,1
S08,parallel,ff_pid,2,b,58616,39.48,0.0040,-0.0031,0.21,3.036,19.008,0.3873,0.4,-0.31,1,1
S08,parallel,ff_pid,2,b,58718,39.68,0.0006,-0.0031,0.31,3.011,19.11,0.38926,0.06,-0.31,1,0
S08,parallel,ff_pid,2,s,58821,40.20,-0.0009,-0.0031,0.31,0.076,19.213,0.39436,-0.09,-0.31,0,0
S08,parallel,ff_pid,2,s,58925,40.54,-0.0009,-0.0031,0.31,0.097,19.317,0.3977,-0.09,-0.31,0,0
S08,parallel,ff_pid,2,s,59025,41.04,-0.0009,-0.0031,0.31,0.048,19.417,0.4026,-0.09,-0.31,0,0
S08,parallel,ff_pid,2,s,59126,41.56,-0.0009,-0.0031,0.31,0.086,19.518,0.4077,-0.09,-0.31,0,0
S08,parallel,ff_pid,2,s,59227,42.01,-0.0009,-0.0031,0.31,0.111,19.619,0.41212,-0.09,-0.31,0,0
S08,parallel,ff_pid,2,s,59327,42.38,-0.0009,-0.0031,0.31,0.063,19.719,0.41575,-0.09,-0.31,0,0
S08,parallel,ff_pid,3,f,59427,42.64,0.0000,-0.0031,0.41,1.938,19.819,0.4183,0.0,-0.31,1,0
S08,parallel,ff_pid,3,f,59534,42.79,0.0024,-0.0031,0.20,2.550,19.926,0.41977,0.24,-0.31,1,1
S08,parallel,ff_pid,3,f,59634,42.41,0.0052,-0.0031,0.32,2.900,20.026,0.41604,0.52,-0.31,1,1
S08,parallel,ff_pid,3,f,59735,41.82,0.0082,-0.0031,0.56,2.808,20.127,0.41025,0.82,-0.31,1,1
S08,parallel,ff_pid,3,f,59835,41.58,0.0110,-0.0031,0.57,2.899,20.227,0.4079,1.1,-0.31,1,1
S08,parallel,ff_pid,3,f,59936,41.89,0.0137,-0.0031,0.58,2.962,20.328,0.41094,1.37,-0.31,1,1
S08,parallel,ff_pid,3,f,60036,42.74,0.0165,-0.0031,0.57,2.884,20.428,0.41928,1.65,-0.31,1,1
S08,parallel,ff_pid,3,f,60137,46.26,0.0195,-0.0031,0.50,2.823,20.529,0.45381,1.95,-0.31,1,1
S08,parallel,ff_pid,3,f,60237,47.86,0.0223,-0.0031,0.43,2.960,20.629,0.46951,2.23,-0.31,1,1
S08,parallel,ff_pid,3,f,60337,48.77,0.0250,-0.0031,0.40,2.976,20.729,0.47843,2.5,-0.31,1,1
S08,parallel,ff_pid,3,f,60438,48.76,0.0278,-0.0031,0.34,2.975,20.83,0.47834,2.78,-0.31,1,1
S08,parallel,ff_pid,3,f,60616,47.52,0.0327,-0.0031,0.32,2.930,21.008,0.46617,3.27,-0.31,1,1
S08,parallel,ff_pid,3,f,60722,46.62,0.0357,-0.0031,0.31,3.174,21.114,0.45734,3.57,-0.31,1,1
S08,parallel,ff_pid,3,f,60822,46.62,0.0381,-0.0031,0.30,3.083,21.214,0.45734,3.81,-0.31,1,1
S08,parallel,ff_pid,3,f,60922,45.60,0.0409,-0.0031,0.30,3.052,21.314,0.44734,4.09,-0.31,1,1
S08,parallel,ff_pid,3,f,61023,45.38,0.0436,-0.0027,0.19,3.220,21.415,0.44518,4.36,-0.27,1,1
S08,parallel,ff_pid,3,f,61124,45.21,0.0461,-0.0027,0.13,3.189,21.516,0.44351,4.61,-0.27,1,1
S08,parallel,ff_pid,3,f,61225,45.23,0.0488,-0.0031,0.13,3.128,21.617,0.44371,4.88,-0.31,1,1
S08,parallel,ff_pid,3,f,61326,45.21,0.0513,-0.0031,0.13,3.021,21.718,0.44351,5.13,-0.31,1,1
S08,parallel,ff_pid,3,f,61426,45.35,0.0537,-0.0031,0.15,3.098,21.818,0.44488,5.37,-0.31,1,1
S08,parallel,ff_pid,3,f,61527,45.53,0.0562,-0.0031,0.18,3.098,21.919,0.44665,5.62,-0.31,1,1
S08,parallel,ff_pid,3,f,61628,45.66,0.0589,-0.0031,0.16,3.113,22.02,0.44792,5.89,-0.31,1,1
S08,parallel,ff_pid,3,f,61764,45.85,0.0623,-0.0027,0.13,3.036,22.156,0.44979,6.23,-0.27,1,1
S08,parallel,ff_pid,3,f,61864,45.85,0.0647,-0.0027,0.13,3.098,22.256,0.44979,6.47,-0.27,1,1
S08,parallel,ff_pid,3,f,61972,45.97,0.0674,-0.0027,0.10,3.281,22.364,0.45097,6.74,-0.27,1,1
S08,parallel,ff_pid,3,f,62072,46.12,0.0699,-0.0027,0.04,3.189,22.464,0.45244,6.99,-0.27,1,1
S08,parallel,ff_pid,3,f,62173,46.28,0.0723,-0.0027,-0.04,3.190,22.565,0.45401,7.23,-0.27,1,1
S08,parallel,ff_pid,3,f,62273,46.39,0.0748,-0.0027,-0.09,3.311,22.665,0.45509,7.48,-0.27,1,1
S08,parallel,ff_pid,3,f,62445,46.41,0.0790,-0.0027,-0.19,3.099,22.837,0.45528,7.9,-0.27,1,1
