participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S06,parallel,ff_pid,1,f,73741,47.58,0.1022,0.0000,-0.09,3.038,4.025,0.46676,10.22,0.0,1,1
S06,parallel,ff_pid,1,f,73882,47.71,0.1059,0.0000,-0.12,3.025,4.166,0.46804,10.59,0.0,1,1
S06,parallel,ff_pid,1,f,73982,47.68,0.1086,0.0000,-0.22,3.082,4.266,0.46774,10.86,0.0,1,1
S06,parallel,ff_pid,1,f,74138,47.38,0.1126,0.0000,-0.36,2.959,4.422,0.4648,11.26,0.0,1,1
S06,parallel,ff_pid,1,f,74238,47.22,0.1151,0.0000,-0.36,3.060,4.522,0.46323,11.51,0.0,1,1
S06,parallel,ff_pid,1,f,74338,47.08,0.1178,0.0000,-0.39,3.017,4.622,0.46185,11.78,0.0,1,1
S06,parallel,ff_pid,1,f,74439,47.00,0.1205,0.0003,-0.42,3.056,4.723,0.46107,12.05,0.03,1,0
S06,parallel,ff_pid,1,s,74542,46.85,0.1208,0.0003,-0.42,0.756,4.826,0.4596,12.08,0.03,0,0
S06,parallel,ff_pid,1,s,74643,46.71,0.1208,0.0003,-0.42,0.745,4.927,0.45823,12.08,0.03,0,0
S06,parallel,ff_pid,1,s,74743,46.36,0.1208,0.0003,-0.42,0.742,5.027,0.45479,12.08,0.03,0,0
S06,parallel,ff_pid,1,s,74844,45.86,0.1208,0.0003,-0.42,0.770,5.128,0.44989,12.08,0.03,0,0
S06,parallel,ff_pid,1,s,74945,44.86,0.1208,0.0003,-0.42,0.000,5.229,0.44008,12.08,0.03,0,0
S06,parallel,ff_pid,1,b,75110,44.28,0.1202,0.0003,-0.20,0.504,5.394,0.43439,12.02,0.03,1,0
S06,parallel,ff_pid,1,b,75211,43.33,0.1184,0.0003,-0.23,1.945,5.495,0.42507,11.84,0.03,1,1
S06,parallel,ff_pid,1,b,75311,41.79,0.1157,0.0000,-0.30,2.872,5.595,0.40996,11.57,0.0,1,1
S06,parallel,ff_pid,1,b,75411,39.93,0.1123,0.0000,-0.39,2.692,5.695,0.39171,11.23,0.0,1,1
S06,parallel,ff_pid,1,b,75512,37.83,0.1089,0.0000,-0.44,2.734,5.796,0.37111,10.89,0.0,1,1
S06,parallel,ff_pid,1,b,75693,33.70,0.1035,0.0000,-0.55,2.888,5.977,0.3306,10.35,0.0,1,1
S06,parallel,ff_pid,1,b,75839,31.66,0.0989,0.0000,-0.47,2.768,6.123,0.31058,9.89,0.0,1,1
S06,parallel,ff_pid,1,b,75939,31.13,0.0958,0.0000,-0.52,2.730,6.223,0.30539,9.58,0.0,1,1
S06,parallel,ff_pid,1,b,76092,31.35,0.0909,0.0000,-0.73,2.988,6.376,0.30754,9.09,0.0,1,1
S06,parallel,ff_pid,1,b,76192,32.37,0.0879,-0.0003,-0.71,2.898,6.476,0.31755,8.79,-0.03,1,1
S06,parallel,ff_pid,1,b,76292,33.82,0.0848,-0.0003,-0.57,2.888,6.576,0.33177,8.48,-0.03,1,1
S06,parallel,ff_pid,1,b,76392,35.89,0.0818,-0.0003,-0.54,3.010,6.676,0.35208,8.18,-0.03,1,1
S06,parallel,ff_pid,1,b,76492,38.68,0.0787,-0.0006,-0.37,2.828,6.776,0.37945,7.87,-0.06,1,1
S06,parallel,ff_pid,1,b,76596,42.08,0.0754,-0.0006,-0.30,2.904,6.88,0.4128,7.54,-0.06,1,1
S06,parallel,ff_pid,1,b,76700,42.57,0.0720,-0.0006,-0.23,2.873,6.984,0.41761,7.2,-0.06,1,1
S06,parallel,ff_pid,1,b,76804,42.22,0.0687,-0.0006,-0.21,2.814,7.088,0.41418,6.87,-0.06,1,1
S06,parallel,ff_pid,1,b,76907,40.94,0.0653,-0.0006,-0.17,2.874,7.191,0.40162,6.53,-0.06,1,1
S06,parallel,ff_pid,1,b,77009,39.65,0.0623,-0.0006,-0.09,2.885,7.293,0.38897,6.23,-0.06,1,1
S06,parallel,ff_pid,1,b,77112,38.21,0.0589,-0.0009,-0.09,2.717,7.396,0.37484,5.89,-0.09,1,1
S06,parallel,ff_pid,1,b,77216,37.89,0.0555,-0.0009,-0.04,2.731,7.5,0.3717,5.55,-0.09,1,1
S06,parallel,ff_pid,1,b,77319,37.71,0.0522,-0.0009,-0.02,2.853,7.603,0.36994,5.22,-0.09,1,1
S06,parallel,ff_pid,1,b,77440,37.69,0.0485,-0.0009,0.12,2.762,7.724,0.36974,4.85,-0.09,1,1
S06,parallel,ff_pid,1,b,77586,37.62,0.0436,-0.0009,0.19,2.810,7.87,0.36905,4.36,-0.09,1,1
S06,parallel,ff_pid,1,b,77686,37.55,0.0406,-0.0009,0.26,2.732,7.97,0.36837,4.06,-0.09,1,1
S06,parallel,ff_pid,1,b,77797,37.53,0.0369,-0.0012,0.09,2.839,8.081,0.36817,3.69,-0.12,1,1
S06,parallel,ff_pid,1,b,77897,37.57,0.0336,-0.0012,0.16,2.838,8.181,0.36856,3.36,-0.12,1,1
S06,parallel,ff_pid,1,b,78052,37.66,0.0287,-0.0012,0.30,2.899,8.336,0.36944,2.87,-0.12,1,1
S06,parallel,ff_pid,1,b,78152,37.66,0.0253,-0.0012,0.19,2.874,8.436,0.36944,2.53,-0.12,1,1
S06,parallel,ff_pid,1,b,78252,37.68,0.0223,-0.0012,0.15,2.839,8.536,0.36964,2.23,-0.12,1,1
S06,parallel,ff_pid,1,b,78352,37.78,0.0192,-0.0012,0.12,2.797,8.636,0.37062,1.92,-0.12,1,1
S06,parallel,ff_pid,1,b,78491,37.92,0.0150,-0.0015,0.07,3.011,8.775,0.372,1.5,-0.15,1,1
S06,parallel,ff_pid,1,b,78591,38.02,0.0119,-0.0015,0.07,2.797,8.875,0.37298,1.19,-0.15,1,1
S06,parallel,ff_pid,1,b,78692,38.10,0.0089,-0.0015,0.01,2.792,8.976,0.37376,0.89,-0.15,1,1
S06,parallel,ff_pid,1,b,78803,38.39,0.0052,-0.0015,-0.06,3.130,9.087,0.37661,0.52,-0.15,1,1
S06,parallel,ff_pid,1,b,78903,38.64,0.0024,-0.0015,-0.02,2.991,9.187,0.37906,0.24,-0.15,1,1
S06,parallel,ff_pid,1,b,79007,38.78,-0.0006,-0.0015,0.04,2.808,9.291,0.38043,-0.06,-0.15,1,0
S06,parallel,ff_pid,1,s,79108,39.18,-0.0009,-0.0015,0.08,0.043,9.392,0.38436,-0.09,-0.15,0,0
S06,parallel,ff_pid,1,s,79208,39.52,-0.0009,-0.0015,0.08,0.061,9.492,0.38769,-0.09,-0.15,0,0
S06,parallel,ff_pid,1,s,79309,39.94,-0.0009,-0.0018,0.08,0.076,9.593,0.39181,-0.09,-0.18,0,0
S06,parallel,ff_pid,1,s,79409,40.29,-0.0009,-0.0018,0.07,0.068,9.693,0.39524,-0.09,-0.18,0,0
S06,parallel,ff_pid,1,s,79510,40.68,-0.0009,-0.0018,0.07,0.000,9.794,0.39907,-0.09,-0.18,0,0
S06,parallel,ff_pid,1,s,79614,41.17,-0.0009,-0.0018,0.14,0.766,9.898,0.40388,-0.09,-0.18,0,0
S06,parallel,ff_pid,2,f,79716,41.42,0.0009,-0.0015,0.40,2.535,10.0,0.40633,0.09,-0.15,1,0
S06,parallel,ff_pid,2,f,79821,41.37,0.0040,-0.0015,0.53,2.975,10.105,0.40584,0.4,-0.15,1,1
S06,parallel,ff_pid,2,f,79923,41.14,0.0070,-0.0015,0.63,2.853,10.207,0.40358,0.7,-0.15,1,1
S06,parallel,ff_pid,2,f,80027,40.86,0.0098,-0.0015,0.62,2.810,10.311,0.40084,0.98,-0.15,1,1
S06,parallel,ff_pid,2,f,80129,41.11,0.0125,-0.0018,0.67,2.854,10.413,0.40329,1.25,-0.18,1,1
S06,parallel,ff_pid,2,f,80289,42.84,0.0171,-0.0018,0.55,2.904,10.573,0.42026,1.71,-0.18,1,1
S06,parallel,ff_pid,2,f,80477,45.45,0.0220,-0.0018,0.50,2.890,10.761,0.44586,2.2,-0.18,1,1
S06,parallel,ff_pid,2,f,80583,46.36,0.0250,-0.0018,0.38,2.961,10.867,0.45479,2.5,-0.18,1,1
S06,parallel,ff_pid,2,f,80690,46.36,0.0281,-0.0018,0.30,3.069,10.974,0.45479,2.81,-0.18,1,1
S06,parallel,ff_pid,2,f,80790,47.17,0.0308,-0.0021,0.25,2.952,11.074,0.46274,3.08,-0.21,1,1
S06,parallel,ff_pid,2,f,80891,47.89,0.0336,-0.0021,0.21,3.134,11.175,0.4698,3.36,-0.21,1,1
S06,parallel,ff_pid,2,f,80991,48.25,0.0363,-0.0021,0.16,3.146,11.275,0.47333,3.63,-0.21,1,1
S06,parallel,ff_pid,2,f,81091,48.34,0.0388,-0.0021,0.09,3.038,11.375,0.47422,3.88,-0.21,1,1
S06,parallel,ff_pid,2,f,81273,48.06,0.0439,-0.0021,0.04,3.174,11.557,0.47147,4.39,-0.21,1,1
S06,parallel,ff_pid,2,f,81374,47.63,0.0464,-0.0021,0.03,3.082,11.658,0.46725,4.64,-0.21,1,1
S06,parallel,ff_pid,2,f,81474,47.41,0.0491,-0.0018,0.04,3.138,11.758,0.46509,4.91,-0.18,1,1
S06,parallel,ff_pid,2,f,81587,47.34,0.0519,-0.0018,0.12,2.996,11.871,0.46441,5.19,-0.18,1,1
S06,parallel,ff_pid,2,f,81733,47.19,0.0555,-0.0018,0.19,3.023,12.017,0.46293,5.55,-0.18,1,1
S06,parallel,ff_pid,2,f,81839,47.10,0.0583,-0.0018,0.30,3.174,12.123,0.46205,5.83,-0.18,1,1
S06,parallel,ff_pid,2,f,81939,47.03,0.0607,-0.0018,0.31,3.067,12.223,0.46136,6.07,-0.18,1,1
S06,parallel,ff_pid,2,f,82039,47.11,0.0632,-0.0018,0.31,3.067,12.323,0.46215,6.32,-0.18,1,1
S06,parallel,ff_pid,2,f,82139,46.96,0.0656,-0.0018,0.30,3.174,12.423,0.46068,6.56,-0.18,1,1
S06,parallel,ff_pid,2,f,82242,46.89,0.0684,-0.0018,0.28,3.113,12.526,0.45999,6.84,-0.18,1,1
S06,parallel,ff_pid,2,f,82344,46.82,0.0708,-0.0018,0.26,3.174,12.628,0.4593,7.08,-0.18,1,1
S06,parallel,ff_pid,2,f,82506,46.58,0.0748,-0.0018,0.14,3.009,12.79,0.45695,7.48,-0.18,1,1
S06,parallel,ff_pid,2,f,82612,46.45,0.0778,-0.0018,0.20,3.160,12.896,0.45567,7.78,-0.18,1,1
S06,parallel,ff_pid,2,f,82800,46.42,0.0827,-0.0015,0.26,3.145,13.084,0.45538,8.27,-0.15,1,1
S06,parallel,ff_pid,2,f,82906,46.42,0.0854,-0.0015,0.49,3.105,13.19,0.45538,8.54,-0.15,1,1
S06,parallel,ff_pid,2,f,83013,46.50,0.0879,-0.0018,0.13,3.129,13.297,0.45616,8.79,-0.18,1,1
S06,parallel,ff_pid,2,f,83114,46.61,0.0903,-0.0018,0.07,2.934,13.398,0.45724,9.03,-0.18,1,1
S06,parallel,ff_pid,2,f,83264,46.73,0.0943,-0.0018,0.19,2.747,13.548,0.45842,9.43,-0.18,1,1
S06,parallel,ff_pid,2,f,83364,46.94,0.0967,-0.0018,0.10,2.918,13.648,0.46048,9.67,-0.18,1,1
S06,parallel,ff_pid,2,f,83557,47.51,0.1016,-0.0021,-0.07,2.996,13.841,0.46607,10.16,-0.21,1,1
S06,parallel,ff_pid,2,f,83657,47.66,0.1044,-0.0021,-0.18,3.028,13.941,0.46754,10.44,-0.21,1,1
S06,parallel,ff_pid,2,f,83758,47.85,0.1068,-0.0021,-0.27,3.073,14.042,0.46941,10.68,-0.21,1,1
S06,parallel,ff_pid,2,f,83859,47.89,0.1096,-0.0021,-0.31,2.955,14.143,0.4698,10.96,-0.21,1,1
S06,parallel,ff_pid,2,f,83960,47.50,0.1123,-0.0021,-0.33,3.110,14.244,0.46597,11.23,-0.21,1,1
S06,parallel,ff_pid,2,f,84061,47.34,0.1151,-0.0021,-0.37,3.038,14.345,0.46441,11.51,-0.21,1,1
S06,parallel,ff_pid,2,f,84165,47.10,0.1178,-0.0018,-0.40,3.045,14.449,0.46205,11.78,-0.18,1,1
S06,parallel,ff_pid,2,f,84273,46.91,0.1205,-0.0018,-0.41,3.077,14.557,0.46019,12.05,-0.18,1,0
S06,parallel,ff_pid,2,s,84375,46.84,0.1208,-0.0021,-0.38,0.662,14.659,0.4595,12.08,-0.21,0,0
S06,parallel,ff_pid,2,s,84475,46.80,0.1208,-0.0021,-0.39,0.692,14.759,0.45911,12.08,-0.21,0,0
S06,parallel,ff_pid,2,s,84578,46.23,0.1208,-0.0021,-0.39,0.745,14.862,0.45352,12.08,-0.21,0,0
S06,parallel,ff_pid,2,s,84679,45.79,0.1208,-0.0021,-0.39,0.745,14.963,0.4492,12.08,-0.21,0,0
S06,parallel,ff_pid,2,s,84780,45.37,0.1208,-0.0021,-0.39,0.000,15.064,0.44508,12.08,-0.21,0,0
S06,parallel,ff_pid,2,s,84881,44.96,0.1208,-0.0021,-0.39,0.778,15.165,0.44106,12.08,-0.21,0,0
S06,parallel,ff_pid,2,b,85010,44.23,0.1181,-0.0018,-0.36,1.788,15.294,0.4339,11.81,-0.18,1,0
S06,parallel,ff_pid,2,b,85110,42.80,0.1154,-0.0021,-0.36,2.532,15.394,0.41987,11.54,-0.21,1,1
S06,parallel,ff_pid,2,b,85262,40.61,0.1105,-0.0021,-0.42,2.830,15.546,0.39838,11.05,-0.21,1,1
S06,parallel,ff_pid,2,b,85362,38.10,0.1074,-0.0021,-0.41,2.870,15.646,0.37376,10.74,-0.21,1,1
S06,parallel,ff_pid,2,b,85462,35.35,0.1044,-0.0024,-0.42,2.693,15.746,0.34678,10.44,-0.24,1,1
S06,parallel,ff_pid,2,b,85563,33.07,0.1013,-0.0024,-0.41,2.788,15.847,0.32442,10.13,-0.24,1,1
S06,parallel,ff_pid,2,b,85663,31.70,0.0983,-0.0024,-0.43,2.833,15.947,0.31098,9.83,-0.24,1,1
S06,parallel,ff_pid,2,b,85767,31.21,0.0952,-0.0027,-0.43,2.820,16.051,0.30617,9.52,-0.27,1,1
S06,parallel,ff_pid,2,b,85908,31.96,0.0912,-0.0027,-0.43,2.695,16.192,0.31353,9.12,-0.27,1,1
S06,parallel,ff_pid,2,b,86008,33.06,0.0882,-0.0031,-0.49,2.759,16.292,0.32432,8.82,-0.31,1,1
S06,parallel,ff_pid,2,b,86108,34.52,0.0851,-0.0031,-0.55,2.615,16.392,0.33864,8.51,-0.31,1,1
S06,parallel,ff_pid,2,b,86208,36.34,0.0821,-0.0031,-0.53,2.666,16.492,0.3565,8.21,-0.31,1,1
S06,parallel,ff_pid,2,b,86385,40.36,0.0766,-0.0034,-0.41,2.754,16.669,0.39593,7.66,-0.34,1,1
S06,parallel,ff_pid,2,b,86485,41.31,0.0735,-0.0034,-0.35,2.672,16.769,0.40525,7.35,-0.34,1,1
S06,parallel,ff_pid,2,b,86637,41.36,0.0690,-0.0037,-0.29,2.748,16.921,0.40574,6.9,-0.37,1,1
S06,parallel,ff_pid,2,b,86737,41.36,0.0656,-0.0034,-0.26,2.748,17.021,0.40574,6.56,-0.34,1,1
S06,parallel,ff_pid,2,b,86847,40.21,0.0623,-0.0034,-0.20,2.505,17.131,0.39446,6.23,-0.34,1,1
S06,parallel,ff_pid,2,b,86947,39.19,0.0592,-0.0037,-0.23,2.609,17.231,0.38445,5.92,-0.37,1,1
S06,parallel,ff_pid,2,b,87047,38.47,0.0562,-0.0037,-0.24,2.625,17.331,0.37739,5.62,-0.37,1,1
S06,parallel,ff_pid,2,b,87148,38.01,0.0528,-0.0037,-0.25,2.594,17.432,0.37288,5.28,-0.37,1,1
S06,parallel,ff_pid,2,b,87248,37.75,0.0497,-0.0037,-0.10,2.640,17.532,0.37033,4.97,-0.37,1,1
S06,parallel,ff_pid,2,b,87410,37.63,0.0449,-0.0037,0.51,2.658,17.694,0.36915,4.49,-0.37,1,1
S06,parallel,ff_pid,2,b,87510,37.64,0.0418,-0.0037,0.41,2.580,17.794,0.36925,4.18,-0.37,1,1
S06,parallel,ff_pid,2,b,87611,37.55,0.0385,-0.0037,0.57,2.703,17.895,0.36837,3.85,-0.37,1,1
S06,parallel,ff_pid,2,b,87765,37.52,0.0336,-0.0040,0.51,2.701,18.049,0.36807,3.36,-0.4,1,1
S06,parallel,ff_pid,2,b,87911,37.42,0.0287,-0.0037,0.21,2.838,18.195,0.36709,2.87,-0.37,1,1
S06,parallel,ff_pid,2,b,88011,37.28,0.0256,-0.0040,0.16,2.823,18.295,0.36572,2.56,-0.4,1,1
S06,parallel,ff_pid,2,b,88111,37.24,0.0226,-0.0040,0.13,2.871,18.395,0.36532,2.26,-0.4,1,1
S06,parallel,ff_pid,2,b,88307,37.30,0.0168,-0.0040,-0.01,2.778,18.591,0.36591,1.68,-0.4,1,1
S06,parallel,ff_pid,2,b,88495,37.48,0.0113,-0.0040,-0.15,2.796,18.779,0.36768,1.13,-0.4,1,1
S06,parallel,ff_pid,2,b,88595,37.74,0.0085,-0.0040,-0.14,2.823,18.879,0.37023,0.85,-0.4,1,1
S06,parallel,ff_pid,2,b,88695,38.01,0.0055,-0.0040,-0.11,2.870,18.979,0.37288,0.55,-0.4,1,1
S06,parallel,ff_pid,2,b,88795,38.29,0.0024,-0.0040,0.01,3.007,19.079,0.37562,0.24,-0.4,1,1
S06,parallel,ff_pid,2,b,88898,38.75,-0.0003,-0.0040,0.01,2.991,19.182,0.38014,-0.03,-0.4,1,0
S06,parallel,ff_pid,2,s,88998,39.07,-0.0006,-0.0040,0.02,0.082,19.282,0.38328,-0.06,-0.4,0,0
S06,parallel,ff_pid,2,s,89099,39.47,-0.0006,-0.0040,0.02,0.123,19.383,0.3872,-0.06,-0.4,0,0
S06,parallel,ff_pid,2,s,89200,39.98,-0.0006,-0.0040,0.02,0.097,19.484,0.3922,-0.06,-0.4,0,0
S06,parallel,ff_pid,2,s,89301,40.47,-0.0006,-0.0040,0.02,0.131,19.585,0.39701,-0.06,-0.4,0,0
S06,parallel,ff_pid,2,s,89402,41.08,-0.0006,-0.0040,0.02,0.000,19.686,0.40299,-0.06,-0.4,0,0
S06,parallel,ff_pid,2,s,89503,41.76,-0.0006,-0.0040,0.04,0.089,19.787,0.40967,-0.06,-0.4,0,0
S06,parallel,ff_pid,3,f,89603,42.85,0.0009,-0.0040,0.33,2.307,19.887,0.42036,0.09,-0.4,1,0
S06,parallel,ff_pid,3,f,89703,43.05,0.0037,-0.0040,0.49,2.763,19.987,0.42232,0.37,-0.4,1,1
S06,parallel,ff_pid,3,f,89804,42.65,0.0067,-0.0040,0.59,2.857,20.088,0.4184,0.67,-0.4,1,1
S06,parallel,ff_pid,3,f,89905,42.06,0.0092,-0.0043,0.66,2.707,20.189,0.41261,0.92,-0.43,1,1
S06,parallel,ff_pid,3,f,90005,41.87,0.0122,-0.0040,0.70,2.824,20.289,0.41074,1.22,-0.4,1,1
S06,parallel,ff_pid,3,f,90146,42.68,0.0162,-0.0040,0.81,2.976,20.43,0.41869,1.62,-0.4,1,1
S06,parallel,ff_pid,3,f,90246,43.92,0.0189,-0.0040,0.68,2.808,20.53,0.43086,1.89,-0.4,1,1
S06,parallel,ff_pid,3,f,90346,45.35,0.0217,-0.0040,0.57,2.945,20.63,0.44488,2.17,-0.4,1,1
S06,parallel,ff_pid,3,f,90447,46.43,0.0244,-0.0043,0.44,3.038,20.731,0.45548,2.44,-0.43,1,1
S06,parallel,ff_pid,3,f,90549,47.32,0.0275,-0.0043,0.34,2.976,20.833,0.46421,2.75,-0.43,1,1
S06,parallel,ff_pid,3,f,90653,47.51,0.0302,-0.0040,0.28,3.023,20.937,0.46607,3.02,-0.4,1,1
S06,parallel,ff_pid,3,f,90756,47.59,0.0330,-0.0043,0.21,3.086,21.04,0.46686,3.3,-0.43,1,1
S06,parallel,ff_pid,3,f,90860,47.64,0.0357,-0.0043,0.16,3.114,21.144,0.46735,3.57,-0.43,1,1
S06,parallel,ff_pid,3,f,90964,47.82,0.0385,-0.0043,0.10,3.067,21.248,0.46911,3.85,-0.43,1,1
S06,parallel,ff_pid,3,f,91068,48.11,0.0412,-0.0040,0.07,3.113,21.352,0.47196,4.12,-0.4,1,1
S06,parallel,ff_pid,3,f,91172,48.15,0.0439,-0.0040,0.05,3.052,21.456,0.47235,4.39,-0.4,1,1
S06,parallel,ff_pid,3,f,91276,48.12,0.0467,-0.0040,0.04,3.252,21.56,0.47206,4.67,-0.4,1,1
S06,parallel,ff_pid,3,f,91479,47.78,0.0519,-0.0040,0.08,3.037,21.763,0.46872,5.19,-0.4,1,1
S06,parallel,ff_pid,3,f,91667,47.41,0.0568,-0.0040,0.44,3.128,21.951,0.46509,5.68,-0.4,1,1
S06,parallel,ff_pid,3,f,91834,47.31,0.0607,-0.0040,0.39,2.991,22.118,0.46411,6.07,-0.4,1,1
S06,parallel,ff_pid,3,f,91934,47.27,0.0632,-0.0040,0.35,3.082,22.218,0.46372,6.32,-0.4,1,1
S06,parallel,ff_pid,3,f,92034,47.12,0.0659,-0.0040,0.32,3.098,22.318,0.46225,6.59,-0.4,1,1
S06,parallel,ff_pid,3,f,92149,47.01,0.0687,-0.0040,0.34,2.949,22.433,0.46117,6.87,-0.4,1,1
S06,parallel,ff_pid,3,f,92249,46.94,0.0711,-0.0040,0.27,3.042,22.533,0.46048,7.11,-0.4,1,1
S06,parallel,ff_pid,3,f,92350,46.86,0.0739,-0.0040,0.23,3.054,22.634,0.4597,7.39,-0.4,1,1
S06,parallel,ff_pid,3,f,92545,46.74,0.0787,-0.0043,0.03,3.159,22.829,0.45852,7.87,-0.43,1,1
S06,parallel,ff_pid,3,f,92645,46.73,0.0815,-0.0043,0.03,3.056,22.929,0.45842,8.15,-0.43,1,1
S06,parallel,ff_pid,3,f,92746,46.79,0.0839,-0.0043,0.03,2.988,23.03,0.45901,8.39,-0.43,1,1
S06,parallel,ff_pid,3,f,92846,46.78,0.0867,-0.0043,-0.03,3.133,23.13,0.45891,8.67,-0.43,1,1
S06,parallel,ff_pid,3,f,93004,47.11,0.0909,-0.0040,-0.18,3.094,23.288,0.46215,9.09,-0.4,1,1
S06,parallel,ff_pid,3,f,93110,47.11,0.0937,-0.0040,-0.07,2.856,23.394,0.46215,9.37,-0.4,1,1
S06,parallel,ff_pid,3,f,93210,47.46,0.0961,-0.0040,-0.06,2.935,23.494,0.46558,9.61,-0.4,1,1
S06,parallel,ff_pid,3,f,93310,47.87,0.0989,-0.0040,-0.06,3.005,23.594,0.4696,9.89,-0.4,1,1
S06,parallel,ff_pid,3,f,93466,48.57,0.1031,-0.0040,-0.14,3.122,23.75,0.47647,10.31,-0.4,1,1
S06,parallel,ff_pid,3,f,93566,48.67,0.1059,-0.0040,-0.25,3.077,23.85,0.47745,10.59,-0.4,1,1
S06,parallel,ff_pid,3,f,93667,48.77,0.1086,-0.0037,-0.29,3.053,23.951,0.47843,10.86,-0.37,1,1
