participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S07,parallel,ff_pid,1,f,50879,39.86,0.0000,0.0000,-0.03,0.043,0.0,0.39103,0.0,0.0,1,0
S07,parallel,ff_pid,1,f,50980,39.74,0.0003,0.0000,0.07,0.905,0.101,0.38985,0.03,0.0,1,1
S07,parallel,ff_pid,1,f,51080,39.63,0.0021,0.0000,0.40,2.502,0.201,0.38877,0.21,0.0,1,1
S07,parallel,ff_pid,1,f,51181,39.65,0.0052,0.0000,0.48,2.808,0.302,0.38897,0.52,0.0,1,1
S07,parallel,ff_pid,1,f,51296,40.29,0.0082,0.0000,0.55,2.808,0.417,0.39524,0.82,0.0,1,1
S07,parallel,ff_pid,1,f,51396,41.55,0.0110,0.0000,0.57,2.838,0.517,0.40761,1.1,0.0,1,1
S07,parallel,ff_pid,1,f,51496,43.14,0.0137,0.0000,0.48,2.962,0.617,0.4232,1.37,0.0,1,1
S07,parallel,ff_pid,1,f,51596,44.71,0.0165,0.0000,0.45,2.780,0.717,0.43861,1.65,0.0,1,1
S07,parallel,ff_pid,1,f,51699,46.50,0.0192,0.0000,0.45,2.856,0.82,0.45616,1.92,0.0,1,1
S07,parallel,ff_pid,1,f,51802,46.53,0.0223,0.0000,0.45,2.923,0.923,0.45646,2.23,0.0,1,1
S07,parallel,ff_pid,1,f,51915,46.34,0.0253,0.0000,0.46,3.057,1.036,0.4546,2.53,0.0,1,1
S07,parallel,ff_pid,1,f,52015,46.20,0.0281,0.0000,0.42,2.935,1.136,0.45322,2.81,0.0,1,1
S07,parallel,ff_pid,1,f,52115,46.30,0.0308,0.0000,0.37,3.104,1.236,0.4542,3.08,0.0,1,1
S07,parallel,ff_pid,1,f,52216,46.53,0.0333,0.0000,0.29,3.103,1.337,0.45646,3.33,0.0,1,1
S07,parallel,ff_pid,1,f,52415,46.71,0.0388,0.0000,0.08,3.210,1.536,0.45823,3.88,0.0,1,1
S07,parallel,ff_pid,1,f,52603,46.79,0.0436,0.0000,0.14,3.113,1.724,0.45901,4.36,0.0,1,1
S07,parallel,ff_pid,1,f,52703,46.79,0.0461,0.0000,0.11,3.159,1.824,0.45901,4.61,0.0,1,1
S07,parallel,ff_pid,1,f,52896,47.00,0.0510,0.0000,0.13,3.098,2.017,0.46107,5.1,0.0,1,1
S07,parallel,ff_pid,1,f,52996,47.04,0.0534,0.0000,0.06,3.159,2.117,0.46146,5.34,0.0,1,1
S07,parallel,ff_pid,1,f,53096,47.17,0.0558,0.0000,0.02,3.195,2.217,0.46274,5.58,0.0,1,1
S07,parallel,ff_pid,1,f,53203,47.22,0.0586,0.0000,-0.01,2.994,2.324,0.46323,5.86,0.0,1,1
S07,parallel,ff_pid,1,f,53303,47.26,0.0607,0.0000,0.04,3.130,2.424,0.46362,6.07,0.0,1,1
S07,parallel,ff_pid,1,f,53496,47.53,0.0656,0.0000,0.04,3.099,2.617,0.46627,6.56,0.0,1,1
S07,parallel,ff_pid,1,f,53596,47.65,0.0677,0.0000,0.07,3.175,2.717,0.46745,6.77,0.0,1,1
S07,parallel,ff_pid,1,f,53696,47.79,0.0705,0.0000,0.02,3.146,2.817,0.46882,7.05,0.0,1,1
S07,parallel,ff_pid,1,f,53796,47.91,0.0726,0.0000,0.02,3.113,2.917,0.47,7.26,0.0,1,1
S07,parallel,ff_pid,1,f,53955,47.74,0.0766,0.0000,-0.24,3.221,3.076,0.46833,7.66,0.0,1,1
S07,parallel,ff_pid,1,f,54055,47.54,0.0790,0.0000,-0.14,3.189,3.176,0.46637,7.9,0.0,1,1
S07,parallel,ff_pid,1,f,54155,47.33,0.0815,0.0000,-0.09,3.130,3.276,0.46431,8.15,0.0,1,1
S07,parallel,ff_pid,1,f,54256,47.07,0.0842,0.0003,-0.08,3.070,3.377,0.46176,8.42,0.03,1,1
S07,parallel,ff_pid,1,f,54357,46.82,0.0867,0.0000,-0.09,2.933,3.478,0.4593,8.67,0.0,1,1
S07,parallel,ff_pid,1,f,54458,46.70,0.0891,0.0000,-0.06,2.993,3.579,0.45813,8.91,0.0,1,1
S07,parallel,ff_pid,1,f,54660,46.48,0.0943,0.0000,-0.21,3.311,3.781,0.45597,9.43,0.0,1,1
S07,parallel,ff_pid,1,f,54760,46.46,0.0967,0.0000,-0.15,2.965,3.881,0.45577,9.67,0.0,1,1
S07,parallel,ff_pid,1,f,54860,46.60,0.0992,0.0003,-0.12,3.056,3.981,0.45715,9.92,0.03,1,1
S07,parallel,ff_pid,1,f,54961,46.71,0.1019,0.0003,-0.07,3.041,4.082,0.45823,10.19,0.03,1,1
S07,parallel,ff_pid,1,f,55061,46.79,0.1044,0.0000,-0.04,3.083,4.182,0.45901,10.44,0.0,1,1
S07,parallel,ff_pid,1,f,55163,46.86,0.1071,0.0003,-0.02,2.939,4.284,0.4597,10.71,0.03,1,1
S07,parallel,ff_pid,1,f,55267,46.83,0.1099,0.0003,-0.03,3.046,4.388,0.4594,10.99,0.03,1,1
S07,parallel,ff_pid,1,f,55372,46.75,0.1123,0.0003,-0.04,3.069,4.493,0.45862,11.23,0.03,1,1
S07,parallel,ff_pid,1,f,55474,46.68,0.1151,0.0003,-0.07,3.101,4.595,0.45793,11.51,0.03,1,1
S07,parallel,ff_pid,1,f,55578,46.63,0.1175,0.0003,-0.07,3.055,4.699,0.45744,11.75,0.03,1,0
S07,parallel,ff_pid,1,s,55785,46.47,0.1218,0.0006,1.72,1.810,4.906,0.45587,12.18,0.06,0,0
S07,parallel,ff_pid,1,s,55888,46.18,0.1218,0.0006,2.01,0.797,5.009,0.45303,12.18,0.06,0,0
S07,parallel,ff_pid,1,s,55988,45.22,0.1218,0.0006,2.01,0.796,5.109,0.44361,12.18,0.06,0,0
S07,parallel,ff_pid,1,s,56090,43.91,0.1218,0.0006,2.01,0.788,5.211,0.43076,12.18,0.06,0,0
S07,parallel,ff_pid,1,s,56190,42.60,0.1218,0.0006,2.01,0.817,5.311,0.41791,12.18,0.06,0,0
S07,parallel,ff_pid,1,s,56291,41.21,0.1218,0.0006,2.01,0.000,5.412,0.40427,12.18,0.06,0,0
S07,parallel,ff_pid,1,s,56392,39.40,0.1218,0.0006,2.00,0.840,5.513,0.38651,12.18,0.06,0,0
S07,parallel,ff_pid,1,b,56492,39.12,0.1196,0.0006,1.26,2.065,5.613,0.38377,11.96,0.06,1,0
S07,parallel,ff_pid,1,b,56592,38.87,0.1166,0.0003,0.53,2.563,5.713,0.38131,11.66,0.03,1,1
S07,parallel,ff_pid,1,b,56692,38.61,0.1132,0.0003,0.13,2.575,5.813,0.37876,11.32,0.03,1,1
S07,parallel,ff_pid,1,b,56874,37.26,0.1074,0.0003,-0.37,2.703,5.995,0.36552,10.74,0.03,1,1
S07,parallel,ff_pid,1,b,56974,35.92,0.1041,0.0000,-0.48,2.695,6.095,0.35238,10.41,0.0,1,1
S07,parallel,ff_pid,1,b,57075,34.37,0.1010,0.0000,-0.53,2.721,6.196,0.33717,10.1,0.0,1,1
S07,parallel,ff_pid,1,b,57176,31.69,0.0977,0.0000,-0.53,2.644,6.297,0.31088,9.77,0.0,1,1
S07,parallel,ff_pid,1,b,57276,31.24,0.0946,0.0000,-0.55,2.691,6.397,0.30646,9.46,0.0,1,1
S07,parallel,ff_pid,1,b,57377,31.44,0.0912,0.0000,-0.51,2.703,6.498,0.30843,9.12,0.0,1,1
S07,parallel,ff_pid,1,b,57481,32.09,0.0879,0.0000,-0.51,2.687,6.602,0.3148,8.79,0.0,1,1
S07,parallel,ff_pid,1,b,57584,32.99,0.0848,-0.0003,-0.52,2.690,6.705,0.32363,8.48,-0.03,1,1
S07,parallel,ff_pid,1,b,57688,35.50,0.0818,-0.0003,-0.48,2.657,6.809,0.34825,8.18,-0.03,1,1
S07,parallel,ff_pid,1,b,57790,36.63,0.0784,-0.0003,-0.42,2.660,6.911,0.35934,7.84,-0.03,1,1
S07,parallel,ff_pid,1,b,57893,37.33,0.0754,-0.0003,-0.32,2.597,7.014,0.36621,7.54,-0.03,1,1
S07,parallel,ff_pid,1,b,57997,37.68,0.0720,0.0000,-0.24,2.625,7.118,0.36964,7.2,0.0,1,1
S07,parallel,ff_pid,1,b,58101,37.61,0.0687,-0.0003,-0.23,2.779,7.222,0.36895,6.87,-0.03,1,1
S07,parallel,ff_pid,1,b,58205,36.59,0.0653,-0.0003,-0.20,2.732,7.326,0.35895,6.53,-0.03,1,1
S07,parallel,ff_pid,1,b,58309,36.23,0.0620,-0.0003,-0.20,2.731,7.43,0.35542,6.2,-0.03,1,1
S07,parallel,ff_pid,1,b,58491,36.03,0.0562,-0.0003,-0.24,2.703,7.612,0.35345,5.62,-0.03,1,1
S07,parallel,ff_pid,1,b,58591,35.84,0.0528,-0.0003,-0.21,2.629,7.712,0.35159,5.28,-0.03,1,1
S07,parallel,ff_pid,1,b,58692,35.65,0.0494,-0.0006,-0.20,2.556,7.813,0.34973,4.94,-0.06,1,1
S07,parallel,ff_pid,1,b,58824,35.74,0.0455,-0.0006,-0.39,2.610,7.945,0.35061,4.55,-0.06,1,1
S07,parallel,ff_pid,1,b,58925,35.87,0.0421,-0.0009,-0.26,2.506,8.046,0.35188,4.21,-0.09,1,1
S07,parallel,ff_pid,1,b,59025,35.91,0.0388,-0.0009,-0.18,2.876,8.146,0.35228,3.88,-0.09,1,1
S07,parallel,ff_pid,1,b,59125,36.06,0.0357,-0.0009,-0.12,2.779,8.246,0.35375,3.57,-0.09,1,1
S07,parallel,ff_pid,1,b,59225,36.38,0.0323,-0.0009,-0.03,2.688,8.346,0.35689,3.23,-0.09,1,1
S07,parallel,ff_pid,1,b,59329,36.48,0.0293,-0.0009,0.02,2.704,8.45,0.35787,2.93,-0.09,1,1
S07,parallel,ff_pid,1,b,59433,36.73,0.0259,-0.0012,0.04,2.781,8.554,0.36032,2.59,-0.12,1,1
S07,parallel,ff_pid,1,b,59634,37.09,0.0195,-0.0012,-0.04,2.880,8.755,0.36385,1.95,-0.12,1,1
S07,parallel,ff_pid,1,b,59734,37.30,0.0165,-0.0015,-0.04,2.665,8.855,0.36591,1.65,-0.15,1,1
