participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S10,parallel,ff_pid,1,f,55146,47.99,0.0793,0.0003,0.13,3.043,3.1,0.47078,7.93,0.03,1,1
S10,parallel,ff_pid,1,f,55253,48.11,0.0821,0.0003,0.20,3.023,3.207,0.47196,8.21,0.03,1,1
S10,parallel,ff_pid,1,f,55359,48.11,0.0848,0.0003,0.09,3.154,3.313,0.47196,8.48,0.03,1,1
S10,parallel,ff_pid,1,f,55459,48.23,0.0876,0.0003,0.06,3.077,3.413,0.47314,8.76,0.03,1,1
S10,parallel,ff_pid,1,f,55560,48.50,0.0900,0.0003,0.02,3.048,3.514,0.47578,9.0,0.03,1,1
S10,parallel,ff_pid,1,f,55672,48.72,0.0931,0.0003,0.05,3.247,3.626,0.47794,9.31,0.03,1,1
S10,parallel,ff_pid,1,f,55773,48.95,0.0955,0.0003,-0.07,3.063,3.727,0.4802,9.55,0.03,1,1
S10,parallel,ff_pid,1,f,55873,49.24,0.0983,0.0003,-0.14,3.049,3.827,0.48304,9.83,0.03,1,1
S10,parallel,ff_pid,1,f,55973,49.35,0.1010,0.0003,-0.18,3.053,3.927,0.48412,10.1,0.03,1,1
S10,parallel,ff_pid,1,f,56074,49.31,0.1038,0.0003,-0.22,3.079,4.028,0.48373,10.38,0.03,1,1
S10,parallel,ff_pid,1,f,56239,49.04,0.1080,0.0006,-0.24,2.873,4.193,0.48108,10.8,0.06,1,1
S10,parallel,ff_pid,1,f,56339,48.80,0.1108,0.0006,-0.27,2.897,4.293,0.47873,11.08,0.06,1,1
S10,parallel,ff_pid,1,f,56440,48.69,0.1135,0.0006,-0.28,2.954,4.394,0.47765,11.35,0.06,1,1
S10,parallel,ff_pid,1,f,56540,48.50,0.1163,0.0009,-0.28,2.963,4.494,0.47578,11.63,0.09,1,1
S10,parallel,ff_pid,1,f,56641,48.18,0.1190,0.0009,-0.27,3.017,4.595,0.47265,11.9,0.09,1,0
S10,parallel,ff_pid,1,s,56742,47.84,0.1212,0.0009,-0.23,0.798,4.696,0.46931,12.12,0.09,0,0
S10,parallel,ff_pid,1,s,56844,46.96,0.1212,0.0009,-0.23,0.792,4.798,0.46068,12.12,0.09,0,0
S10,parallel,ff_pid,1,s,56944,46.35,0.1212,0.0009,-0.23,0.835,4.898,0.45469,12.12,0.09,0,0
S10,parallel,ff_pid,1,s,57046,45.77,0.1212,0.0009,-0.23,0.840,5.0,0.449,12.12,0.09,0,0
S10,parallel,ff_pid,1,s,57146,45.20,0.1212,0.0009,-0.23,0.864,5.1,0.44341,12.12,0.09,0,0
S10,parallel,ff_pid,1,s,57247,44.68,0.1212,0.0009,-0.23,0.882,5.201,0.43831,12.12,0.09,0,0
S10,parallel,ff_pid,1,b,57437,43.92,0.1181,0.0009,-0.34,1.978,5.391,0.43086,11.81,0.09,1,0
S10,parallel,ff_pid,1,b,57537,43.44,0.1157,0.0009,-0.38,2.702,5.491,0.42615,11.57,0.09,1,1
S10,parallel,ff_pid,1,b,57689,42.41,0.1111,0.0006,-0.46,2.891,5.643,0.41604,11.11,0.06,1,1
S10,parallel,ff_pid,1,b,57789,40.79,0.1080,0.0006,-0.41,2.695,5.743,0.40015,10.8,0.06,1,1
S10,parallel,ff_pid,1,b,57890,36.85,0.1050,0.0003,-0.37,2.918,5.844,0.3615,10.5,0.03,1,1
S10,parallel,ff_pid,1,b,57991,34.94,0.1019,0.0003,-0.30,2.792,5.945,0.34276,10.19,0.03,1,1
S10,parallel,ff_pid,1,b,58091,33.59,0.0989,0.0003,-0.29,2.847,6.045,0.32952,9.89,0.03,1,1
S10,parallel,ff_pid,1,b,58191,32.98,0.0958,0.0003,-0.31,2.870,6.145,0.32353,9.58,0.03,1,1
S10,parallel,ff_pid,1,b,58293,32.83,0.0928,0.0000,-0.35,2.790,6.247,0.32206,9.28,0.0,1,1
S10,parallel,ff_pid,1,b,58397,33.65,0.0897,0.0000,-0.32,2.739,6.351,0.33011,8.97,0.0,1,1
S10,parallel,ff_pid,1,b,58501,34.80,0.0867,0.0000,-0.36,2.635,6.455,0.34139,8.67,0.0,1,1
S10,parallel,ff_pid,1,b,58605,36.33,0.0836,0.0000,-0.33,2.736,6.559,0.3564,8.36,0.0,1,1
S10,parallel,ff_pid,1,b,58709,38.12,0.0803,0.0000,-0.34,2.741,6.663,0.37396,8.03,0.0,1,1
S10,parallel,ff_pid,1,b,58822,39.19,0.0769,0.0000,-0.35,2.642,6.776,0.38445,7.69,0.0,1,1
S10,parallel,ff_pid,1,b,58927,39.19,0.0735,0.0000,-0.20,2.917,6.881,0.38445,7.35,0.0,1,1
S10,parallel,ff_pid,1,b,59027,39.63,0.0705,0.0000,-0.19,2.764,6.981,0.38877,7.05,0.0,1,1
S10,parallel,ff_pid,1,b,59128,39.46,0.0671,-0.0003,-0.09,2.780,7.082,0.3871,6.71,-0.03,1,1
S10,parallel,ff_pid,1,b,59228,38.84,0.0641,-0.0003,0.03,2.839,7.182,0.38102,6.41,-0.03,1,1
S10,parallel,ff_pid,1,b,59386,36.87,0.0592,-0.0003,0.26,2.603,7.34,0.36169,5.92,-0.03,1,1
S10,parallel,ff_pid,1,b,59492,36.87,0.0562,0.0000,0.54,2.709,7.446,0.36169,5.62,0.0,1,1
S10,parallel,ff_pid,1,b,59680,36.38,0.0504,-0.0003,0.50,2.619,7.634,0.35689,5.04,-0.03,1,1
S10,parallel,ff_pid,1,b,59780,36.15,0.0473,-0.0003,0.23,2.705,7.734,0.35463,4.73,-0.03,1,1
S10,parallel,ff_pid,1,b,59880,36.08,0.0443,-0.0003,0.11,2.641,7.834,0.35394,4.43,-0.03,1,1
S10,parallel,ff_pid,1,b,59980,36.13,0.0409,-0.0003,-0.04,2.736,7.934,0.35444,4.09,-0.03,1,1
S10,parallel,ff_pid,1,b,60082,36.16,0.0378,-0.0003,-0.10,2.886,8.036,0.35473,3.78,-0.03,1,1
S10,parallel,ff_pid,1,b,60186,36.17,0.0345,-0.0006,-0.08,2.810,8.14,0.35483,3.45,-0.06,1,1
S10,parallel,ff_pid,1,b,60290,36.12,0.0314,-0.0006,-0.03,2.900,8.244,0.35434,3.14,-0.06,1,1
S10,parallel,ff_pid,1,b,60395,35.91,0.0281,-0.0006,0.04,2.733,8.349,0.35228,2.81,-0.06,1,1
S10,parallel,ff_pid,1,b,60497,35.83,0.0250,-0.0009,0.05,2.808,8.451,0.35149,2.5,-0.09,1,1
S10,parallel,ff_pid,1,b,60700,35.57,0.0186,-0.0009,-0.03,2.916,8.654,0.34894,1.86,-0.09,1,1
S10,parallel,ff_pid,1,b,60800,35.39,0.0156,-0.0009,-0.04,2.809,8.754,0.34718,1.56,-0.09,1,1
S10,parallel,ff_pid,1,b,60900,35.22,0.0128,-0.0012,-0.06,2.899,8.854,0.34551,1.28,-0.12,1,1
S10,parallel,ff_pid,1,b,61056,35.32,0.0082,-0.0012,0.03,2.886,9.01,0.34649,0.82,-0.12,1,1
S10,parallel,ff_pid,1,b,61156,35.70,0.0052,-0.0012,-0.02,2.945,9.11,0.35022,0.52,-0.12,1,1
S10,parallel,ff_pid,1,b,61265,36.19,0.0021,-0.0012,0.13,3.098,9.219,0.35502,0.21,-0.12,1,0
S10,parallel,ff_pid,1,s,61365,36.81,-0.0006,-0.0015,-0.01,1.862,9.319,0.36111,-0.06,-0.15,0,0
S10,parallel,ff_pid,1,s,61465,37.42,-0.0006,-0.0012,-0.02,0.266,9.419,0.36709,-0.06,-0.12,0,0
S10,parallel,ff_pid,1,s,61566,38.02,-0.0006,-0.0015,-0.02,0.199,9.52,0.37298,-0.06,-0.15,0,0
S10,parallel,ff_pid,1,s,61667,38.86,-0.0006,-0.0015,-0.02,0.150,9.621,0.38122,-0.06,-0.15,0,0
S10,parallel,ff_pid,1,s,61767,39.82,-0.0006,-0.0015,-0.02,0.179,9.721,0.39063,-0.06,-0.15,0,0
S10,parallel,ff_pid,1,s,61868,41.39,-0.0006,-0.0015,-0.02,0.000,9.822,0.40604,-0.06,-0.15,0,0
S10,parallel,ff_pid,1,s,61992,41.92,-0.0006,-0.0015,-0.02,0.150,9.946,0.41124,-0.06,-0.15,0,0
S10,parallel,ff_pid,2,f,62092,42.11,0.0000,-0.0015,0.09,1.724,10.046,0.4131,0.0,-0.15,1,0
S10,parallel,ff_pid,2,f,62192,42.16,0.0021,-0.0012,0.36,2.749,10.146,0.41359,0.21,-0.12,1,1
S10,parallel,ff_pid,2,f,62292,42.32,0.0052,-0.0012,0.44,3.006,10.246,0.41516,0.52,-0.12,1,1
S10,parallel,ff_pid,2,f,62392,42.14,0.0082,-0.0012,0.61,2.902,10.346,0.41339,0.82,-0.12,1,1
S10,parallel,ff_pid,2,f,62493,42.17,0.0113,-0.0012,0.62,2.931,10.447,0.41369,1.13,-0.12,1,1
S10,parallel,ff_pid,2,f,62597,42.64,0.0143,-0.0012,0.62,3.007,10.551,0.4183,1.43,-0.12,1,1
S10,parallel,ff_pid,2,f,62700,43.76,0.0177,-0.0012,0.55,2.961,10.654,0.42929,1.77,-0.12,1,1
S10,parallel,ff_pid,2,f,62804,45.68,0.0208,-0.0012,0.49,3.128,10.758,0.44812,2.08,-0.12,1,1
S10,parallel,ff_pid,2,f,63007,50.06,0.0266,-0.0012,0.44,3.235,10.961,0.49109,2.66,-0.12,1,1
S10,parallel,ff_pid,2,f,63107,51.51,0.0296,-0.0012,0.31,3.205,11.061,0.50531,2.96,-0.12,1,1
S10,parallel,ff_pid,2,f,63208,52.04,0.0323,-0.0012,0.24,3.174,11.162,0.51051,3.23,-0.12,1,1
S10,parallel,ff_pid,2,f,63308,51.80,0.0354,-0.0012,0.19,3.146,11.262,0.50816,3.54,-0.12,1,1
S10,parallel,ff_pid,2,f,63408,51.28,0.0381,-0.0012,0.18,3.145,11.362,0.50306,3.81,-0.12,1,1
S10,parallel,ff_pid,2,f,63512,50.43,0.0409,-0.0012,0.18,3.177,11.466,0.49472,4.09,-0.12,1,1
S10,parallel,ff_pid,2,f,63614,50.17,0.0436,-0.0012,0.23,3.222,11.568,0.49217,4.36,-0.12,1,1
S10,parallel,ff_pid,2,f,63717,49.98,0.0464,-0.0012,0.27,3.190,11.671,0.4903,4.64,-0.12,1,1
S10,parallel,ff_pid,2,f,63899,49.54,0.0513,-0.0015,0.20,3.054,11.853,0.48599,5.13,-0.15,1,1
S10,parallel,ff_pid,2,f,64024,48.82,0.0546,-0.0015,0.16,3.072,11.978,0.47892,5.46,-0.15,1,1
S10,parallel,ff_pid,2,f,64124,48.82,0.0574,-0.0015,0.09,3.084,12.078,0.47892,5.74,-0.15,1,1
S10,parallel,ff_pid,2,f,64318,48.07,0.0626,-0.0015,0.13,3.085,12.272,0.47157,6.26,-0.15,1,1
S10,parallel,ff_pid,2,f,64418,47.70,0.0653,-0.0015,0.09,3.194,12.372,0.46794,6.53,-0.15,1,1
S10,parallel,ff_pid,2,f,64518,47.49,0.0681,-0.0015,0.10,3.162,12.472,0.46588,6.81,-0.15,1,1
S10,parallel,ff_pid,2,f,64619,47.40,0.0708,-0.0015,0.12,3.152,12.573,0.46499,7.08,-0.15,1,1
S10,parallel,ff_pid,2,f,64719,47.35,0.0732,-0.0015,0.12,3.209,12.673,0.4645,7.32,-0.15,1,1
S10,parallel,ff_pid,2,f,64832,47.49,0.0763,-0.0015,0.14,3.190,12.786,0.46588,7.63,-0.15,1,1
S10,parallel,ff_pid,2,f,64999,47.65,0.0809,-0.0012,0.29,3.195,12.953,0.46745,8.09,-0.12,1,1
S10,parallel,ff_pid,2,f,65145,47.74,0.0845,-0.0012,-0.11,3.248,13.099,0.46833,8.45,-0.12,1,1
S10,parallel,ff_pid,2,f,65333,47.87,0.0897,-0.0012,-0.32,3.305,13.287,0.4696,8.97,-0.12,1,1
S10,parallel,ff_pid,2,f,65433,48.03,0.0925,-0.0009,-0.24,3.133,13.387,0.47117,9.25,-0.09,1,1
S10,parallel,ff_pid,2,f,65533,48.30,0.0952,-0.0009,-0.21,3.163,13.487,0.47382,9.52,-0.09,1,1
S10,parallel,ff_pid,2,f,65633,48.57,0.0980,-0.0009,-0.22,3.176,13.587,0.47647,9.8,-0.09,1,1
S10,parallel,ff_pid,2,f,65735,48.82,0.1010,-0.0009,-0.23,3.116,13.689,0.47892,10.1,-0.09,1,1
S10,parallel,ff_pid,2,f,65855,48.94,0.1044,-0.0009,-0.15,3.125,13.809,0.4801,10.44,-0.09,1,1
S10,parallel,ff_pid,2,f,65955,48.87,0.1071,-0.0009,-0.20,3.093,13.909,0.47941,10.71,-0.09,1,1
S10,parallel,ff_pid,2,f,66055,48.69,0.1102,-0.0009,-0.23,3.173,14.009,0.47765,11.02,-0.09,1,1
S10,parallel,ff_pid,2,f,66155,48.47,0.1129,-0.0006,-0.26,3.149,14.109,0.47549,11.29,-0.06,1,1
S10,parallel,ff_pid,2,f,66256,48.14,0.1157,-0.0006,-0.25,3.184,14.21,0.47225,11.57,-0.06,1,1
S10,parallel,ff_pid,2,f,66359,47.82,0.1184,-0.0006,-0.24,3.119,14.313,0.46911,11.84,-0.06,1,0
S10,parallel,ff_pid,2,s,66459,47.08,0.1212,-0.0006,-0.11,1.627,14.413,0.46185,12.12,-0.06,0,0
S10,parallel,ff_pid,2,s,66560,46.67,0.1212,-0.0006,-0.09,0.822,14.514,0.45783,12.12,-0.06,0,0
S10,parallel,ff_pid,2,s,66661,46.21,0.1212,-0.0006,-0.10,0.890,14.615,0.45332,12.12,-0.06,0,0
S10,parallel,ff_pid,2,s,66762,45.61,0.1212,-0.0006,-0.10,0.859,14.716,0.44743,12.12,-0.06,0,0
S10,parallel,ff_pid,2,s,66863,45.02,0.1212,-0.0006,-0.09,0.873,14.817,0.44165,12.12,-0.06,0,0
S10,parallel,ff_pid,2,s,66963,44.52,0.1212,-0.0006,-0.09,0.000,14.917,0.43674,12.12,-0.06,0,0
S10,parallel,ff_pid,2,s,67063,43.65,0.1212,-0.0006,-0.10,0.820,15.017,0.42821,12.12,-0.06,0,0
S10,parallel,ff_pid,2,b,67200,43.45,0.1178,-0.0006,-0.41,2.115,15.154,0.42624,11.78,-0.06,1,0
S10,parallel,ff_pid,2,b,67388,42.33,0.1123,-0.0006,-0.49,2.766,15.342,0.41526,11.23,-0.06,1,1
S10,parallel,ff_pid,2,b,67488,40.94,0.1093,-0.0009,-0.42,2.724,15.442,0.40162,10.93,-0.09,1,1
S10,parallel,ff_pid,2,b,67599,39.05,0.1059,-0.0009,-0.57,2.784,15.553,0.38308,10.59,-0.09,1,1
S10,parallel,ff_pid,2,b,67699,36.94,0.1025,-0.0009,-0.38,2.777,15.653,0.36238,10.25,-0.09,1,1
S10,parallel,ff_pid,2,b,67800,34.83,0.0995,-0.0009,-0.31,2.738,15.754,0.34168,9.95,-0.09,1,1
S10,parallel,ff_pid,2,b,67900,33.32,0.0964,-0.0009,-0.29,2.775,15.854,0.32687,9.64,-0.09,1,1
S10,parallel,ff_pid,2,b,68000,32.64,0.0934,-0.0009,-0.30,2.797,15.954,0.3202,9.34,-0.09,1,1
S10,parallel,ff_pid,2,b,68103,32.71,0.0903,-0.0009,-0.32,2.760,16.057,0.32089,9.03,-0.09,1,1
S10,parallel,ff_pid,2,b,68206,34.55,0.0873,-0.0012,-0.30,2.773,16.16,0.33894,8.73,-0.12,1,1
S10,parallel,ff_pid,2,b,68410,38.03,0.0815,-0.0012,-0.32,2.739,16.364,0.37307,8.15,-0.12,1,1
S10,parallel,ff_pid,2,b,68510,39.71,0.0784,-0.0015,-0.32,2.644,16.464,0.38956,7.84,-0.15,1,1
S10,parallel,ff_pid,2,b,68611,40.84,0.0754,-0.0015,-0.32,2.784,16.565,0.40064,7.54,-0.15,1,1
S10,parallel,ff_pid,2,b,68804,40.82,0.0693,-0.0015,-0.16,2.906,16.758,0.40044,6.93,-0.15,1,1
S10,parallel,ff_pid,2,b,68904,39.77,0.0662,-0.0015,-0.06,2.709,16.858,0.39014,6.62,-0.15,1,1
S10,parallel,ff_pid,2,b,69004,38.54,0.0632,-0.0015,0.03,2.829,16.958,0.37808,6.32,-0.15,1,1
S10,parallel,ff_pid,2,b,69105,37.50,0.0598,-0.0015,0.07,2.681,17.059,0.36787,5.98,-0.15,1,1
S10,parallel,ff_pid,2,b,69205,36.72,0.0568,-0.0015,0.10,2.692,17.159,0.36022,5.68,-0.15,1,1
S10,parallel,ff_pid,2,b,69306,36.45,0.0534,-0.0018,0.10,2.662,17.26,0.35757,5.34,-0.18,1,1
S10,parallel,ff_pid,2,b,69409,36.23,0.0504,-0.0018,0.13,2.780,17.363,0.35542,5.04,-0.18,1,1
S10,parallel,ff_pid,2,b,69514,36.18,0.0470,-0.0018,0.04,2.670,17.468,0.35493,4.7,-0.18,1,1
S10,parallel,ff_pid,2,b,69696,36.12,0.0409,-0.0021,-0.49,3.143,17.65,0.35434,4.09,-0.21,1,1
S10,parallel,ff_pid,2,b,69802,36.12,0.0375,-0.0024,-1.12,2.976,17.756,0.35434,3.75,-0.24,1,1
S10,parallel,ff_pid,2,b,69990,36.09,0.0314,-0.0027,-1.07,2.823,17.944,0.35404,3.14,-0.27,1,1
S10,parallel,ff_pid,2,b,70178,36.22,0.0256,-0.0027,-0.69,2.768,18.132,0.35532,2.56,-0.27,1,1
S10,parallel,ff_pid,2,b,70284,36.22,0.0220,-0.0027,-0.59,3.404,18.238,0.35532,2.2,-0.27,1,1
S10,parallel,ff_pid,2,b,70384,36.13,0.0189,-0.0027,-0.19,2.810,18.338,0.35444,1.89,-0.27,1,1
S10,parallel,ff_pid,2,b,70484,35.94,0.0159,-0.0027,0.02,2.736,18.438,0.35257,1.59,-0.27,1,1
S10,parallel,ff_pid,2,b,70584,35.77,0.0128,-0.0031,0.15,2.841,18.538,0.3509,1.28,-0.31,1,1
S10,parallel,ff_pid,2,b,70686,35.69,0.0098,-0.0031,0.25,2.870,18.64,0.35012,0.98,-0.31,1,1
S10,parallel,ff_pid,2,b,70790,35.81,0.0067,-0.0031,0.29,2.749,18.744,0.3513,0.67,-0.31,1,1
S10,parallel,ff_pid,2,b,70893,36.68,0.0037,-0.0031,0.34,2.854,18.847,0.35983,0.37,-0.31,1,1
S10,parallel,ff_pid,2,b,70997,37.31,0.0006,-0.0031,0.31,2.946,18.951,0.36601,0.06,-0.31,1,0
S10,parallel,ff_pid,2,s,71100,37.82,-0.0006,-0.0031,0.21,0.153,19.054,0.37101,-0.06,-0.31,0,0
S10,parallel,ff_pid,2,s,71201,38.26,-0.0006,-0.0031,0.21,0.138,19.155,0.37533,-0.06,-0.31,0,0
S10,parallel,ff_pid,2,s,71301,38.79,-0.0006,-0.0031,0.21,0.126,19.255,0.38053,-0.06,-0.31,0,0
S10,parallel,ff_pid,2,s,71426,39.52,-0.0006,-0.0031,0.21,0.122,19.38,0.38769,-0.06,-0.31,0,0
S10,parallel,ff_pid,2,s,71526,40.14,-0.0006,-0.0031,0.20,0.136,19.48,0.39377,-0.06,-0.31,0,0
S10,parallel,ff_pid,2,s,71626,40.67,-0.0006,-0.0031,0.20,0.116,19.58,0.39897,-0.06,-0.31,0,0
S10,parallel,ff_pid,3,f,71726,41.15,0.0003,-0.0031,0.42,2.048,19.68,0.40368,0.03,-0.31,1,0
S10,parallel,ff_pid,3,f,71826,41.50,0.0027,-0.0031,0.54,2.840,19.78,0.40711,0.27,-0.31,1,1
S10,parallel,ff_pid,3,f,71928,41.73,0.0058,-0.0031,0.59,2.763,19.882,0.40937,0.58,-0.31,1,1
S10,parallel,ff_pid,3,f,72032,41.67,0.0089,-0.0031,0.64,2.854,19.986,0.40878,0.89,-0.31,1,1
S10,parallel,ff_pid,3,f,72143,41.92,0.0122,-0.0031,0.66,2.869,20.097,0.41124,1.22,-0.31,1,1
S10,parallel,ff_pid,3,f,72243,42.72,0.0153,-0.0027,0.59,3.022,20.197,0.41908,1.53,-0.27,1,1
S10,parallel,ff_pid,3,f,72343,44.07,0.0183,-0.0027,0.52,2.902,20.297,0.43233,1.83,-0.27,1,1
S10,parallel,ff_pid,3,f,72519,48.41,0.0229,-0.0027,0.31,3.021,20.473,0.4749,2.29,-0.27,1,1
S10,parallel,ff_pid,3,f,72619,50.39,0.0256,-0.0031,0.26,3.036,20.573,0.49433,2.56,-0.31,1,1
S10,parallel,ff_pid,3,f,72812,51.86,0.0311,-0.0031,0.21,3.098,20.766,0.50875,3.11,-0.31,1,1
S10,parallel,ff_pid,3,f,72912,51.52,0.0336,-0.0027,0.15,3.129,20.866,0.50541,3.36,-0.27,1,1
S10,parallel,ff_pid,3,f,73013,51.10,0.0363,-0.0027,0.15,3.098,20.967,0.50129,3.63,-0.27,1,1
S10,parallel,ff_pid,3,f,73113,50.69,0.0394,-0.0027,0.13,3.040,21.067,0.49727,3.94,-0.27,1,1
S10,parallel,ff_pid,3,f,73213,50.30,0.0418,-0.0027,0.24,3.062,21.167,0.49344,4.18,-0.27,1,1
S10,parallel,ff_pid,3,f,73378,50.02,0.0461,-0.0027,0.34,2.947,21.332,0.4907,4.61,-0.27,1,1
S10,parallel,ff_pid,3,f,73478,49.77,0.0488,-0.0027,0.32,3.042,21.432,0.48824,4.88,-0.27,1,1
S10,parallel,ff_pid,3,f,73579,49.43,0.0513,-0.0027,0.27,3.068,21.533,0.48491,5.13,-0.27,1,1
S10,parallel,ff_pid,3,f,73684,49.18,0.0540,-0.0031,0.21,2.948,21.638,0.48246,5.4,-0.31,1,1
S10,parallel,ff_pid,3,f,73784,48.91,0.0565,-0.0031,0.13,3.027,21.738,0.47981,5.65,-0.31,1,1
S10,parallel,ff_pid,3,f,73977,48.37,0.0616,-0.0031,0.20,3.072,21.931,0.47451,6.16,-0.31,1,1
S10,parallel,ff_pid,3,f,74077,47.91,0.0641,-0.0031,0.15,2.940,22.031,0.47,6.41,-0.31,1,1
S10,parallel,ff_pid,3,f,74229,47.65,0.0681,-0.0031,-0.05,3.057,22.183,0.46745,6.81,-0.31,1,1
S10,parallel,ff_pid,3,f,74329,47.57,0.0708,-0.0031,0.01,3.063,22.283,0.46666,7.08,-0.31,1,1
S10,parallel,ff_pid,3,f,74440,47.67,0.0735,-0.0031,0.01,3.046,22.394,0.46764,7.35,-0.31,1,1
S10,parallel,ff_pid,3,f,74566,47.84,0.0769,-0.0031,0.04,3.077,22.52,0.46931,7.69,-0.31,1,1
S10,parallel,ff_pid,3,f,74666,47.97,0.0793,-0.0031,0.08,3.064,22.62,0.47059,7.93,-0.31,1,1
S10,parallel,ff_pid,3,f,74766,48.00,0.0821,-0.0031,0.14,3.125,22.72,0.47088,8.21,-0.31,1,1
S10,parallel,ff_pid,3,f,74866,48.04,0.0845,-0.0027,0.05,3.054,22.82,0.47127,8.45,-0.27,1,1
S10,parallel,ff_pid,3,f,75047,47.99,0.0894,-0.0027,0.02,3.160,23.001,0.47078,8.94,-0.27,1,1
S10,parallel,ff_pid,3,f,75147,48.19,0.0922,-0.0027,-0.08,3.108,23.101,0.47274,9.22,-0.27,1,1
S10,parallel,ff_pid,3,f,75248,48.51,0.0949,-0.0027,-0.15,3.069,23.202,0.47588,9.49,-0.27,1,1
S10,parallel,ff_pid,3,f,75348,48.83,0.0977,-0.0027,-0.20,3.091,23.302,0.47902,9.77,-0.27,1,1
S10,parallel,ff_pid,3,f,75524,49.29,0.1022,-0.0027,-0.29,3.159,23.478,0.48353,10.22,-0.27,1,1
S10,parallel,ff_pid,3,f,75624,49.24,0.1050,-0.0027,-0.31,3.026,23.578,0.48304,10.5,-0.27,1,1
S10,parallel,ff_pid,3,f,75752,49.02,0.1083,-0.0027,-0.46,2.960,23.706,0.48089,10.83,-0.27,1,1
S10,parallel,ff_pid,3,f,75852,48.73,0.1111,-0.0027,-0.38,2.999,23.806,0.47804,11.11,-0.27,1,1
S10,parallel,ff_pid,3,f,76004,48.40,0.1151,-0.0027,-0.36,3.100,23.958,0.4748,11.51,-0.27,1,1
