participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S02,parallel,ff_pid,1,f,53809,48.83,0.0888,0.0003,0.08,3.067,3.612,0.47902,8.88,0.03,1,1
S02,parallel,ff_pid,1,f,53909,48.83,0.0912,0.0003,0.03,3.189,3.712,0.47902,9.12,0.03,1,1
S02,parallel,ff_pid,1,f,54010,48.81,0.0937,0.0003,-0.01,3.082,3.813,0.47883,9.37,0.03,1,1
S02,parallel,ff_pid,1,f,54110,48.98,0.0964,0.0003,-0.07,3.160,3.913,0.48049,9.64,0.03,1,1
S02,parallel,ff_pid,1,f,54211,49.10,0.0989,0.0003,-0.08,3.105,4.014,0.48167,9.89,0.03,1,1
S02,parallel,ff_pid,1,f,54312,49.18,0.1013,0.0003,-0.09,2.987,4.115,0.48246,10.13,0.03,1,1
S02,parallel,ff_pid,1,f,54416,49.24,0.1041,0.0003,-0.18,3.077,4.219,0.48304,10.41,0.03,1,1
S02,parallel,ff_pid,1,f,54519,49.32,0.1065,0.0003,-0.07,3.050,4.322,0.48383,10.65,0.03,1,1
S02,parallel,ff_pid,1,f,54640,49.46,0.1096,0.0003,-0.24,2.930,4.443,0.4852,10.96,0.03,1,1
S02,parallel,ff_pid,1,f,54740,49.69,0.1120,0.0006,-0.15,3.028,4.543,0.48746,11.2,0.06,1,1
S02,parallel,ff_pid,1,f,54871,49.94,0.1151,0.0006,-0.08,2.843,4.674,0.48991,11.51,0.06,1,1
S02,parallel,ff_pid,1,f,54971,50.21,0.1175,0.0006,-0.03,3.037,4.774,0.49256,11.75,0.06,1,1
S02,parallel,ff_pid,1,f,55071,50.57,0.1199,0.0006,-0.01,2.972,4.874,0.49609,11.99,0.06,1,0
S02,parallel,ff_pid,1,s,55173,50.70,0.1208,0.0006,-0.01,0.783,4.976,0.49737,12.08,0.06,0,0
S02,parallel,ff_pid,1,s,55273,50.68,0.1208,0.0006,-0.01,0.772,5.076,0.49717,12.08,0.06,0,0
S02,parallel,ff_pid,1,s,55376,50.35,0.1208,0.0006,-0.01,0.814,5.179,0.49393,12.08,0.06,0,0
S02,parallel,ff_pid,1,s,55476,49.99,0.1208,0.0006,-0.01,0.806,5.279,0.4904,12.08,0.06,0,0
S02,parallel,ff_pid,1,s,55577,49.56,0.1208,0.0006,-0.02,0.820,5.38,0.48618,12.08,0.06,0,0
S02,parallel,ff_pid,1,b,55780,48.22,0.1199,0.0006,0.13,0.458,5.583,0.47304,11.99,0.06,1,0
S02,parallel,ff_pid,1,b,55881,45.98,0.1178,0.0006,-0.24,2.102,5.684,0.45106,11.78,0.06,1,1
S02,parallel,ff_pid,1,b,56072,36.88,0.1117,0.0003,-0.51,2.731,5.875,0.36179,11.17,0.03,1,1
S02,parallel,ff_pid,1,b,56172,32.52,0.1086,0.0003,-0.64,2.604,5.975,0.31902,10.86,0.03,1,1
S02,parallel,ff_pid,1,b,56272,28.94,0.1053,0.0003,-0.74,2.644,6.075,0.2839,10.53,0.03,1,1
S02,parallel,ff_pid,1,b,56379,27.57,0.1016,0.0003,-0.41,2.922,6.182,0.27046,10.16,0.03,1,1
S02,parallel,ff_pid,1,b,56480,28.48,0.0983,0.0000,-0.42,2.722,6.283,0.27939,9.83,0.0,1,1
S02,parallel,ff_pid,1,b,56581,29.71,0.0949,0.0000,-0.35,2.737,6.384,0.29146,9.49,0.0,1,1
S02,parallel,ff_pid,1,b,56681,30.74,0.0919,0.0000,-0.30,2.824,6.484,0.30156,9.19,0.0,1,1
S02,parallel,ff_pid,1,b,56781,31.47,0.0885,0.0000,-0.31,2.829,6.584,0.30872,8.85,0.0,1,1
S02,parallel,ff_pid,1,b,56881,33.29,0.0851,0.0000,-0.38,2.733,6.684,0.32657,8.51,0.0,1,1
S02,parallel,ff_pid,1,b,56985,34.83,0.0818,0.0000,-0.35,2.749,6.788,0.34168,8.18,0.0,1,1
S02,parallel,ff_pid,1,b,57086,36.77,0.0784,0.0000,-0.44,2.657,6.889,0.36071,7.84,0.0,1,1
S02,parallel,ff_pid,1,b,57189,38.36,0.0748,0.0000,-0.44,2.595,6.992,0.37631,7.48,0.0,1,1
S02,parallel,ff_pid,1,b,57292,39.27,0.0714,-0.0003,-0.40,2.673,7.095,0.38524,7.14,-0.03,1,1
S02,parallel,ff_pid,1,b,57396,39.52,0.0677,-0.0003,-0.32,2.657,7.199,0.38769,6.77,-0.03,1,1
S02,parallel,ff_pid,1,b,57507,38.99,0.0641,-0.0003,-0.31,2.750,7.31,0.38249,6.41,-0.03,1,1
S02,parallel,ff_pid,1,b,57607,38.00,0.0607,-0.0003,-0.08,2.799,7.41,0.37278,6.07,-0.03,1,1
S02,parallel,ff_pid,1,b,57708,37.12,0.0571,-0.0006,-0.01,2.737,7.511,0.36415,5.71,-0.06,1,1
S02,parallel,ff_pid,1,b,57808,36.54,0.0537,-0.0006,0.02,2.660,7.611,0.35846,5.37,-0.06,1,1
S02,parallel,ff_pid,1,b,57908,36.26,0.0504,-0.0006,0.02,2.677,7.711,0.35571,5.04,-0.06,1,1
S02,parallel,ff_pid,1,b,58008,36.25,0.0470,-0.0009,-0.09,2.658,7.811,0.35561,4.7,-0.09,1,1
S02,parallel,ff_pid,1,b,58110,36.27,0.0436,-0.0006,-0.13,2.733,7.913,0.35581,4.36,-0.06,1,1
S02,parallel,ff_pid,1,b,58214,36.31,0.0403,-0.0009,-0.15,2.764,8.017,0.3562,4.03,-0.09,1,1
S02,parallel,ff_pid,1,b,58318,36.37,0.0369,-0.0009,-0.14,2.808,8.121,0.35679,3.69,-0.09,1,1
S02,parallel,ff_pid,1,b,58421,36.42,0.0336,-0.0009,-0.07,2.732,8.224,0.35728,3.36,-0.09,1,1
S02,parallel,ff_pid,1,b,58524,36.45,0.0299,-0.0009,0.02,2.656,8.327,0.35757,2.99,-0.09,1,1
S02,parallel,ff_pid,1,b,58627,36.45,0.0266,-0.0012,0.07,2.779,8.43,0.35757,2.66,-0.12,1,1
S02,parallel,ff_pid,1,b,58748,36.42,0.0226,-0.0012,0.22,3.084,8.551,0.35728,2.26,-0.12,1,1
S02,parallel,ff_pid,1,b,58854,36.42,0.0192,-0.0012,0.15,2.716,8.657,0.35728,1.92,-0.12,1,1
S02,parallel,ff_pid,1,b,58955,36.38,0.0159,-0.0009,0.21,2.976,8.758,0.35689,1.59,-0.09,1,1
S02,parallel,ff_pid,1,b,59056,36.25,0.0128,-0.0009,0.27,3.021,8.859,0.35561,1.28,-0.09,1,1
S02,parallel,ff_pid,1,b,59156,36.18,0.0095,-0.0009,0.27,2.946,8.959,0.35493,0.95,-0.09,1,1
S02,parallel,ff_pid,1,b,59256,36.10,0.0064,-0.0009,0.25,3.007,9.059,0.35414,0.64,-0.09,1,1
S02,parallel,ff_pid,1,b,59357,36.05,0.0031,-0.0012,0.23,2.998,9.16,0.35365,0.31,-0.12,1,1
S02,parallel,ff_pid,1,b,59461,36.02,0.0000,-0.0012,0.14,3.014,9.264,0.35336,0.0,-0.12,1,0
S02,parallel,ff_pid,1,s,59562,36.01,-0.0009,-0.0012,0.10,0.153,9.365,0.35326,-0.09,-0.12,0,0
S02,parallel,ff_pid,1,s,59664,36.01,-0.0009,-0.0012,0.10,0.110,9.467,0.35326,-0.09,-0.12,0,0
S02,parallel,ff_pid,1,s,59767,36.43,-0.0009,-0.0012,0.10,0.092,9.57,0.35738,-0.09,-0.12,0,0
S02,parallel,ff_pid,1,s,59867,36.75,-0.0009,-0.0012,0.10,0.092,9.67,0.36052,-0.09,-0.12,0,0
S02,parallel,ff_pid,1,s,59967,37.05,-0.0009,-0.0012,0.10,0.082,9.77,0.36346,-0.09,-0.12,0,0
S02,parallel,ff_pid,1,s,60067,37.33,-0.0009,-0.0012,0.09,0.061,9.87,0.36621,-0.09,-0.12,0,0
S02,parallel,ff_pid,2,f,60168,37.52,0.0003,-0.0012,0.44,2.014,9.971,0.36807,0.03,-0.12,1,0
S02,parallel,ff_pid,2,f,60268,37.55,0.0031,-0.0012,0.58,2.808,10.071,0.36837,0.31,-0.12,1,1
S02,parallel,ff_pid,2,f,60368,37.76,0.0058,-0.0012,0.60,2.900,10.171,0.37043,0.58,-0.12,1,1
S02,parallel,ff_pid,2,f,60469,38.40,0.0089,-0.0012,0.61,2.854,10.272,0.3767,0.89,-0.12,1,1
S02,parallel,ff_pid,2,f,60572,40.01,0.0119,-0.0012,0.59,2.900,10.375,0.3925,1.19,-0.12,1,1
S02,parallel,ff_pid,2,f,60676,42.41,0.0150,-0.0012,0.55,2.977,10.479,0.41604,1.5,-0.12,1,1
S02,parallel,ff_pid,2,f,60777,45.20,0.0177,-0.0012,0.51,2.900,10.58,0.44341,1.77,-0.12,1,1
S02,parallel,ff_pid,2,f,60881,49.74,0.0208,-0.0012,0.52,3.006,10.684,0.48795,2.08,-0.12,1,1
S02,parallel,ff_pid,2,f,60985,50.68,0.0235,-0.0012,0.40,2.975,10.788,0.49717,2.35,-0.12,1,1
S02,parallel,ff_pid,2,f,61089,50.87,0.0262,-0.0012,0.47,2.930,10.892,0.49903,2.62,-0.12,1,1
S02,parallel,ff_pid,2,f,61190,50.54,0.0290,-0.0009,0.38,3.067,10.993,0.4958,2.9,-0.09,1,1
S02,parallel,ff_pid,2,f,61294,50.11,0.0317,-0.0009,0.31,3.069,11.097,0.49158,3.17,-0.09,1,1
S02,parallel,ff_pid,2,f,61395,49.49,0.0345,-0.0009,0.29,3.022,11.198,0.4855,3.45,-0.09,1,1
S02,parallel,ff_pid,2,f,61498,48.98,0.0369,-0.0009,0.27,3.083,11.301,0.48049,3.69,-0.09,1,1
S02,parallel,ff_pid,2,f,61636,48.50,0.0406,-0.0009,0.35,2.931,11.439,0.47578,4.06,-0.09,1,1
S02,parallel,ff_pid,2,f,61762,48.22,0.0439,-0.0009,0.31,3.282,11.565,0.47304,4.39,-0.09,1,1
S02,parallel,ff_pid,2,f,61863,48.07,0.0464,-0.0009,0.25,3.190,11.666,0.47157,4.64,-0.09,1,1
S02,parallel,ff_pid,2,f,61964,48.00,0.0488,-0.0009,0.21,3.098,11.767,0.47088,4.88,-0.09,1,1
S02,parallel,ff_pid,2,f,62065,47.99,0.0513,-0.0009,0.18,3.052,11.868,0.47078,5.13,-0.09,1,1
S02,parallel,ff_pid,2,f,62166,47.99,0.0540,-0.0009,0.15,3.143,11.969,0.47078,5.4,-0.09,1,1
S02,parallel,ff_pid,2,f,62267,47.90,0.0565,-0.0006,0.10,3.235,12.07,0.4699,5.65,-0.06,1,1
S02,parallel,ff_pid,2,f,62368,47.81,0.0589,-0.0009,0.08,3.175,12.171,0.46902,5.89,-0.09,1,1
S02,parallel,ff_pid,2,f,62470,47.79,0.0616,-0.0006,0.07,3.159,12.273,0.46882,6.16,-0.06,1,1
S02,parallel,ff_pid,2,f,62652,47.83,0.0659,-0.0006,0.03,3.227,12.455,0.46921,6.59,-0.06,1,1
S02,parallel,ff_pid,2,f,62752,47.76,0.0684,-0.0006,0.04,3.191,12.555,0.46853,6.84,-0.06,1,1
S02,parallel,ff_pid,2,f,62945,47.84,0.0726,-0.0006,-0.05,3.139,12.748,0.46931,7.26,-0.06,1,1
S02,parallel,ff_pid,2,f,63045,47.87,0.0751,-0.0006,-0.01,3.197,12.848,0.4696,7.51,-0.06,1,1
S02,parallel,ff_pid,2,f,63146,47.92,0.0772,-0.0006,0.02,3.183,12.949,0.4701,7.72,-0.06,1,1
S02,parallel,ff_pid,2,f,63247,47.94,0.0797,-0.0006,0.07,3.225,13.05,0.47029,7.97,-0.06,1,1
S02,parallel,ff_pid,2,f,63347,47.87,0.0818,-0.0006,0.16,3.144,13.15,0.4696,8.18,-0.06,1,1
S02,parallel,ff_pid,2,f,63448,47.81,0.0842,-0.0006,0.19,3.146,13.251,0.46902,8.42,-0.06,1,1
S02,parallel,ff_pid,2,f,63552,47.80,0.0867,-0.0003,0.14,3.298,13.355,0.46892,8.67,-0.03,1,1
S02,parallel,ff_pid,2,f,63655,47.85,0.0894,-0.0003,0.09,3.174,13.458,0.46941,8.94,-0.03,1,1
S02,parallel,ff_pid,2,f,63759,47.97,0.0919,-0.0003,0.03,3.205,13.562,0.47059,9.19,-0.03,1,1
S02,parallel,ff_pid,2,f,63862,48.07,0.0946,-0.0003,-0.02,3.101,13.665,0.47157,9.46,-0.03,1,1
S02,parallel,ff_pid,2,f,63966,48.19,0.0970,-0.0003,-0.09,3.120,13.769,0.47274,9.7,-0.03,1,1
S02,parallel,ff_pid,2,f,64168,48.37,0.1022,-0.0003,-0.18,3.065,13.971,0.47451,10.22,-0.03,1,1
S02,parallel,ff_pid,2,f,64268,48.38,0.1050,-0.0003,-0.23,3.046,14.071,0.47461,10.5,-0.03,1,1
S02,parallel,ff_pid,2,f,64368,48.50,0.1074,-0.0003,-0.12,2.961,14.171,0.47578,10.74,-0.03,1,1
S02,parallel,ff_pid,2,f,64469,48.62,0.1099,-0.0003,-0.13,2.974,14.272,0.47696,10.99,-0.03,1,1
S02,parallel,ff_pid,2,f,64569,48.75,0.1123,0.0000,-0.11,3.079,14.372,0.47824,11.23,0.0,1,1
S02,parallel,ff_pid,2,f,64673,48.95,0.1151,0.0000,-0.09,3.013,14.476,0.4802,11.51,0.0,1,1
S02,parallel,ff_pid,2,f,64776,49.24,0.1178,0.0000,-0.08,3.087,14.579,0.48304,11.78,0.0,1,1
S02,parallel,ff_pid,2,f,64880,49.38,0.1202,0.0000,-0.08,3.095,14.683,0.48442,12.02,0.0,1,0
S02,parallel,ff_pid,2,s,65002,49.58,0.1221,0.0000,1.46,1.682,14.805,0.48638,12.21,0.0,0,0
S02,parallel,ff_pid,2,s,65105,49.70,0.1221,0.0000,1.69,0.805,14.908,0.48756,12.21,0.0,0,0
S02,parallel,ff_pid,2,s,65208,47.98,0.1221,0.0000,1.69,0.819,15.011,0.47068,12.21,0.0,0,0
S02,parallel,ff_pid,2,s,65308,46.61,0.1221,0.0000,1.69,0.846,15.111,0.45724,12.21,0.0,0,0
S02,parallel,ff_pid,2,s,65409,45.19,0.1221,0.0000,1.69,0.826,15.212,0.44331,12.21,0.0,0,0
S02,parallel,ff_pid,2,s,65509,43.73,0.1221,0.0000,1.69,0.000,15.312,0.42899,12.21,0.0,0,0
S02,parallel,ff_pid,2,s,65609,42.79,0.1221,0.0000,1.68,0.765,15.412,0.41977,12.21,0.0,0,0
S02,parallel,ff_pid,2,b,65709,42.42,0.1202,0.0000,0.94,2.045,15.512,0.41614,12.02,0.0,1,0
S02,parallel,ff_pid,2,b,65810,41.76,0.1172,0.0000,0.18,2.508,15.613,0.40967,11.72,0.0,1,1
S02,parallel,ff_pid,2,b,65910,36.10,0.1141,0.0000,-0.23,2.602,15.713,0.35414,11.41,0.0,1,1
S02,parallel,ff_pid,2,b,66011,33.09,0.1108,-0.0003,-0.53,2.449,15.814,0.32461,11.08,-0.03,1,1
S02,parallel,ff_pid,2,b,66115,30.55,0.1077,-0.0003,-0.71,2.636,15.918,0.2997,10.77,-0.03,1,1
S02,parallel,ff_pid,2,b,66218,28.78,0.1044,-0.0003,-0.78,2.701,16.021,0.28233,10.44,-0.03,1,1
S02,parallel,ff_pid,2,b,66339,28.86,0.1007,-0.0003,-0.59,2.695,16.142,0.28312,10.07,-0.03,1,1
S02,parallel,ff_pid,2,b,66439,29.86,0.0974,-0.0003,-0.56,2.806,16.242,0.29293,9.74,-0.03,1,1
S02,parallel,ff_pid,2,b,66540,30.73,0.0943,-0.0006,-0.51,2.783,16.343,0.30146,9.43,-0.06,1,1
S02,parallel,ff_pid,2,b,66641,31.36,0.0912,-0.0006,-0.46,2.946,16.444,0.30764,9.12,-0.06,1,1
S02,parallel,ff_pid,2,b,66741,31.92,0.0879,-0.0006,-0.43,2.781,16.544,0.31314,8.79,-0.06,1,1
S02,parallel,ff_pid,2,b,66842,32.73,0.0845,-0.0009,-0.43,2.732,16.645,0.32108,8.45,-0.09,1,1
S02,parallel,ff_pid,2,b,66943,35.49,0.0812,-0.0009,-0.41,2.686,16.746,0.34816,8.12,-0.09,1,1
S02,parallel,ff_pid,2,b,67047,37.24,0.0778,-0.0012,-0.49,2.640,16.85,0.36532,7.78,-0.12,1,1
S02,parallel,ff_pid,2,b,67151,38.50,0.0745,-0.0012,-0.49,2.734,16.954,0.37768,7.45,-0.12,1,1
S02,parallel,ff_pid,2,b,67255,39.09,0.0711,-0.0012,-0.44,2.584,17.058,0.38347,7.11,-0.12,1,1
S02,parallel,ff_pid,2,b,67358,39.06,0.0677,-0.0012,-0.39,2.533,17.161,0.38318,6.77,-0.12,1,1
S02,parallel,ff_pid,2,b,67462,37.45,0.0644,-0.0012,-0.34,2.605,17.265,0.36738,6.44,-0.12,1,1
S02,parallel,ff_pid,2,b,67565,36.71,0.0610,-0.0012,-0.15,2.684,17.368,0.36013,6.1,-0.12,1,1
S02,parallel,ff_pid,2,b,67666,36.30,0.0577,-0.0015,-0.07,2.632,17.469,0.3561,5.77,-0.15,1,1
S02,parallel,ff_pid,2,b,67769,36.20,0.0543,-0.0015,-0.04,2.629,17.572,0.35512,5.43,-0.15,1,1
S02,parallel,ff_pid,2,b,67873,36.20,0.0510,-0.0015,-0.04,2.747,17.676,0.35512,5.1,-0.15,1,1
S02,parallel,ff_pid,2,b,67977,36.11,0.0476,-0.0015,-0.10,2.656,17.78,0.35424,4.76,-0.15,1,1
S02,parallel,ff_pid,2,b,68158,36.11,0.0415,-0.0015,-0.13,2.747,17.961,0.35424,4.15,-0.15,1,1
S02,parallel,ff_pid,2,b,68258,36.06,0.0385,-0.0018,-0.15,2.777,18.061,0.35375,3.85,-0.18,1,1
S02,parallel,ff_pid,2,b,68358,36.02,0.0351,-0.0018,-0.13,2.595,18.161,0.35336,3.51,-0.18,1,1
S02,parallel,ff_pid,2,b,68459,36.07,0.0320,-0.0021,-0.10,2.691,18.262,0.35385,3.2,-0.21,1,1
S02,parallel,ff_pid,2,b,68637,36.17,0.0266,-0.0021,0.02,2.715,18.44,0.35483,2.66,-0.21,1,1
S02,parallel,ff_pid,2,b,68737,36.20,0.0232,-0.0021,0.14,2.827,18.54,0.35512,2.32,-0.21,1,1
S02,parallel,ff_pid,2,b,68838,36.26,0.0198,-0.0024,0.20,2.723,18.641,0.35571,1.98,-0.24,1,1
S02,parallel,ff_pid,2,b,68951,36.24,0.0162,-0.0024,0.18,3.176,18.754,0.35551,1.62,-0.24,1,1
S02,parallel,ff_pid,2,b,69052,36.16,0.0131,-0.0021,0.26,2.916,18.855,0.35473,1.31,-0.21,1,1
S02,parallel,ff_pid,2,b,69161,36.08,0.0098,-0.0021,0.08,2.976,18.964,0.35394,0.98,-0.21,1,1
S02,parallel,ff_pid,2,b,69267,36.01,0.0064,-0.0021,0.27,2.976,19.07,0.35326,0.64,-0.21,1,1
S02,parallel,ff_pid,2,b,69368,35.95,0.0034,-0.0024,0.24,3.009,19.171,0.35267,0.34,-0.24,1,1
S02,parallel,ff_pid,2,b,69521,35.92,-0.0012,-0.0024,-0.03,0.000,19.324,0.35238,-0.12,-0.24,1,0
S02,parallel,ff_pid,2,s,69623,35.95,-0.0021,-0.0027,-0.10,0.086,19.426,0.35267,-0.21,-0.27,0,0
S02,parallel,ff_pid,2,s,69726,36.19,-0.0021,-0.0027,-0.10,0.063,19.529,0.35502,-0.21,-0.27,0,0
S02,parallel,ff_pid,2,s,69826,36.53,-0.0021,-0.0027,-0.10,0.046,19.629,0.35836,-0.21,-0.27,0,0
S02,parallel,ff_pid,2,s,69926,36.85,-0.0021,-0.0027,-0.10,0.031,19.729,0.3615,-0.21,-0.27,0,0
S02,parallel,ff_pid,2,s,70026,37.15,-0.0021,-0.0027,-0.10,0.000,19.829,0.36444,-0.21,-0.27,0,0
S02,parallel,ff_pid,2,s,70127,37.43,-0.0021,-0.0027,-0.10,0.048,19.93,0.36719,-0.21,-0.27,0,0
S02,parallel,ff_pid,3,f,70227,37.57,-0.0003,-0.0024,0.19,2.351,20.03,0.36856,-0.03,-0.24,1,0
S02,parallel,ff_pid,3,f,70328,37.57,0.0021,-0.0024,0.41,2.945,20.131,0.36856,0.21,-0.24,1,1
S02,parallel,ff_pid,3,f,70429,37.96,0.0049,-0.0024,0.53,2.991,20.232,0.37239,0.49,-0.24,1,1
S02,parallel,ff_pid,3,f,70550,38.70,0.0085,-0.0024,0.52,2.976,20.353,0.37965,0.85,-0.24,1,1
S02,parallel,ff_pid,3,f,70651,40.42,0.0113,-0.0024,0.57,2.932,20.454,0.39652,1.13,-0.24,1,1
S02,parallel,ff_pid,3,f,70752,43.02,0.0140,-0.0024,0.55,2.993,20.555,0.42203,1.4,-0.24,1,1
S02,parallel,ff_pid,3,f,70852,48.69,0.0168,-0.0024,0.49,3.073,20.655,0.47765,1.68,-0.24,1,1
S02,parallel,ff_pid,3,f,70953,50.64,0.0198,-0.0024,0.54,2.900,20.756,0.49678,1.98,-0.24,1,1
S02,parallel,ff_pid,3,f,71054,51.53,0.0226,-0.0024,0.43,2.994,20.857,0.50551,2.26,-0.24,1,1
S02,parallel,ff_pid,3,f,71158,51.50,0.0253,-0.0024,0.38,3.024,20.961,0.50521,2.53,-0.24,1,1
S02,parallel,ff_pid,3,f,71261,50.91,0.0281,-0.0024,0.46,3.010,21.064,0.49943,2.81,-0.24,1,1
S02,parallel,ff_pid,3,f,71365,50.12,0.0308,-0.0024,0.38,3.053,21.168,0.49168,3.08,-0.24,1,1
S02,parallel,ff_pid,3,f,71468,49.76,0.0336,-0.0024,0.34,3.069,21.271,0.48815,3.36,-0.24,1,1
S02,parallel,ff_pid,3,f,71572,49.31,0.0360,-0.0024,0.33,2.992,21.375,0.48373,3.6,-0.24,1,1
S02,parallel,ff_pid,3,f,71753,48.35,0.0406,-0.0024,0.32,3.144,21.556,0.47431,4.06,-0.24,1,1
S02,parallel,ff_pid,3,f,71919,47.95,0.0446,-0.0024,0.21,3.160,21.722,0.47039,4.46,-0.24,1,1
S02,parallel,ff_pid,3,f,72025,47.99,0.0473,-0.0021,0.16,3.159,21.828,0.47078,4.73,-0.21,1,1
S02,parallel,ff_pid,3,f,72126,48.11,0.0497,-0.0021,0.19,3.174,21.929,0.47196,4.97,-0.21,1,1
S02,parallel,ff_pid,3,f,72227,48.27,0.0522,-0.0021,0.17,3.052,22.03,0.47353,5.22,-0.21,1,1
S02,parallel,ff_pid,3,f,72327,48.33,0.0546,-0.0021,0.18,3.159,22.13,0.47412,5.46,-0.21,1,1
S02,parallel,ff_pid,3,f,72427,48.21,0.0574,-0.0021,0.13,3.159,22.23,0.47294,5.74,-0.21,1,1
S02,parallel,ff_pid,3,f,72528,48.09,0.0598,-0.0021,0.10,3.067,22.331,0.47176,5.98,-0.21,1,1
S02,parallel,ff_pid,3,f,72631,47.92,0.0623,-0.0021,0.05,3.209,22.434,0.4701,6.23,-0.21,1,1
S02,parallel,ff_pid,3,f,72734,47.77,0.0650,-0.0021,-0.01,3.230,22.537,0.46862,6.5,-0.21,1,1
S02,parallel,ff_pid,3,f,72838,47.64,0.0674,-0.0021,0.01,3.188,22.641,0.46735,6.74,-0.21,1,1
S02,parallel,ff_pid,3,f,72942,47.65,0.0699,-0.0021,0.04,3.169,22.745,0.46745,6.99,-0.21,1,1
S02,parallel,ff_pid,3,f,73045,47.66,0.0720,-0.0021,0.08,3.166,22.848,0.46754,7.2,-0.21,1,1
