participant,direction,control,cycle,stroke,time_ms,force_g,pos_y_m,pos_x_m,angle_deg,speed_cms,time_s,force_N,pos_y_cm,pos_x_cm,label_moving,label_steady
S19,parallel,ff_pid,1,b,84301,36.86,0.0092,-0.0012,-0.09,2.810,9.051,0.3616,0.92,-0.12,1,1
S19,parallel,ff_pid,1,b,84402,36.63,0.0061,-0.0012,-0.10,2.962,9.152,0.35934,0.61,-0.12,1,1
S19,parallel,ff_pid,1,b,84504,36.58,0.0031,-0.0015,-0.09,2.839,9.254,0.35885,0.31,-0.15,1,1
S19,parallel,ff_pid,1,b,84684,37.10,-0.0018,-0.0015,-0.05,0.000,9.434,0.36395,-0.18,-0.15,1,0
S19,parallel,ff_pid,1,s,84784,37.57,-0.0024,-0.0015,-0.06,0.168,9.534,0.36856,-0.24,-0.15,0,0
S19,parallel,ff_pid,1,s,84885,37.96,-0.0024,-0.0015,-0.06,0.168,9.635,0.37239,-0.24,-0.15,0,0
S19,parallel,ff_pid,1,s,84987,38.14,-0.0024,-0.0015,-0.06,0.126,9.737,0.37415,-0.24,-0.15,0,0
S19,parallel,ff_pid,1,s,85087,38.27,-0.0024,-0.0015,-0.06,0.122,9.837,0.37543,-0.24,-0.15,0,0
S19,parallel,ff_pid,1,s,85190,38.40,-0.0024,-0.0015,-0.07,0.000,9.94,0.3767,-0.24,-0.15,0,0
S19,parallel,ff_pid,1,s,85291,38.57,-0.0024,-0.0015,-0.06,0.015,10.041,0.37837,-0.24,-0.15,0,0
S19,parallel,ff_pid,2,f,85407,38.75,-0.0006,-0.0012,0.36,1.893,10.157,0.38014,-0.06,-0.12,1,0
S19,parallel,ff_pid,2,f,85508,38.92,0.0012,-0.0012,0.49,2.548,10.258,0.38181,0.12,-0.12,1,1
S19,parallel,ff_pid,2,f,85608,38.93,0.0040,-0.0012,0.55,2.869,10.358,0.3819,0.4,-0.12,1,1
S19,parallel,ff_pid,2,f,85709,38.75,0.0067,-0.0012,0.66,2.732,10.459,0.38014,0.67,-0.12,1,1
S19,parallel,ff_pid,2,f,85810,39.00,0.0095,-0.0012,0.76,2.792,10.56,0.38259,0.95,-0.12,1,1
S19,parallel,ff_pid,2,f,85911,39.97,0.0122,-0.0012,0.81,2.870,10.661,0.39211,1.22,-0.12,1,1
S19,parallel,ff_pid,2,f,86016,43.72,0.0153,-0.0012,0.79,2.808,10.766,0.42889,1.53,-0.12,1,1
S19,parallel,ff_pid,2,f,86118,46.43,0.0180,-0.0012,0.80,2.838,10.868,0.45548,1.8,-0.12,1,1
S19,parallel,ff_pid,2,f,86222,48.96,0.0211,-0.0012,0.75,2.901,10.972,0.4803,2.11,-0.12,1,1
S19,parallel,ff_pid,2,f,86388,52.21,0.0256,-0.0012,0.69,3.021,11.138,0.51218,2.56,-0.12,1,1
S19,parallel,ff_pid,2,f,86488,53.14,0.0284,-0.0012,0.57,2.960,11.238,0.5213,2.84,-0.12,1,1
S19,parallel,ff_pid,2,f,86660,54.30,0.0330,-0.0012,0.19,3.296,11.41,0.53268,3.3,-0.12,1,1
S19,parallel,ff_pid,2,f,86827,54.40,0.0375,-0.0012,0.26,3.130,11.577,0.53366,3.75,-0.12,1,1
S19,parallel,ff_pid,2,f,87015,54.08,0.0421,-0.0012,0.19,2.977,11.765,0.53052,4.21,-0.12,1,1
S19,parallel,ff_pid,2,f,87115,53.81,0.0446,-0.0009,0.16,3.022,11.865,0.52788,4.46,-0.09,1,1
S19,parallel,ff_pid,2,f,87308,53.80,0.0494,-0.0009,0.01,3.008,12.058,0.52778,4.94,-0.09,1,1
S19,parallel,ff_pid,2,f,87408,53.79,0.0519,-0.0012,0.03,3.117,12.158,0.52768,5.19,-0.12,1,1
S19,parallel,ff_pid,2,f,87508,53.86,0.0543,-0.0009,0.01,3.006,12.258,0.52837,5.43,-0.09,1,1
S19,parallel,ff_pid,2,f,87609,53.80,0.0571,-0.0009,-0.01,3.036,12.359,0.52778,5.71,-0.09,1,1
S19,parallel,ff_pid,2,f,87710,53.61,0.0595,-0.0009,-0.03,3.052,12.46,0.52591,5.95,-0.09,1,1
S19,parallel,ff_pid,2,f,87812,53.57,0.0623,-0.0009,-0.04,3.098,12.562,0.52552,6.23,-0.09,1,1
S19,parallel,ff_pid,2,f,87916,53.56,0.0647,-0.0009,-0.03,3.052,12.666,0.52542,6.47,-0.09,1,1
S19,parallel,ff_pid,2,f,88020,53.81,0.0674,-0.0006,-0.04,3.086,12.77,0.52788,6.74,-0.06,1,1
S19,parallel,ff_pid,2,f,88121,54.30,0.0699,-0.0006,0.03,3.161,12.871,0.53268,6.99,-0.06,1,1
S19,parallel,ff_pid,2,f,88225,54.89,0.0726,-0.0009,0.01,3.067,12.975,0.53847,7.26,-0.09,1,1
S19,parallel,ff_pid,2,f,88328,55.43,0.0751,-0.0009,-0.01,2.947,13.078,0.54377,7.51,-0.09,1,1
S19,parallel,ff_pid,2,f,88432,55.76,0.0778,-0.0006,0.11,2.954,13.182,0.54701,7.78,-0.06,1,1
S19,parallel,ff_pid,2,f,88535,55.71,0.0803,-0.0009,0.14,3.085,13.285,0.54652,8.03,-0.09,1,1
S19,parallel,ff_pid,2,f,88639,55.26,0.0830,-0.0009,0.14,2.918,13.389,0.5421,8.3,-0.09,1,1
S19,parallel,ff_pid,2,f,88743,54.63,0.0854,-0.0009,0.18,2.886,13.493,0.53592,8.54,-0.09,1,1
S19,parallel,ff_pid,2,f,88847,53.98,0.0882,-0.0009,0.18,2.984,13.597,0.52954,8.82,-0.09,1,1
S19,parallel,ff_pid,2,f,88950,53.35,0.0909,-0.0009,0.18,2.955,13.7,0.52336,9.09,-0.09,1,1
S19,parallel,ff_pid,2,f,89116,52.15,0.0955,-0.0009,0.23,3.046,13.866,0.51159,9.55,-0.09,1,1
S19,parallel,ff_pid,2,f,89216,51.60,0.0983,-0.0009,0.18,3.005,13.966,0.5062,9.83,-0.09,1,1
S19,parallel,ff_pid,2,f,89316,50.93,0.1007,-0.0009,0.16,3.008,14.066,0.49962,10.07,-0.09,1,1
S19,parallel,ff_pid,2,f,89416,50.80,0.1031,-0.0009,0.11,3.021,14.166,0.49835,10.31,-0.09,1,1
S19,parallel,ff_pid,2,f,89518,50.80,0.1059,-0.0009,0.07,3.083,14.268,0.49835,10.59,-0.09,1,1
S19,parallel,ff_pid,2,f,89620,50.94,0.1086,-0.0009,-0.01,2.978,14.37,0.49972,10.86,-0.09,1,1
S19,parallel,ff_pid,2,f,89724,51.12,0.1114,-0.0009,-0.08,3.053,14.474,0.50149,11.14,-0.09,1,1
S19,parallel,ff_pid,2,f,89828,50.96,0.1141,-0.0009,-0.18,3.095,14.578,0.49992,11.41,-0.09,1,1
S19,parallel,ff_pid,2,f,89930,50.73,0.1169,-0.0009,-0.19,3.026,14.68,0.49766,11.69,-0.09,1,1
S19,parallel,ff_pid,2,f,90113,50.33,0.1212,-0.0009,-0.24,0.000,14.863,0.49374,12.12,-0.09,1,0
S19,parallel,ff_pid,2,s,90214,49.97,0.1218,-0.0009,-0.24,0.799,14.964,0.49021,12.18,-0.09,0,0
S19,parallel,ff_pid,2,s,90314,49.66,0.1218,-0.0009,-0.24,0.863,15.064,0.48716,12.18,-0.09,0,0
S19,parallel,ff_pid,2,s,90414,48.98,0.1218,-0.0009,-0.24,0.875,15.164,0.48049,12.18,-0.09,0,0
S19,parallel,ff_pid,2,s,90516,48.06,0.1218,-0.0009,-0.24,0.885,15.266,0.47147,12.18,-0.09,0,0
S19,parallel,ff_pid,2,s,90616,46.32,0.1218,-0.0009,-0.24,0.831,15.366,0.4544,12.18,-0.09,0,0
S19,parallel,ff_pid,2,b,90796,45.14,0.1215,-0.0009,-0.06,0.644,15.546,0.44282,12.15,-0.09,1,0
S19,parallel,ff_pid,2,b,90896,42.16,0.1199,-0.0009,-0.23,1.897,15.646,0.41359,11.99,-0.09,1,1
S19,parallel,ff_pid,2,b,90996,37.22,0.1172,-0.0009,-0.37,2.717,15.746,0.36513,11.72,-0.09,1,1
S19,parallel,ff_pid,2,b,91096,32.11,0.1138,-0.0009,-0.47,2.691,15.846,0.315,11.38,-0.09,1,1
S19,parallel,ff_pid,2,b,91198,27.30,0.1108,-0.0009,-0.52,2.772,15.948,0.26781,11.08,-0.09,1,1
S19,parallel,ff_pid,2,b,91303,21.63,0.1074,-0.0012,-0.53,2.730,16.053,0.21219,10.74,-0.12,1,1
S19,parallel,ff_pid,2,b,91407,23.11,0.1041,-0.0012,-0.52,2.795,16.157,0.22671,10.41,-0.12,1,1
S19,parallel,ff_pid,2,b,91569,25.14,0.0992,-0.0015,-0.54,2.934,16.319,0.24662,9.92,-0.15,1,1
S19,parallel,ff_pid,2,b,91669,26.93,0.0961,-0.0015,-0.57,2.879,16.419,0.26418,9.61,-0.15,1,1
S19,parallel,ff_pid,2,b,91801,28.51,0.0922,-0.0018,-0.59,2.891,16.551,0.27968,9.22,-0.18,1,1
S19,parallel,ff_pid,2,b,91901,29.75,0.0891,-0.0018,-0.60,2.860,16.651,0.29185,8.91,-0.18,1,1
S19,parallel,ff_pid,2,b,92006,31.19,0.0861,-0.0018,-0.50,2.710,16.756,0.30597,8.61,-0.18,1,1
S19,parallel,ff_pid,2,b,92107,33.33,0.0830,-0.0021,-0.49,2.789,16.857,0.32697,8.3,-0.21,1,1
S19,parallel,ff_pid,2,b,92208,36.01,0.0803,-0.0021,-0.44,2.766,16.958,0.35326,8.03,-0.21,1,1
S19,parallel,ff_pid,2,b,92308,38.96,0.0772,-0.0021,-0.37,2.726,17.058,0.3822,7.72,-0.21,1,1
S19,parallel,ff_pid,2,b,92409,41.62,0.0742,-0.0024,-0.29,2.785,17.159,0.40829,7.42,-0.24,1,1
S19,parallel,ff_pid,2,b,92509,43.12,0.0711,-0.0024,-0.10,2.813,17.259,0.42301,7.11,-0.24,1,1
S19,parallel,ff_pid,2,b,92613,42.10,0.0677,-0.0024,0.05,2.831,17.363,0.413,6.77,-0.24,1,1
S19,parallel,ff_pid,2,b,92773,40.50,0.0629,-0.0021,0.12,2.847,17.523,0.3973,6.29,-0.21,1,1
S19,parallel,ff_pid,2,b,92874,38.84,0.0598,-0.0021,0.23,2.890,17.624,0.38102,5.98,-0.21,1,1
S19,parallel,ff_pid,2,b,92975,37.41,0.0565,-0.0021,0.25,2.782,17.725,0.36699,5.65,-0.21,1,1
S19,parallel,ff_pid,2,b,93075,36.47,0.0534,-0.0024,0.24,2.843,17.825,0.35777,5.34,-0.24,1,1
S19,parallel,ff_pid,2,b,93175,36.01,0.0500,-0.0024,0.20,2.841,17.925,0.35326,5.0,-0.24,1,1
S19,parallel,ff_pid,2,b,93277,35.89,0.0470,-0.0024,0.19,2.792,18.027,0.35208,4.7,-0.24,1,1
S19,parallel,ff_pid,2,b,93381,35.91,0.0436,-0.0024,0.15,2.823,18.131,0.35228,4.36,-0.24,1,1
S19,parallel,ff_pid,2,b,93482,36.08,0.0406,-0.0024,0.11,2.731,18.232,0.35394,4.06,-0.24,1,1
S19,parallel,ff_pid,2,b,93586,36.19,0.0372,-0.0024,0.06,2.778,18.336,0.35502,3.72,-0.24,1,1
S19,parallel,ff_pid,2,b,93690,36.31,0.0342,-0.0027,-0.01,2.793,18.44,0.3562,3.42,-0.27,1,1
S19,parallel,ff_pid,2,b,93794,36.47,0.0308,-0.0027,0.04,2.888,18.544,0.35777,3.08,-0.27,1,1
S19,parallel,ff_pid,2,b,93899,36.69,0.0275,-0.0027,-0.01,2.874,18.649,0.35993,2.75,-0.27,1,1
S19,parallel,ff_pid,2,b,94019,36.89,0.0238,-0.0031,-0.05,2.901,18.769,0.36189,2.38,-0.31,1,1
S19,parallel,ff_pid,2,b,94119,37.16,0.0204,-0.0031,-0.03,2.900,18.869,0.36454,2.04,-0.31,1,1
S19,parallel,ff_pid,2,b,94247,37.33,0.0165,-0.0031,-0.24,2.871,18.997,0.36621,1.65,-0.31,1,1
S19,parallel,ff_pid,2,b,94347,37.46,0.0134,-0.0031,-0.24,2.823,19.097,0.36748,1.34,-0.31,1,1
S19,parallel,ff_pid,2,b,94448,37.50,0.0107,-0.0034,-0.23,2.854,19.198,0.36787,1.07,-0.34,1,1
S19,parallel,ff_pid,2,b,94548,37.50,0.0076,-0.0031,-0.18,2.884,19.298,0.36787,0.76,-0.31,1,1
S19,parallel,ff_pid,2,b,94726,37.53,0.0024,-0.0031,-0.07,2.884,19.476,0.36817,0.24,-0.31,1,1
S19,parallel,ff_pid,2,b,94828,37.62,-0.0003,-0.0031,-0.01,1.862,19.578,0.36905,-0.03,-0.31,1,0
S19,parallel,ff_pid,2,s,94929,37.87,-0.0006,-0.0031,0.01,0.076,19.679,0.3715,-0.06,-0.31,0,0
S19,parallel,ff_pid,2,s,95038,38.10,-0.0006,-0.0031,0.01,0.078,19.788,0.37376,-0.06,-0.31,0,0
S19,parallel,ff_pid,2,s,95138,38.35,-0.0006,-0.0031,0.01,0.076,19.888,0.37621,-0.06,-0.31,0,0
S19,parallel,ff_pid,2,s,95238,38.65,-0.0006,-0.0031,0.01,0.031,19.988,0.37916,-0.06,-0.31,0,0
S19,parallel,ff_pid,2,s,95351,38.94,-0.0006,-0.0031,0.01,0.000,20.101,0.382,-0.06,-0.31,0,0
S19,parallel,ff_pid,2,s,95452,39.15,-0.0006,-0.0031,0.01,0.022,20.202,0.38406,-0.06,-0.31,0,0
S19,parallel,ff_pid,3,f,95552,39.30,0.0009,-0.0031,0.27,2.426,20.302,0.38553,0.09,-0.31,1,0
S19,parallel,ff_pid,3,f,95652,39.49,0.0037,-0.0031,0.42,2.731,20.402,0.3874,0.37,-0.31,1,1
S19,parallel,ff_pid,3,f,95755,39.45,0.0064,-0.0031,0.55,2.839,20.505,0.387,0.64,-0.31,1,1
S19,parallel,ff_pid,3,f,95859,39.33,0.0095,-0.0031,0.66,2.823,20.609,0.38583,0.95,-0.31,1,1
S19,parallel,ff_pid,3,f,95962,39.70,0.0122,-0.0031,0.75,2.777,20.712,0.38946,1.22,-0.31,1,1
S19,parallel,ff_pid,3,f,96165,42.72,0.0180,-0.0034,0.93,2.900,20.915,0.41908,1.8,-0.34,1,1
S19,parallel,ff_pid,3,f,96265,45.24,0.0208,-0.0034,0.86,2.902,21.015,0.4438,2.08,-0.34,1,1
S19,parallel,ff_pid,3,f,96455,50.63,0.0259,-0.0034,0.59,2.884,21.205,0.49668,2.59,-0.34,1,1
S19,parallel,ff_pid,3,f,96555,52.58,0.0287,-0.0034,0.54,2.854,21.305,0.51581,2.87,-0.34,1,1
S19,parallel,ff_pid,3,f,96655,53.70,0.0314,-0.0034,0.44,3.039,21.405,0.5268,3.14,-0.34,1,1
S19,parallel,ff_pid,3,f,96755,54.46,0.0342,-0.0034,0.30,3.057,21.505,0.53425,3.42,-0.34,1,1
S19,parallel,ff_pid,3,f,96856,54.63,0.0369,-0.0034,0.24,2.946,21.606,0.53592,3.69,-0.34,1,1
S19,parallel,ff_pid,3,f,96960,54.53,0.0394,-0.0034,0.23,2.945,21.71,0.53494,3.94,-0.34,1,1
S19,parallel,ff_pid,3,f,97063,54.23,0.0421,-0.0034,0.24,3.023,21.813,0.532,4.21,-0.34,1,1
S19,parallel,ff_pid,3,f,97204,53.96,0.0455,-0.0034,0.23,3.101,21.954,0.52935,4.55,-0.34,1,1
S19,parallel,ff_pid,3,f,97305,54.08,0.0479,-0.0034,0.19,3.068,22.055,0.53052,4.79,-0.34,1,1
S19,parallel,ff_pid,3,f,97406,54.33,0.0507,-0.0034,0.14,3.025,22.156,0.53298,5.07,-0.34,1,1
S19,parallel,ff_pid,3,f,97507,54.49,0.0531,-0.0034,0.08,3.007,22.257,0.53455,5.31,-0.34,1,1
S19,parallel,ff_pid,3,f,97607,54.47,0.0555,-0.0034,0.07,3.052,22.357,0.53435,5.55,-0.34,1,1
S19,parallel,ff_pid,3,f,97709,54.30,0.0583,-0.0034,0.05,3.113,22.459,0.53268,5.83,-0.34,1,1
S19,parallel,ff_pid,3,f,97813,53.84,0.0610,-0.0034,0.02,3.023,22.563,0.52817,6.1,-0.34,1,1
S19,parallel,ff_pid,3,f,97917,53.69,0.0638,-0.0034,-0.01,3.037,22.667,0.5267,6.38,-0.34,1,1
S19,parallel,ff_pid,3,f,98019,53.79,0.0662,-0.0034,-0.01,3.023,22.769,0.52768,6.62,-0.34,1,1
S19,parallel,ff_pid,3,f,98123,54.13,0.0690,-0.0034,0.03,3.028,22.873,0.53102,6.9,-0.34,1,1
S19,parallel,ff_pid,3,f,98227,54.65,0.0717,-0.0031,0.05,3.145,22.977,0.53612,7.17,-0.31,1,1
S19,parallel,ff_pid,3,f,98389,55.85,0.0757,-0.0031,0.14,2.854,23.139,0.54789,7.57,-0.31,1,1
S19,parallel,ff_pid,3,f,98489,56.21,0.0781,-0.0031,0.19,3.001,23.239,0.55142,7.81,-0.31,1,1
S19,parallel,ff_pid,3,f,98589,56.37,0.0806,-0.0031,0.20,2.999,23.339,0.55299,8.06,-0.31,1,1
S19,parallel,ff_pid,3,f,98786,55.59,0.0858,-0.0031,0.10,2.907,23.536,0.54534,8.58,-0.31,1,1
S19,parallel,ff_pid,3,f,98886,54.74,0.0882,-0.0031,0.14,3.014,23.636,0.537,8.82,-0.31,1,1
